Time	(21) S1i	(22) S2i	(23) S3i	(24) S4i	
9.2964	-0.06023123	-0.07943882	-0.05976877	-0.04056118	
9.296599	-0.06023097	-0.07943922	-0.05976903	-0.04056079	
9.2968	-0.06023072	-0.0794396	-0.05976928	-0.04056039	
9.297	-0.06023047	-0.07943999	-0.05976953	-0.04056001	
9.2972	-0.06023021	-0.07944039	-0.05976978	-0.04055962	
9.2974	-0.06022996	-0.07944077	-0.05977004	-0.04055923	
9.2976	-0.06022971	-0.07944116	-0.05977029	-0.04055884	
9.2978	-0.06022946	-0.07944155	-0.05977054	-0.04055845	
9.297999	-0.06022921	-0.07944193	-0.05977079	-0.04055807	
9.2982	-0.06022896	-0.07944232	-0.05977104	-0.04055768	
9.2984	-0.06022871	-0.07944271	-0.0597713	-0.0405573	
9.2986	-0.06022845	-0.07944309	-0.05977155	-0.04055691	
9.2988	-0.0602282	-0.07944348	-0.05977179	-0.04055652	
9.299	-0.06022795	-0.07944386	-0.05977205	-0.04055614	
9.2992	-0.0602277	-0.07944424	-0.0597723	-0.04055575	
9.299399	-0.06022745	-0.07944463	-0.05977255	-0.04055537	
9.2996	-0.0602272	-0.07944501	-0.0597728	-0.04055499	
9.2998	-0.06022695	-0.0794454	-0.05977305	-0.0405546	
9.3	-0.0602267	-0.07944578	-0.05977329	-0.04055422	
9.3002	-0.06022646	-0.07944617	-0.05977354	-0.04055383	
9.3004	-0.06022621	-0.07944655	-0.05977379	-0.04055345	
9.3006	-0.06022596	-0.07944693	-0.05977404	-0.04055307	
9.300799	-0.06022571	-0.07944731	-0.05977429	-0.04055269	
9.301	-0.06022546	-0.07944769	-0.05977454	-0.04055231	
9.3012	-0.06022522	-0.07944807	-0.05977478	-0.04055193	
9.3014	-0.06022497	-0.07944845	-0.05977503	-0.04055155	
9.3016	-0.06022472	-0.07944883	-0.05977528	-0.04055117	
9.3018	-0.06022448	-0.07944921	-0.05977552	-0.04055079	
9.302	-0.06022423	-0.07944959	-0.05977577	-0.04055041	
9.302199	-0.06022399	-0.07944997	-0.05977602	-0.04055003	
9.3024	-0.06022374	-0.07945035	-0.05977626	-0.04054965	
9.3026	-0.06022349	-0.07945072	-0.05977651	-0.04054928	
9.3028	-0.06022325	-0.0794511	-0.05977675	-0.0405489	
9.302999	-0.06022301	-0.07945148	-0.059777	-0.04054853	
9.3032	-0.06022276	-0.07945185	-0.05977724	-0.04054815	
9.3034	-0.06022251	-0.07945223	-0.05977749	-0.04054777	
9.303599	-0.06022227	-0.0794526	-0.05977773	-0.0405474	
9.3038	-0.06022203	-0.07945298	-0.05977797	-0.04054702	
9.304	-0.06022178	-0.07945336	-0.05977822	-0.04054664	
9.3042	-0.06022154	-0.07945373	-0.05977846	-0.04054627	
9.304399	-0.0602213	-0.0794541	-0.0597787	-0.0405459	
9.3046	-0.06022105	-0.07945447	-0.05977895	-0.04054552	
9.3048	-0.06022081	-0.07945485	-0.05977919	-0.04054515	
9.304999	-0.06022057	-0.07945522	-0.05977943	-0.04054478	
9.3052	-0.06022033	-0.07945559	-0.05977967	-0.04054441	
9.3054	-0.06022009	-0.07945596	-0.05977991	-0.04054403	
9.3056	-0.06021984	-0.07945634	-0.05978015	-0.04054366	
9.305799	-0.0602196	-0.07945671	-0.0597804	-0.04054329	
9.306	-0.06021936	-0.07945708	-0.05978064	-0.04054292	
9.3062	-0.06021912	-0.07945745	-0.05978088	-0.04054255	
9.306399	-0.06021888	-0.07945782	-0.05978112	-0.04054218	
9.3066	-0.06021864	-0.07945818	-0.05978136	-0.04054181	
9.3068	-0.0602184	-0.07945856	-0.0597816	-0.04054144	
9.307	-0.06021816	-0.07945893	-0.05978184	-0.04054108	
9.307199	-0.06021792	-0.07945929	-0.05978208	-0.04054071	
9.3074	-0.06021768	-0.07945966	-0.05978232	-0.04054034	
9.3076	-0.06021744	-0.07946003	-0.05978256	-0.04053997	
9.307799	-0.06021721	-0.0794604	-0.0597828	-0.0405396	
9.308	-0.06021697	-0.07946076	-0.05978303	-0.04053923	
9.3082	-0.06021673	-0.07946113	-0.05978327	-0.04053887	
9.3084	-0.06021649	-0.07946149	-0.05978351	-0.0405385	
9.308599	-0.06021625	-0.07946186	-0.05978375	-0.04053814	
9.3088	-0.06021602	-0.07946222	-0.05978398	-0.04053777	
9.309	-0.06021578	-0.07946259	-0.05978422	-0.04053741	
9.309199	-0.06021554	-0.07946295	-0.05978446	-0.04053704	
9.3094	-0.06021531	-0.07946332	-0.0597847	-0.04053668	
9.3096	-0.06021507	-0.07946368	-0.05978493	-0.04053632	
9.3098	-0.06021483	-0.07946405	-0.05978516	-0.04053596	
9.309999	-0.0602146	-0.07946441	-0.0597854	-0.04053559	
9.3102	-0.06021436	-0.07946477	-0.05978564	-0.04053523	
9.3104	-0.06021413	-0.07946513	-0.05978587	-0.04053487	
9.310599	-0.06021389	-0.07946549	-0.05978611	-0.04053451	
9.3108	-0.06021366	-0.07946585	-0.05978634	-0.04053415	
9.311	-0.06021342	-0.07946622	-0.05978658	-0.04053378	
9.3112	-0.06021319	-0.07946657	-0.05978681	-0.04053342	
9.311399	-0.06021295	-0.07946693	-0.05978705	-0.04053307	
9.3116	-0.06021272	-0.0794673	-0.05978728	-0.0405327	
9.3118	-0.06021249	-0.07946765	-0.05978751	-0.04053235	
9.311999	-0.06021225	-0.07946801	-0.05978775	-0.04053199	
9.3122	-0.06021202	-0.07946837	-0.05978798	-0.04053163	
9.3124	-0.06021179	-0.07946873	-0.05978821	-0.04053127	
9.3126	-0.06021156	-0.07946908	-0.05978844	-0.04053091	
9.312799	-0.06021132	-0.07946944	-0.05978867	-0.04053055	
9.313	-0.06021109	-0.0794698	-0.05978891	-0.0405302	
9.3132	-0.06021086	-0.07947016	-0.05978914	-0.04052984	
9.313399	-0.06021063	-0.07947052	-0.05978937	-0.04052949	
9.3136	-0.0602104	-0.07947087	-0.0597896	-0.04052913	
9.3138	-0.06021017	-0.07947122	-0.05978983	-0.04052878	
9.314	-0.06020994	-0.07947158	-0.05979006	-0.04052842	
9.314199	-0.06020971	-0.07947193	-0.05979029	-0.04052807	
9.3144	-0.06020948	-0.07947229	-0.05979053	-0.04052771	
9.3146	-0.06020924	-0.07947264	-0.05979075	-0.04052736	
9.314799	-0.06020902	-0.079473	-0.05979098	-0.040527	
9.315	-0.06020879	-0.07947335	-0.05979121	-0.04052665	
9.3152	-0.06020856	-0.0794737	-0.05979144	-0.0405263	
9.3154	-0.06020833	-0.07947405	-0.05979167	-0.04052595	
9.315599	-0.0602081	-0.0794744	-0.0597919	-0.0405256	
9.3158	-0.06020787	-0.07947475	-0.05979213	-0.04052525	
9.316	-0.06020764	-0.0794751	-0.05979235	-0.04052489	
9.316199	-0.06020742	-0.07947545	-0.05979259	-0.04052454	
9.3164	-0.06020719	-0.07947581	-0.05979281	-0.04052419	
9.3166	-0.06020696	-0.07947616	-0.05979304	-0.04052384	
9.3168	-0.06020673	-0.07947651	-0.05979327	-0.0405235	
9.316999	-0.06020651	-0.07947686	-0.05979349	-0.04052315	
9.3172	-0.06020628	-0.07947721	-0.05979372	-0.0405228	
9.3174	-0.06020606	-0.07947756	-0.05979395	-0.04052245	
9.317599	-0.06020583	-0.0794779	-0.05979417	-0.0405221	
9.3178	-0.0602056	-0.07947825	-0.0597944	-0.04052175	
9.318	-0.06020538	-0.07947859	-0.05979462	-0.04052141	
9.3182	-0.06020515	-0.07947894	-0.05979485	-0.04052106	
9.318399	-0.06020492	-0.07947929	-0.05979507	-0.04052071	
9.3186	-0.0602047	-0.07947963	-0.0597953	-0.04052037	
9.3188	-0.06020448	-0.07947998	-0.05979552	-0.04052002	
9.318999	-0.06020425	-0.07948033	-0.05979575	-0.04051967	
9.3192	-0.06020403	-0.07948067	-0.05979597	-0.04051933	
9.3194	-0.0602038	-0.07948101	-0.0597962	-0.04051898	
9.3196	-0.06020358	-0.07948136	-0.05979642	-0.04051864	
9.319799	-0.06020335	-0.07948171	-0.05979664	-0.0405183	
9.32	-0.06020313	-0.07948205	-0.05979687	-0.04051795	
9.3202	-0.06020291	-0.07948239	-0.05979709	-0.04051761	
9.3204	-0.06020269	-0.07948273	-0.05979731	-0.04051727	
9.3206	-0.06020246	-0.07948308	-0.05979754	-0.04051692	
9.3208	-0.06020224	-0.07948342	-0.05979776	-0.04051658	
9.321	-0.06020202	-0.07948375	-0.05979798	-0.04051624	
9.321199	-0.0602018	-0.0794841	-0.0597982	-0.0405159	
9.3214	-0.06020158	-0.07948444	-0.05979842	-0.04051556	
9.3216	-0.06020135	-0.07948478	-0.05979864	-0.04051522	
9.3218	-0.06020113	-0.07948512	-0.05979887	-0.04051488	
9.322	-0.06020091	-0.07948546	-0.05979909	-0.04051454	
9.3222	-0.06020069	-0.0794858	-0.05979931	-0.0405142	
9.3224	-0.06020047	-0.07948614	-0.05979953	-0.04051386	
9.322599	-0.06020025	-0.07948648	-0.05979975	-0.04051352	
9.3228	-0.06020003	-0.07948682	-0.05979997	-0.04051318	
9.323	-0.06019981	-0.07948715	-0.05980019	-0.04051284	
9.3232	-0.06019959	-0.0794875	-0.05980041	-0.04051251	
9.3234	-0.06019938	-0.07948783	-0.05980062	-0.04051217	
9.3236	-0.06019916	-0.07948817	-0.05980084	-0.04051184	
9.3238	-0.06019894	-0.0794885	-0.05980106	-0.0405115	
9.323999	-0.06019872	-0.07948884	-0.05980128	-0.04051116	
9.3242	-0.0601985	-0.07948917	-0.0598015	-0.04051083	
9.3244	-0.06019828	-0.07948951	-0.05980172	-0.04051049	
9.3246	-0.06019806	-0.07948984	-0.05980194	-0.04051016	
9.3248	-0.06019785	-0.07949018	-0.05980215	-0.04050982	
9.325	-0.06019763	-0.07949051	-0.05980237	-0.04050949	
9.3252	-0.06019741	-0.07949085	-0.05980259	-0.04050915	
9.325399	-0.0601972	-0.07949118	-0.0598028	-0.04050882	
9.3256	-0.06019698	-0.07949151	-0.05980302	-0.04050849	
9.3258	-0.06019676	-0.07949185	-0.05980324	-0.04050815	
9.326	-0.06019654	-0.07949218	-0.05980345	-0.04050782	
9.3262	-0.06019633	-0.07949251	-0.05980367	-0.04050749	
9.3264	-0.06019612	-0.07949284	-0.05980388	-0.04050716	
9.3266	-0.0601959	-0.07949317	-0.0598041	-0.04050682	
9.326799	-0.06019568	-0.07949351	-0.05980432	-0.0405065	
9.327	-0.06019547	-0.07949384	-0.05980453	-0.04050617	
9.3272	-0.06019526	-0.07949416	-0.05980475	-0.04050583	
9.3274	-0.06019504	-0.0794945	-0.05980496	-0.04050551	
9.3276	-0.06019483	-0.07949483	-0.05980517	-0.04050517	
9.3278	-0.06019461	-0.07949515	-0.05980539	-0.04050485	
9.328	-0.0601944	-0.07949548	-0.0598056	-0.04050452	
9.328199	-0.06019419	-0.07949581	-0.05980581	-0.04050419	
9.3284	-0.06019397	-0.07949614	-0.05980603	-0.04050386	
9.3286	-0.06019376	-0.07949647	-0.05980624	-0.04050353	
9.3288	-0.06019355	-0.07949679	-0.05980645	-0.04050321	
9.329	-0.06019333	-0.07949712	-0.05980667	-0.04050288	
9.3292	-0.06019312	-0.07949745	-0.05980688	-0.04050255	
9.3294	-0.06019291	-0.07949778	-0.05980709	-0.04050223	
9.329599	-0.0601927	-0.0794981	-0.0598073	-0.0405019	
9.3298	-0.06019248	-0.07949843	-0.05980751	-0.04050158	
9.33	-0.06019228	-0.07949875	-0.05980773	-0.04050125	
9.3302	-0.06019206	-0.07949907	-0.05980794	-0.04050092	
9.3304	-0.06019185	-0.0794994	-0.05980815	-0.0405006	
9.3306	-0.06019164	-0.07949972	-0.05980836	-0.04050028	
9.3308	-0.06019143	-0.07950005	-0.05980857	-0.04049995	
9.330999	-0.06019122	-0.07950037	-0.05980878	-0.04049963	
9.3312	-0.06019101	-0.0795007	-0.05980899	-0.04049931	
9.3314	-0.0601908	-0.07950102	-0.0598092	-0.04049898	
9.3316	-0.06019059	-0.07950134	-0.05980941	-0.04049866	
9.3318	-0.06019038	-0.07950166	-0.05980962	-0.04049834	
9.332	-0.06019017	-0.07950199	-0.05980983	-0.04049802	
9.3322	-0.06018996	-0.07950231	-0.05981003	-0.04049769	
9.332399	-0.06018975	-0.07950263	-0.05981024	-0.04049737	
9.3326	-0.06018955	-0.07950295	-0.05981045	-0.04049705	
9.3328	-0.06018934	-0.07950327	-0.05981066	-0.04049673	
9.333	-0.06018913	-0.07950359	-0.05981087	-0.04049641	
9.3332	-0.06018892	-0.07950391	-0.05981108	-0.04049609	
9.3334	-0.06018871	-0.07950423	-0.05981128	-0.04049578	
9.3336	-0.06018851	-0.07950454	-0.05981149	-0.04049546	
9.333799	-0.0601883	-0.07950486	-0.0598117	-0.04049513	
9.334	-0.06018809	-0.07950518	-0.05981191	-0.04049482	
9.3342	-0.06018789	-0.0795055	-0.05981211	-0.0404945	
9.3344	-0.06018768	-0.07950582	-0.05981232	-0.04049418	
9.334599	-0.06018747	-0.07950614	-0.05981252	-0.04049386	
9.3348	-0.06018727	-0.07950645	-0.05981273	-0.04049355	
9.335	-0.06018706	-0.07950677	-0.05981294	-0.04049323	
9.335199	-0.06018686	-0.07950708	-0.05981314	-0.04049291	
9.3354	-0.06018665	-0.0795074	-0.05981335	-0.0404926	
9.3356	-0.06018645	-0.07950772	-0.05981355	-0.04049229	
9.3358	-0.06018624	-0.07950803	-0.05981376	-0.04049197	
9.335999	-0.06018604	-0.07950834	-0.05981396	-0.04049166	
9.3362	-0.06018583	-0.07950866	-0.05981417	-0.04049134	
9.3364	-0.06018563	-0.07950898	-0.05981437	-0.04049103	
9.336599	-0.06018542	-0.07950929	-0.05981457	-0.04049071	
9.3368	-0.06018522	-0.0795096	-0.05981478	-0.0404904	
9.337	-0.06018502	-0.07950991	-0.05981498	-0.04049009	
9.3372	-0.06018481	-0.07951023	-0.05981518	-0.04048977	
9.337399	-0.06018461	-0.07951054	-0.05981539	-0.04048946	
9.3376	-0.06018441	-0.07951085	-0.05981559	-0.04048915	
9.3378	-0.06018421	-0.07951117	-0.05981579	-0.04048884	
9.337999	-0.06018401	-0.07951147	-0.059816	-0.04048853	
9.3382	-0.0601838	-0.07951178	-0.0598162	-0.04048821	
9.3384	-0.0601836	-0.0795121	-0.0598164	-0.0404879	
9.3386	-0.0601834	-0.0795124	-0.0598166	-0.04048759	
9.338799	-0.0601832	-0.07951272	-0.0598168	-0.04048729	
9.339	-0.060183	-0.07951303	-0.059817	-0.04048698	
9.3392	-0.06018279	-0.07951333	-0.05981721	-0.04048666	
9.339399	-0.06018259	-0.07951365	-0.05981741	-0.04048635	
9.3396	-0.06018239	-0.07951395	-0.05981761	-0.04048605	
9.3398	-0.06018219	-0.07951426	-0.05981781	-0.04048574	
9.34	-0.06018199	-0.07951457	-0.05981801	-0.04048543	
9.340199	-0.06018179	-0.07951488	-0.05981821	-0.04048513	
9.3404	-0.06018159	-0.07951518	-0.05981841	-0.04048482	
9.3406	-0.06018139	-0.07951549	-0.05981861	-0.04048451	
9.340799	-0.06018119	-0.0795158	-0.05981881	-0.0404842	
9.341	-0.060181	-0.07951611	-0.05981901	-0.0404839	
9.3412	-0.06018079	-0.07951641	-0.0598192	-0.04048359	
9.3414	-0.0601806	-0.07951672	-0.0598194	-0.04048328	
9.341599	-0.0601804	-0.07951702	-0.0598196	-0.04048298	
9.3418	-0.0601802	-0.07951733	-0.0598198	-0.04048268	
9.342	-0.06018	-0.07951763	-0.05982	-0.04048237	
9.342199	-0.0601798	-0.07951793	-0.0598202	-0.04048207	
9.3424	-0.06017961	-0.07951824	-0.05982039	-0.04048176	
9.3426	-0.06017941	-0.07951854	-0.05982059	-0.04048146	
9.3428	-0.06017921	-0.07951884	-0.05982079	-0.04048116	
9.342999	-0.06017901	-0.07951915	-0.05982099	-0.04048086	
9.3432	-0.06017882	-0.07951944	-0.05982118	-0.04048055	
9.3434	-0.06017862	-0.07951975	-0.05982138	-0.04048025	
9.343599	-0.06017842	-0.07952005	-0.05982158	-0.04047995	
9.3438	-0.06017823	-0.07952035	-0.05982177	-0.04047965	
9.344	-0.06017803	-0.07952065	-0.05982197	-0.04047935	
9.3442	-0.06017783	-0.07952095	-0.05982217	-0.04047905	
9.344399	-0.06017764	-0.07952125	-0.05982236	-0.04047875	
9.3446	-0.06017744	-0.07952155	-0.05982256	-0.04047845	
9.3448	-0.06017724	-0.07952185	-0.05982276	-0.04047815	
9.344999	-0.06017705	-0.07952215	-0.05982295	-0.04047785	
9.3452	-0.06017685	-0.07952245	-0.05982315	-0.04047756	
9.3454	-0.06017666	-0.07952274	-0.05982334	-0.04047726	
9.3456	-0.06017646	-0.07952303	-0.05982354	-0.04047696	
9.345799	-0.06017627	-0.07952333	-0.05982373	-0.04047666	
9.346	-0.06017607	-0.07952363	-0.05982393	-0.04047637	
9.3462	-0.06017588	-0.07952393	-0.05982412	-0.04047608	
9.346399	-0.06017568	-0.07952422	-0.05982432	-0.04047578	
9.3466	-0.06017549	-0.07952452	-0.05982452	-0.04047548	
9.3468	-0.06017529	-0.07952481	-0.05982471	-0.04047519	
9.347	-0.0601751	-0.0795251	-0.0598249	-0.0404749	
9.347199	-0.0601749	-0.0795254	-0.0598251	-0.0404746	
9.3474	-0.06017471	-0.07952569	-0.05982529	-0.04047431	
9.3476	-0.06017451	-0.07952598	-0.05982549	-0.04047402	
9.347799	-0.06017432	-0.07952627	-0.05982568	-0.04047373	
9.348	-0.06017412	-0.07952656	-0.05982587	-0.04047344	
9.3482	-0.06017393	-0.07952685	-0.05982607	-0.04047315	
9.3484	-0.06017374	-0.07952714	-0.05982627	-0.04047286	
9.348599	-0.06017354	-0.07952742	-0.05982646	-0.04047257	
9.3488	-0.06017334	-0.07952771	-0.05982666	-0.04047229	
9.349	-0.06017315	-0.079528	-0.05982685	-0.040472	
9.349199	-0.06017295	-0.07952829	-0.05982704	-0.04047171	
9.3494	-0.06017276	-0.07952857	-0.05982724	-0.04047143	
9.3496	-0.06017257	-0.07952885	-0.05982744	-0.04047114	
9.3498	-0.06017237	-0.07952914	-0.05982763	-0.04047086	
9.349999	-0.06017217	-0.07952942	-0.05982783	-0.04047058	
9.3502	-0.06017198	-0.0795297	-0.05982802	-0.04047029	
9.3504	-0.06017178	-0.07952999	-0.05982822	-0.04047002	
9.350599	-0.06017159	-0.07953027	-0.05982842	-0.04046973	
9.3508	-0.06017139	-0.07953054	-0.05982861	-0.04046945	
9.351	-0.06017119	-0.07953083	-0.05982881	-0.04046917	
9.3512	-0.060171	-0.0795311	-0.059829	-0.0404689	
9.351399	-0.0601708	-0.07953138	-0.0598292	-0.04046862	
9.3516	-0.0601706	-0.07953165	-0.0598294	-0.04046835	
9.3518	-0.0601704	-0.07953193	-0.05982959	-0.04046807	
9.352	-0.06017021	-0.07953221	-0.05982979	-0.0404678	
9.3522	-0.06017001	-0.07953247	-0.05982999	-0.04046753	
9.3524	-0.06016981	-0.07953274	-0.05983019	-0.04046725	
9.3526	-0.06016961	-0.07953302	-0.05983039	-0.04046698	
9.352799	-0.06016941	-0.07953329	-0.05983059	-0.04046671	
9.353	-0.06016922	-0.07953355	-0.05983078	-0.04046645	
9.3532	-0.06016902	-0.07953382	-0.05983099	-0.04046618	
9.3534	-0.06016881	-0.07953408	-0.05983119	-0.04046592	
9.3536	-0.06016861	-0.07953434	-0.05983139	-0.04046565	
9.3538	-0.06016841	-0.07953461	-0.05983159	-0.04046539	
9.354	-0.06016821	-0.07953487	-0.05983179	-0.04046513	
9.354199	-0.06016801	-0.07953513	-0.059832	-0.04046487	
9.3544	-0.0601678	-0.07953538	-0.0598322	-0.04046462	
9.3546	-0.0601676	-0.07953564	-0.0598324	-0.04046436	
9.3548	-0.06016739	-0.07953589	-0.05983261	-0.04046411	
9.355	-0.06016719	-0.07953615	-0.05983282	-0.04046385	
9.3552	-0.06016698	-0.07953639	-0.05983302	-0.0404636	
9.3554	-0.06016677	-0.07953664	-0.05983323	-0.04046336	
9.355599	-0.06016656	-0.07953689	-0.05983344	-0.04046311	
9.3558	-0.06016636	-0.07953713	-0.05983365	-0.04046287	
9.356	-0.06016614	-0.07953738	-0.05983386	-0.04046262	
9.3562	-0.06016593	-0.07953762	-0.05983407	-0.04046239	
9.3564	-0.06016572	-0.07953785	-0.05983428	-0.04046215	
9.3566	-0.06016551	-0.07953808	-0.0598345	-0.04046191	
9.3568	-0.06016529	-0.07953832	-0.05983471	-0.04046168	
9.356999	-0.06016507	-0.07953855	-0.05983493	-0.04046145	
9.3572	-0.06016485	-0.07953878	-0.05983515	-0.04046122	
9.3574	-0.06016463	-0.079539	-0.05983537	-0.040461	
9.3576	-0.06016441	-0.07953922	-0.05983559	-0.04046078	
9.3578	-0.06016419	-0.07953944	-0.05983581	-0.04046056	
9.358	-0.06016397	-0.07953966	-0.05983603	-0.04046034	
9.3582	-0.06016374	-0.07953987	-0.05983626	-0.04046013	
9.358399	-0.06016351	-0.07954008	-0.05983649	-0.04045992	
9.3586	-0.06016328	-0.07954028	-0.05983672	-0.04045971	
9.3588	-0.06016305	-0.07954048	-0.05983695	-0.04045951	
9.359	-0.06016282	-0.07954068	-0.05983718	-0.04045932	
9.3592	-0.06016258	-0.07954088	-0.05983742	-0.04045912	
9.3594	-0.06016234	-0.07954107	-0.05983766	-0.04045893	
9.3596	-0.0601621	-0.07954125	-0.0598379	-0.04045875	
9.359799	-0.06016186	-0.07954144	-0.05983814	-0.04045856	
9.36	-0.06016161	-0.07954162	-0.05983839	-0.04045839	
9.3602	-0.06016136	-0.07954179	-0.05983864	-0.04045822	
9.3604	-0.06016111	-0.07954195	-0.05983889	-0.04045805	
9.3606	-0.06016085	-0.07954212	-0.05983915	-0.04045789	
9.3608	-0.06016059	-0.07954226	-0.05983941	-0.04045773	
9.361	-0.06016033	-0.07954241	-0.05983967	-0.04045758	
9.361199	-0.06016006	-0.07954256	-0.05983993	-0.04045744	
9.3614	-0.06015979	-0.0795427	-0.05984021	-0.0404573	
9.3616	-0.06015952	-0.07954283	-0.05984048	-0.04045717	
9.3618	-0.06015924	-0.07954295	-0.05984076	-0.04045705	
9.362	-0.06015896	-0.07954307	-0.05984104	-0.04045693	
9.3622	-0.06015867	-0.07954317	-0.05984133	-0.04045682	
9.3624	-0.06015838	-0.07954328	-0.05984163	-0.04045672	
9.362599	-0.06015807	-0.07954337	-0.05984192	-0.04045663	
9.3628	-0.06015777	-0.07954345	-0.05984223	-0.04045655	
9.363	-0.06015746	-0.07954352	-0.05984254	-0.04045648	
9.3632	-0.06015714	-0.07954358	-0.05984286	-0.04045642	
9.3634	-0.06015682	-0.07954364	-0.05984318	-0.04045637	
9.3636	-0.06015649	-0.07954368	-0.05984351	-0.04045632	
9.3638	-0.06015615	-0.0795437	-0.05984385	-0.0404563	
9.363999	-0.0601558	-0.07954372	-0.0598442	-0.04045628	
9.3642	-0.06015545	-0.07954372	-0.05984455	-0.04045627	
9.3644	-0.06015508	-0.07954372	-0.05984491	-0.04045628	
9.3646	-0.06015471	-0.07954369	-0.05984529	-0.04045631	
9.364799	-0.06015433	-0.07954365	-0.05984567	-0.04045635	
9.365	-0.06015393	-0.07954359	-0.05984607	-0.04045641	
9.3652	-0.06015353	-0.07954352	-0.05984647	-0.04045648	
9.365399	-0.06015311	-0.07954343	-0.05984689	-0.04045657	
9.3656	-0.06015268	-0.07954331	-0.05984732	-0.04045669	
9.3658	-0.06015224	-0.07954318	-0.05984776	-0.04045682	
9.366	-0.06015178	-0.07954303	-0.05984822	-0.04045697	
9.366199	-0.06015131	-0.07954285	-0.0598487	-0.04045715	
9.3664	-0.06015081	-0.07954264	-0.05984919	-0.04045735	
9.3666	-0.06015031	-0.07954242	-0.05984969	-0.04045758	
9.366799	-0.06014978	-0.07954216	-0.05985022	-0.04045784	
9.367	-0.06014924	-0.07954188	-0.05985076	-0.04045812	
9.3672	-0.06014867	-0.07954156	-0.05985133	-0.04045844	
9.3674	-0.06014808	-0.07954121	-0.05985191	-0.04045879	
9.367599	-0.06014747	-0.07954082	-0.05985253	-0.04045918	
9.3678	-0.06014684	-0.07954039	-0.05985316	-0.0404596	
9.368	-0.06014617	-0.07953992	-0.05985383	-0.04046007	
9.368199	-0.06014547	-0.07953942	-0.05985453	-0.04046058	
9.3684	-0.06014476	-0.07953887	-0.05985525	-0.04046113	
9.3686	-0.060144	-0.07953826	-0.05985601	-0.04046174	
9.3688	-0.0601432	-0.0795376	-0.0598568	-0.0404624	
9.368999	-0.06014238	-0.07953689	-0.05985762	-0.04046311	
9.3692	-0.06014151	-0.07953611	-0.05985849	-0.04046389	
9.3694	-0.06014059	-0.07953528	-0.05985941	-0.04046473	
9.369599	-0.06013964	-0.07953438	-0.05986036	-0.04046562	
9.3698	-0.06013863	-0.0795334	-0.05986137	-0.04046661	
9.37	-0.06013757	-0.07953234	-0.05986243	-0.04046766	
9.3702	-0.06013647	-0.07953122	-0.05986353	-0.04046879	
9.370399	-0.0601353	-0.07952999	-0.0598647	-0.04047002	
9.3706	-0.06013406	-0.07952867	-0.05986594	-0.04047133	
9.3708	-0.06013278	-0.07952727	-0.05986723	-0.04047273	
9.370999	-0.0601314	-0.07952575	-0.0598686	-0.04047425	
9.3712	-0.06012996	-0.07952411	-0.05987004	-0.04047589	
9.3714	-0.06012845	-0.07952239	-0.05987154	-0.04047761	
9.3716	-0.06012685	-0.07952052	-0.05987315	-0.04047948	
9.371799	-0.06012516	-0.07951852	-0.05987484	-0.04048148	
9.372	-0.0601234	-0.07951641	-0.05987661	-0.04048359	
9.3722	-0.06012152	-0.07951413	-0.05987848	-0.04048587	
9.372399	-0.06011954	-0.0795117	-0.05988046	-0.0404883	
9.3726	-0.06011748	-0.07950915	-0.05988252	-0.04049085	
9.3728	-0.06011528	-0.0795064	-0.05988472	-0.0404936	
9.373	-0.06011298	-0.07950348	-0.05988703	-0.04049652	
9.373199	-0.06011058	-0.07950043	-0.05988942	-0.04049957	
9.3734	-0.06010802	-0.07949715	-0.05989197	-0.04050285	
9.3736	-0.06010535	-0.07949369	-0.05989465	-0.04050631	
9.373799	-0.06010257	-0.07949007	-0.05989743	-0.04050993	
9.374	-0.06009963	-0.07948621	-0.05990037	-0.04051379	
9.3742	-0.06009655	-0.07948215	-0.05990345	-0.04051786	
9.3744	-0.06009337	-0.07947791	-0.05990664	-0.04052209	
9.374599	-0.06009	-0.07947342	-0.05991	-0.04052658	
9.3748	-0.06008649	-0.07946871	-0.05991351	-0.04053129	
9.375	-0.06008286	-0.07946383	-0.05991713	-0.04053617	
9.375199	-0.06007905	-0.07945868	-0.05992094	-0.04054132	
9.3754	-0.06007509	-0.0794533	-0.05992491	-0.0405467	
9.3756	-0.06007101	-0.07944774	-0.05992899	-0.04055226	
9.3758	-0.06006674	-0.07944191	-0.05993326	-0.0405581	
9.375999	-0.06006232	-0.07943584	-0.05993768	-0.04056416	
9.3762	-0.06005777	-0.07942959	-0.05994223	-0.04057041	
9.3764	-0.06005304	-0.07942307	-0.05994696	-0.04057693	
9.376599	-0.06004816	-0.07941632	-0.05995184	-0.04058369	
9.3768	-0.06004315	-0.07940938	-0.05995684	-0.04059061	
9.377	-0.06003796	-0.07940218	-0.05996203	-0.04059782	
9.3772	-0.06003263	-0.07939476	-0.05996737	-0.04060524	
9.377399	-0.06002717	-0.07938716	-0.05997283	-0.04061284	
9.3776	-0.06002154	-0.07937929	-0.05997846	-0.04062071	
9.3778	-0.06001577	-0.07937121	-0.05998423	-0.04062878	
9.377999	-0.06000988	-0.07936297	-0.05999012	-0.04063702	
9.3782	-0.06000382	-0.07935448	-0.05999617	-0.04064552	
9.3784	-0.05999763	-0.07934578	-0.06000237	-0.04065422	
9.3786	-0.05999134	-0.07933693	-0.06000866	-0.04066307	
9.378799	-0.05998488	-0.07932784	-0.06001512	-0.04067216	
