Time	(10) Hip Flx Ib	(11) Knee Ext Ib	(12) Knee Flx Ib	(13) Ankle Ext Ib	(14) Ankle Flx Ib	(9) Hip Ext Ib	
0.4698	-0.03665985	-0.05903053	-0.04082068	-0.05904227	-0.04176928	-0.05872811	
0.47	-0.03666091	-0.05903139	-0.04081409	-0.05904317	-0.0417669	-0.05872932	
0.4702	-0.03666192	-0.05903221	-0.04080776	-0.05904404	-0.04176462	-0.05873049	
0.4704	-0.03666307	-0.0590331	-0.04080089	-0.05904497	-0.04176214	-0.05873176	
0.4706	-0.03666417	-0.05903396	-0.04079429	-0.05904587	-0.04175977	-0.05873297	
0.4708	-0.03666523	-0.05903478	-0.04078794	-0.05904674	-0.04175749	-0.05873414	
0.471	-0.03666644	-0.05903567	-0.04078105	-0.05904767	-0.04175502	-0.0587354	
0.4712	-0.0366676	-0.05903652	-0.04077444	-0.05904857	-0.04175266	-0.0587366	
0.4714	-0.03666871	-0.05903734	-0.04076808	-0.05904943	-0.04175038	-0.05873777	
0.4716	-0.03666997	-0.05903823	-0.04076117	-0.05905036	-0.04174793	-0.05873902	
0.4718	-0.03667118	-0.05903908	-0.04075454	-0.05905125	-0.04174557	-0.05874023	
0.472	-0.03667234	-0.05903989	-0.04074817	-0.05905211	-0.0417433	-0.05874139	
0.4722	-0.03667365	-0.05904078	-0.04074125	-0.05905304	-0.04174085	-0.05874264	
0.4724	-0.03667491	-0.05904162	-0.0407346	-0.05905393	-0.0417385	-0.05874384	
0.4726	-0.03667612	-0.05904244	-0.04072821	-0.05905479	-0.04173624	-0.058745	
0.4728	-0.03667748	-0.05904331	-0.04072127	-0.05905571	-0.0417338	-0.05874624	
0.473	-0.03667879	-0.05904416	-0.04071461	-0.0590566	-0.04173145	-0.05874744	
0.4732	-0.03668005	-0.05904497	-0.04070821	-0.05905745	-0.0417292	-0.0587486	
0.4734	-0.03668147	-0.05904585	-0.04070126	-0.05905838	-0.04172677	-0.05874984	
0.4736	-0.03668284	-0.05904669	-0.04069458	-0.05905926	-0.04172443	-0.05875104	
0.4738	-0.03668415	-0.05904749	-0.04068817	-0.05906011	-0.04172219	-0.05875218	
0.474	-0.03668562	-0.05904837	-0.04068121	-0.05906103	-0.04171976	-0.05875342	
0.4742	-0.03668704	-0.05904921	-0.04067452	-0.05906191	-0.04171743	-0.05875462	
0.4744	-0.03668839	-0.05905001	-0.04066809	-0.05906276	-0.04171519	-0.05875576	
0.4746	-0.03668992	-0.05905088	-0.04066111	-0.05906367	-0.04171278	-0.058757	
0.4748	-0.03669138	-0.05905171	-0.0406544	-0.05906455	-0.04171045	-0.05875819	
0.475	-0.03669279	-0.05905252	-0.04064796	-0.0590654	-0.04170822	-0.05875933	
0.4752	-0.03669437	-0.05905338	-0.04064097	-0.05906631	-0.04170581	-0.05876056	
0.4754	-0.03669589	-0.05905422	-0.04063425	-0.05906719	-0.0417035	-0.05876175	
0.4756	-0.03669734	-0.05905502	-0.0406278	-0.05906803	-0.04170127	-0.05876289	
0.4758	-0.03669898	-0.05905588	-0.04062079	-0.05906894	-0.04169887	-0.05876412	
0.476	-0.03670055	-0.05905671	-0.04061406	-0.05906981	-0.04169656	-0.0587653	
0.4762	-0.03670205	-0.05905751	-0.04060759	-0.05907065	-0.04169434	-0.05876644	
0.4764	-0.03670374	-0.05905837	-0.04060057	-0.05907156	-0.04169195	-0.05876766	
0.4766	-0.03670536	-0.0590592	-0.04059383	-0.05907243	-0.04168965	-0.05876884	
0.4768	-0.03670691	-0.05905999	-0.04058735	-0.05907326	-0.04168744	-0.05876997	
0.477	-0.03670865	-0.05906085	-0.04058032	-0.05907417	-0.04168505	-0.0587712	
0.4772	-0.03671032	-0.05906167	-0.04057356	-0.05907504	-0.04168276	-0.05877237	
0.4774	-0.03671192	-0.05906246	-0.04056707	-0.05907587	-0.04168055	-0.0587735	
0.4776	-0.03671372	-0.05906332	-0.04056003	-0.05907677	-0.04167817	-0.05877472	
0.4778	-0.03671544	-0.05906413	-0.04055326	-0.05907763	-0.04167589	-0.05877589	
0.478	-0.03671709	-0.05906492	-0.04054676	-0.05907846	-0.04167369	-0.05877702	
0.4782	-0.03671893	-0.05906578	-0.0405397	-0.05907936	-0.04167132	-0.05877823	
0.4784	-0.0367207	-0.05906659	-0.04053292	-0.05908022	-0.04166904	-0.0587794	
0.4786	-0.03672241	-0.05906738	-0.04052641	-0.05908105	-0.04166685	-0.05878052	
0.4788	-0.0367243	-0.05906823	-0.04051934	-0.05908195	-0.04166448	-0.05878174	
0.479	-0.03672612	-0.05906904	-0.04051255	-0.0590828	-0.04166221	-0.0587829	
0.4792	-0.03672788	-0.05906983	-0.04050602	-0.05908363	-0.04166003	-0.05878402	
0.4794	-0.03672982	-0.05907067	-0.04049895	-0.05908452	-0.04165767	-0.05878523	
0.4796	-0.0367317	-0.05907148	-0.04049214	-0.05908538	-0.04165541	-0.05878639	
0.4798	-0.0367335	-0.05907227	-0.04048561	-0.0590862	-0.04165323	-0.05878751	
0.48	-0.0367355	-0.05907311	-0.04047852	-0.05908709	-0.04165088	-0.05878871	
0.4802	-0.03673742	-0.05907392	-0.04047171	-0.05908794	-0.04164863	-0.05878987	
0.4804	-0.03673927	-0.0590747	-0.04046516	-0.05908876	-0.04164645	-0.05879099	
0.4806	-0.03674132	-0.05907553	-0.04045806	-0.05908965	-0.04164412	-0.05879219	
0.4808	-0.03674329	-0.05907634	-0.04045124	-0.0590905	-0.04164186	-0.05879334	
0.481	-0.03674519	-0.05907712	-0.04044468	-0.05909131	-0.0416397	-0.05879445	
0.4812	-0.03674729	-0.05907796	-0.04043757	-0.0590922	-0.04163736	-0.05879565	
0.4814	-0.03674931	-0.05907876	-0.04043074	-0.05909305	-0.04163512	-0.0587968	
0.4816	-0.03675126	-0.05907953	-0.04042418	-0.05909386	-0.04163297	-0.05879791	
0.4818	-0.03675342	-0.05908037	-0.04041705	-0.05909474	-0.04163064	-0.05879911	
0.482	-0.03675549	-0.05908117	-0.04041021	-0.05909558	-0.0416284	-0.05880026	
0.4822	-0.03675748	-0.05908194	-0.04040364	-0.0590964	-0.04162626	-0.05880136	
0.4824	-0.03675969	-0.05908277	-0.04039651	-0.05909727	-0.04162394	-0.05880255	
0.4826	-0.03676181	-0.05908357	-0.04038966	-0.05909812	-0.0416217	-0.0588037	
0.4828	-0.03676385	-0.05908433	-0.04038307	-0.05909893	-0.04161956	-0.0588048	
0.483	-0.03676611	-0.05908516	-0.04037593	-0.0590998	-0.04161725	-0.05880599	
0.4832	-0.03676828	-0.05908596	-0.04036907	-0.05910064	-0.04161503	-0.05880713	
0.4834	-0.03677037	-0.05908672	-0.04036248	-0.05910144	-0.04161289	-0.05880823	
0.4836	-0.03677268	-0.05908755	-0.04035534	-0.05910232	-0.04161059	-0.05880941	
0.4838	-0.0367749	-0.05908834	-0.04034847	-0.05910315	-0.04160837	-0.05881055	
0.484	-0.03677703	-0.0590891	-0.04034187	-0.05910395	-0.04160624	-0.05881165	
0.4842	-0.0367794	-0.05908993	-0.04033471	-0.05910482	-0.04160395	-0.05881283	
0.4844	-0.03678166	-0.05909071	-0.04032784	-0.05910566	-0.04160174	-0.05881396	
0.4846	-0.03678385	-0.05909147	-0.04032123	-0.05910646	-0.04159961	-0.05881505	
0.4848	-0.03678626	-0.05909229	-0.04031406	-0.05910732	-0.04159732	-0.05881624	
0.485	-0.03678858	-0.05909308	-0.04030718	-0.05910816	-0.04159512	-0.05881737	
0.4852	-0.03679081	-0.05909384	-0.04030057	-0.05910895	-0.041593	-0.05881846	
0.4854	-0.03679327	-0.05909466	-0.0402934	-0.05910981	-0.04159072	-0.05881963	
0.4856	-0.03679564	-0.05909544	-0.0402865	-0.05911065	-0.04158853	-0.05882076	
0.4858	-0.03679791	-0.05909619	-0.04027988	-0.05911144	-0.04158642	-0.05882185	
0.486	-0.03680043	-0.05909701	-0.0402727	-0.0591123	-0.04158414	-0.05882302	
0.4862	-0.03680284	-0.05909779	-0.04026581	-0.05911313	-0.04158195	-0.05882414	
0.4864	-0.03680516	-0.05909855	-0.04025918	-0.05911392	-0.04157985	-0.05882522	
0.4866	-0.03680773	-0.05909936	-0.04025199	-0.05911478	-0.04157758	-0.05882639	
0.4868	-0.0368102	-0.05910014	-0.04024509	-0.0591156	-0.0415754	-0.05882752	
0.487	-0.03681256	-0.05910088	-0.04023845	-0.05911639	-0.0415733	-0.0588286	
0.4872	-0.03681518	-0.05910169	-0.04023126	-0.05911724	-0.04157104	-0.05882976	
0.4874	-0.03681769	-0.05910247	-0.04022435	-0.05911806	-0.04156887	-0.05883088	
0.4876	-0.03682011	-0.05910322	-0.04021771	-0.05911885	-0.04156678	-0.05883196	
0.4878	-0.03682277	-0.05910403	-0.04021051	-0.0591197	-0.04156452	-0.05883312	
0.488	-0.03682533	-0.0591048	-0.04020359	-0.05912052	-0.04156236	-0.05883424	
0.4882	-0.03682779	-0.05910554	-0.04019695	-0.0591213	-0.04156027	-0.05883531	
0.4884	-0.0368305	-0.05910635	-0.04018974	-0.05912215	-0.04155802	-0.05883647	
0.4886	-0.03683311	-0.05910712	-0.04018282	-0.05912297	-0.04155587	-0.05883759	
0.4888	-0.03683562	-0.05910786	-0.04017617	-0.05912375	-0.04155379	-0.05883865	
0.489	-0.03683838	-0.05910866	-0.04016927	-0.0591246	-0.04155155	-0.05883981	
0.4892	-0.03684104	-0.05910943	-0.04016263	-0.05912541	-0.0415494	-0.05884092	
0.4894	-0.03684359	-0.05911017	-0.04015625	-0.05912619	-0.04154732	-0.05884199	
0.4896	-0.0368464	-0.05911097	-0.04015012	-0.05912703	-0.04154509	-0.05884314	
0.4898	-0.0368491	-0.05911173	-0.04014424	-0.05912784	-0.04154294	-0.05884425	
0.49	-0.0368517	-0.05911247	-0.04013858	-0.05912862	-0.04154088	-0.05884532	
0.4902	-0.03685456	-0.05911327	-0.04013315	-0.05912946	-0.04153865	-0.05884647	
0.4904	-0.0368573	-0.05911403	-0.04012793	-0.05913026	-0.04153651	-0.05884757	
0.4906	-0.03685994	-0.05911477	-0.04012291	-0.05913104	-0.04153446	-0.05884863	
0.4908	-0.03686283	-0.05911556	-0.04011809	-0.05913188	-0.04153224	-0.05884978	
0.491	-0.03686561	-0.05911633	-0.04011346	-0.05913268	-0.04153011	-0.05885088	
0.4912	-0.03686829	-0.05911706	-0.04010901	-0.05913346	-0.04152806	-0.05885195	
0.4914	-0.03687121	-0.05911786	-0.04010474	-0.05913429	-0.04152586	-0.05885309	
0.4916	-0.03687403	-0.05911862	-0.04010063	-0.05913509	-0.04152374	-0.05885419	
0.4918	-0.03687673	-0.05911935	-0.04009669	-0.05913587	-0.0415217	-0.05885525	
0.492	-0.03687969	-0.05912014	-0.04009289	-0.0591367	-0.04151951	-0.05885639	
0.4922	-0.03688253	-0.0591209	-0.04008925	-0.0591375	-0.04151741	-0.05885749	
0.4924	-0.03688527	-0.05912164	-0.04008575	-0.05913827	-0.04151538	-0.05885855	
0.4926	-0.03688825	-0.05912243	-0.04008239	-0.0591391	-0.0415132	-0.05885969	
0.4928	-0.03689112	-0.05912319	-0.04007916	-0.0591399	-0.04151111	-0.05886079	
0.493	-0.03689388	-0.05912392	-0.04007605	-0.05914066	-0.0415091	-0.05886184	
0.4932	-0.03689689	-0.05912471	-0.04007307	-0.05914149	-0.04150693	-0.05886298	
0.4934	-0.03689978	-0.05912546	-0.04007021	-0.05914229	-0.04150485	-0.05886408	
0.4936	-0.03690256	-0.05912619	-0.04006746	-0.05914305	-0.04150286	-0.05886513	
0.4938	-0.03690559	-0.05912698	-0.04006481	-0.05914388	-0.0415007	-0.05886626	
0.494	-0.0369085	-0.05912774	-0.04006227	-0.05914467	-0.04149863	-0.05886735	
0.4942	-0.0369113	-0.05912847	-0.04005983	-0.05914543	-0.04149664	-0.0588684	
0.4944	-0.03691434	-0.05912925	-0.04005748	-0.05914625	-0.0414945	-0.05886954	
0.4946	-0.03691726	-0.05913001	-0.04005523	-0.05914704	-0.04149244	-0.05887062	
0.4948	-0.03692007	-0.05913073	-0.04005306	-0.0591478	-0.04149046	-0.05887167	
0.495	-0.03692312	-0.05913151	-0.04005098	-0.05914862	-0.04148833	-0.0588728	
0.4952	-0.03692605	-0.05913227	-0.04004898	-0.05914941	-0.04148628	-0.05887388	
0.4954	-0.03692887	-0.05913299	-0.04004706	-0.05915016	-0.04148431	-0.05887493	
0.4956	-0.03693192	-0.05913377	-0.04004522	-0.05915098	-0.04148218	-0.05887605	
0.4958	-0.03693486	-0.05913452	-0.04004344	-0.05915176	-0.04148014	-0.05887714	
0.496	-0.03693768	-0.05913524	-0.04004174	-0.05915251	-0.04147818	-0.05887818	
0.4962	-0.03694074	-0.05913602	-0.0400401	-0.05915333	-0.04147606	-0.0588793	
0.4964	-0.03694368	-0.05913677	-0.04003853	-0.05915411	-0.04147403	-0.05888038	
0.4966	-0.03694651	-0.05913749	-0.04003702	-0.05915486	-0.04147207	-0.05888141	
0.4968	-0.03694956	-0.05913826	-0.04003557	-0.05915567	-0.04146996	-0.05888253	
0.497	-0.0369525	-0.05913901	-0.04003417	-0.05915645	-0.04146793	-0.05888361	
0.4972	-0.03695533	-0.05913973	-0.04003283	-0.0591572	-0.04146598	-0.05888464	
0.4974	-0.03695839	-0.0591405	-0.04003154	-0.059158	-0.04146387	-0.05888576	
0.4976	-0.03696133	-0.05914125	-0.04003031	-0.05915878	-0.04146185	-0.05888683	
0.4978	-0.03696416	-0.05914196	-0.04002912	-0.05915952	-0.0414599	-0.05888786	
0.498	-0.03696721	-0.05914273	-0.04002798	-0.05916033	-0.04145779	-0.05888897	
0.4982	-0.03697015	-0.05914348	-0.04002688	-0.0591611	-0.04145577	-0.05889004	
0.4984	-0.03697298	-0.05914419	-0.04002583	-0.05916184	-0.04145383	-0.05889107	
0.4986	-0.03697603	-0.05914496	-0.04002482	-0.05916264	-0.04145172	-0.05889218	
0.4988	-0.03697897	-0.0591457	-0.04002384	-0.05916341	-0.0414497	-0.05889324	
0.499	-0.03698179	-0.05914641	-0.04002291	-0.05916415	-0.04144776	-0.05889427	
0.4992	-0.03698485	-0.05914718	-0.04002201	-0.05916495	-0.04144565	-0.05889537	
0.4994	-0.03698778	-0.05914791	-0.04002115	-0.05916571	-0.04144363	-0.05889643	
0.4996	-0.0369906	-0.05914862	-0.04002032	-0.05916645	-0.04144169	-0.05889745	
0.4998	-0.03699365	-0.05914938	-0.04001952	-0.05916724	-0.04143959	-0.05889856	
0.5	-0.03699657	-0.05915012	-0.04001876	-0.05916801	-0.04143756	-0.05889962	
0.5002	-0.03699939	-0.05915083	-0.04001802	-0.05916874	-0.04143562	-0.05890064	
0.5004	-0.03700243	-0.05915159	-0.04001731	-0.05916953	-0.04143352	-0.05890173	
0.5006	-0.03700536	-0.05915232	-0.04001663	-0.05917029	-0.04143149	-0.05890279	
0.5008	-0.03700817	-0.05915302	-0.04001598	-0.05917102	-0.04142955	-0.05890381	
0.501	-0.0370112	-0.05915378	-0.04001535	-0.05917181	-0.04142744	-0.0589049	
0.5012	-0.03701412	-0.05915451	-0.04001475	-0.05917257	-0.04142541	-0.05890595	
0.5014	-0.03701692	-0.05915522	-0.04001417	-0.0591733	-0.04142347	-0.05890696	
0.5016	-0.03701996	-0.05915597	-0.04001362	-0.05917408	-0.04142136	-0.05890806	
0.5018	-0.03702287	-0.0591567	-0.04001309	-0.05917484	-0.04141933	-0.05890911	
0.502	-0.03702567	-0.0591574	-0.04001257	-0.05917557	-0.04141738	-0.05891011	
0.5022	-0.03702869	-0.05915816	-0.04001208	-0.05917635	-0.04141526	-0.0589112	
0.5024	-0.0370316	-0.05915888	-0.04001161	-0.0591771	-0.04141323	-0.05891225	
0.5026	-0.03703439	-0.05915958	-0.04001115	-0.05917782	-0.04141127	-0.05891325	
0.5028	-0.03703741	-0.05916033	-0.04001071	-0.0591786	-0.04140915	-0.05891434	
0.503	-0.03704031	-0.05916106	-0.04001029	-0.05917935	-0.04140711	-0.05891538	
0.5032	-0.03704309	-0.05916175	-0.04000989	-0.05918007	-0.04140515	-0.05891638	
0.5034	-0.0370461	-0.0591625	-0.0400095	-0.05918085	-0.04140303	-0.05891747	
0.5036	-0.037049	-0.05916322	-0.04000913	-0.0591816	-0.04140098	-0.05891851	
0.5038	-0.03705177	-0.05916392	-0.04000877	-0.05918231	-0.04139901	-0.0589195	
0.504	-0.03705477	-0.05916466	-0.04000843	-0.05918309	-0.04139688	-0.05892058	
0.5042	-0.03705766	-0.05916538	-0.0400081	-0.05918383	-0.04139483	-0.05892162	
0.5044	-0.03706042	-0.05916607	-0.04000778	-0.05918454	-0.04139286	-0.05892261	
0.5046	-0.03706342	-0.05916682	-0.04000748	-0.05918531	-0.04139071	-0.05892369	
0.5048	-0.03706629	-0.05916753	-0.04000718	-0.05918606	-0.04138865	-0.05892472	
0.505	-0.03706906	-0.05916822	-0.0400069	-0.05918677	-0.04138668	-0.05892571	
0.5052	-0.03707204	-0.05916896	-0.04000663	-0.05918754	-0.04138452	-0.05892678	
0.5054	-0.0370749	-0.05916968	-0.04000637	-0.05918828	-0.04138245	-0.05892782	
0.5056	-0.03707766	-0.05917037	-0.04000612	-0.05918898	-0.04138047	-0.0589288	
0.5058	-0.03708063	-0.05917111	-0.04000588	-0.05918975	-0.04137831	-0.05892987	
0.506	-0.03708349	-0.05917182	-0.04000565	-0.05919049	-0.04137623	-0.0589309	
0.5062	-0.03708624	-0.0591725	-0.04000543	-0.05919119	-0.04137424	-0.05893188	
0.5064	-0.0370892	-0.05917324	-0.04000521	-0.05919196	-0.04137207	-0.05893295	
0.5066	-0.03709205	-0.05917395	-0.04000501	-0.05919269	-0.04136999	-0.05893397	
0.5068	-0.03709479	-0.05917463	-0.04000481	-0.05919339	-0.04136799	-0.05893495	
0.507	-0.03709774	-0.05917537	-0.04000463	-0.05919415	-0.04136581	-0.05893601	
0.5072	-0.03710059	-0.05917607	-0.04000444	-0.05919488	-0.04136372	-0.05893703	
0.5074	-0.03710331	-0.05917675	-0.04000427	-0.05919559	-0.0413617	-0.05893801	
0.5076	-0.03710626	-0.05917749	-0.0400041	-0.05919634	-0.04135952	-0.05893907	
0.5078	-0.03710909	-0.05917819	-0.04000394	-0.05919707	-0.04135742	-0.05894009	
0.508	-0.03711181	-0.05917887	-0.04000379	-0.05919777	-0.0413554	-0.05894106	
0.5082	-0.03711475	-0.0591796	-0.04000364	-0.05919852	-0.04135321	-0.05894212	
0.5084	-0.03711757	-0.0591803	-0.0400035	-0.05919925	-0.04135109	-0.05894313	
0.5086	-0.03712029	-0.05918098	-0.04000336	-0.05919994	-0.04134907	-0.0589441	
0.5088	-0.03712321	-0.05918171	-0.04000323	-0.0592007	-0.04134687	-0.05894515	
0.509	-0.03712603	-0.05918241	-0.0400031	-0.05920142	-0.04134475	-0.05894616	
0.5092	-0.03712873	-0.05918308	-0.04000298	-0.05920212	-0.04134271	-0.05894713	
0.5094	-0.03713165	-0.05918381	-0.04000286	-0.05920286	-0.0413405	-0.05894818	
0.5096	-0.03713446	-0.0591845	-0.04000275	-0.05920358	-0.04133838	-0.05894919	
0.5098	-0.03713715	-0.05918517	-0.04000264	-0.05920428	-0.04133634	-0.05895015	
0.51	-0.03714006	-0.0591859	-0.04000254	-0.05920502	-0.04133411	-0.0589512	
0.5102	-0.03714286	-0.05918659	-0.04000244	-0.05920574	-0.04133198	-0.0589522	
0.5104	-0.03714555	-0.05918726	-0.04000234	-0.05920643	-0.04132993	-0.05895316	
0.5106	-0.03714845	-0.05918798	-0.04000225	-0.05920717	-0.0413277	-0.0589542	
0.5108	-0.03715124	-0.05918868	-0.04000216	-0.05920789	-0.04132556	-0.0589552	
0.511	-0.03715391	-0.05918934	-0.04000208	-0.05920858	-0.0413235	-0.05895616	
0.5112	-0.03715681	-0.05919006	-0.040002	-0.05920932	-0.04132126	-0.0589572	
0.5114	-0.03715958	-0.05919075	-0.04000192	-0.05921003	-0.04131911	-0.0589582	
0.5116	-0.03716225	-0.05919142	-0.04000184	-0.05921071	-0.04131705	-0.05895915	
0.5118	-0.03716514	-0.05919213	-0.04000177	-0.05921145	-0.0413148	-0.05896019	
0.512	-0.0371679	-0.05919282	-0.0400017	-0.05921216	-0.04131264	-0.05896118	
0.5122	-0.03717057	-0.05919348	-0.04000163	-0.05921284	-0.04131057	-0.05896214	
0.5124	-0.03717344	-0.0591942	-0.04000157	-0.05921358	-0.04130831	-0.05896316	
0.5126	-0.0371762	-0.05919489	-0.04000151	-0.05921429	-0.04130615	-0.05896416	
0.5128	-0.03717885	-0.05919554	-0.04000145	-0.05921497	-0.04130407	-0.05896511	
0.513	-0.03718171	-0.05919626	-0.04000139	-0.0592157	-0.0413018	-0.05896613	
0.5132	-0.03718447	-0.05919694	-0.04000134	-0.05921641	-0.04129963	-0.05896712	
0.5134	-0.03718711	-0.0591976	-0.04000128	-0.05921708	-0.04129754	-0.05896807	
0.5136	-0.03718996	-0.05919831	-0.04000124	-0.05921781	-0.04129527	-0.05896909	
0.5138	-0.03719271	-0.05919899	-0.04000119	-0.05921852	-0.04129309	-0.05897008	
0.514	-0.03719534	-0.05919964	-0.04000114	-0.05921919	-0.04129099	-0.05897102	
0.5142	-0.03719819	-0.05920035	-0.04000109	-0.05921992	-0.04128871	-0.05897204	
0.5144	-0.03720092	-0.05920103	-0.04000105	-0.05922062	-0.04128652	-0.05897302	
0.5146	-0.03720355	-0.05920168	-0.04000101	-0.05922129	-0.04128442	-0.05897396	
0.5148	-0.03720638	-0.05920239	-0.04000097	-0.05922202	-0.04128214	-0.05897498	
0.515	-0.03720911	-0.05920307	-0.04000093	-0.05922272	-0.04127994	-0.05897596	
0.5152	-0.03721173	-0.05920372	-0.0400009	-0.05922339	-0.04127783	-0.05897689	
0.5154	-0.03721455	-0.05920442	-0.04000086	-0.05922411	-0.04127553	-0.05897791	
0.5156	-0.03721727	-0.0592051	-0.04000083	-0.05922481	-0.04127333	-0.05897888	
0.5158	-0.03721988	-0.05920574	-0.0400008	-0.05922547	-0.04127121	-0.05897982	
0.516	-0.0372227	-0.05920644	-0.04000076	-0.0592262	-0.04126891	-0.05898083	
0.5162	-0.03722541	-0.05920712	-0.04000073	-0.05922689	-0.04126671	-0.0589818	
0.5164	-0.03722801	-0.05920776	-0.04000071	-0.05922756	-0.04126458	-0.05898273	
0.5166	-0.03723082	-0.05920846	-0.04000068	-0.05922827	-0.04126227	-0.05898374	
0.5168	-0.03723351	-0.05920913	-0.04000065	-0.05922896	-0.04126006	-0.0589847	
0.517	-0.03723611	-0.05920978	-0.04000062	-0.05922963	-0.04125793	-0.05898564	
0.5172	-0.0372389	-0.05921047	-0.0400006	-0.05923034	-0.04125562	-0.05898664	
0.5174	-0.03724159	-0.05921114	-0.04000058	-0.05923103	-0.04125339	-0.0589876	
0.5176	-0.03724418	-0.05921178	-0.04000055	-0.05923169	-0.04125125	-0.05898853	
0.5178	-0.03724697	-0.05921248	-0.04000053	-0.05923241	-0.04124893	-0.05898953	
0.518	-0.03724965	-0.05921314	-0.04000051	-0.05923309	-0.0412467	-0.05899049	
0.5182	-0.03725222	-0.05921378	-0.04000049	-0.05923375	-0.04124456	-0.05899141	
0.5184	-0.037255	-0.05921448	-0.04000047	-0.05923446	-0.04124223	-0.05899241	
0.5186	-0.03725768	-0.05921514	-0.04000045	-0.05923514	-0.04124	-0.05899337	
0.5188	-0.03726024	-0.05921578	-0.04000043	-0.0592358	-0.04123785	-0.05899429	
0.519	-0.03726301	-0.05921647	-0.04000042	-0.05923651	-0.04123552	-0.05899528	
0.5192	-0.03726568	-0.05921713	-0.0400004	-0.05923719	-0.04123328	-0.05899623	
0.5194	-0.03726823	-0.05921776	-0.04000039	-0.05923785	-0.04123112	-0.05899715	
0.5196	-0.037271	-0.05921845	-0.04000037	-0.05923855	-0.04122878	-0.05899814	
0.5198	-0.03727365	-0.05921911	-0.04000036	-0.05923923	-0.04122654	-0.0589991	
0.52	-0.0372762	-0.05921974	-0.04000034	-0.05923988	-0.04122438	-0.05900001	
0.5202	-0.03727895	-0.05922043	-0.04000033	-0.05924058	-0.04122204	-0.059001	
0.5204	-0.0372816	-0.05922109	-0.04000032	-0.05924126	-0.04121978	-0.05900194	
0.5206	-0.03728414	-0.05922172	-0.0400003	-0.05924191	-0.04121762	-0.05900285	
0.5208	-0.03728688	-0.0592224	-0.04000029	-0.05924261	-0.04121527	-0.05900384	
0.521	-0.03728952	-0.05922306	-0.04000028	-0.05924329	-0.04121301	-0.05900478	
0.5212	-0.03729205	-0.05922369	-0.04000027	-0.05924393	-0.04121084	-0.05900569	
0.5214	-0.03729478	-0.05922437	-0.04000026	-0.05924463	-0.04120849	-0.05900667	
0.5216	-0.03729741	-0.05922502	-0.04000025	-0.0592453	-0.04120623	-0.05900761	
0.5218	-0.03729994	-0.05922564	-0.04000024	-0.05924595	-0.04120405	-0.05900852	
0.522	-0.03730266	-0.05922632	-0.04000023	-0.05924665	-0.0412017	-0.0590095	
0.5222	-0.03730528	-0.05922697	-0.04000022	-0.05924731	-0.04119943	-0.05901044	
0.5224	-0.0373078	-0.0592276	-0.04000021	-0.05924796	-0.04119726	-0.05901134	
0.5226	-0.03731052	-0.05922827	-0.0400002	-0.05924865	-0.04119489	-0.05901231	
0.5228	-0.03731313	-0.05922892	-0.0400002	-0.05924932	-0.04119262	-0.05901325	
0.523	-0.03731564	-0.05922955	-0.04000019	-0.05924996	-0.04119044	-0.05901415	
0.5232	-0.03731835	-0.05923022	-0.04000018	-0.05925065	-0.04118808	-0.05901512	
0.5234	-0.03732095	-0.05923087	-0.04000017	-0.05925132	-0.0411858	-0.05901605	
0.5236	-0.03732345	-0.05923149	-0.04000017	-0.05925196	-0.04118362	-0.05901695	
0.5238	-0.03732615	-0.05923216	-0.04000016	-0.05925265	-0.04118125	-0.05901792	
0.524	-0.03732874	-0.0592328	-0.04000016	-0.05925331	-0.04117897	-0.05901885	
0.5242	-0.03733123	-0.05923342	-0.04000015	-0.05925395	-0.04117678	-0.05901974	
0.5244	-0.03733392	-0.05923409	-0.04000014	-0.05925464	-0.04117441	-0.05902071	
0.5246	-0.03733651	-0.05923473	-0.04000014	-0.05925529	-0.04117213	-0.05902163	
0.5248	-0.03733899	-0.05923535	-0.04000013	-0.05925593	-0.04116993	-0.05902252	
0.525	-0.03734167	-0.05923602	-0.04000013	-0.05925661	-0.04116756	-0.05902348	
0.5252	-0.03734425	-0.05923666	-0.04000012	-0.05925727	-0.04116527	-0.0590244	
0.5254	-0.03734672	-0.05923728	-0.04000012	-0.05925791	-0.04116308	-0.0590253	
