Time	(15) Hip Ext II	(16) Hip Flx II	(17) Knee Ext II	(18) Knee Flx II	(19) Ankle Ext II	(20) Ankle Flx II	
6.9254	-0.04002925	-0.05999786	-0.04334764	-0.05515246	-0.04026348	-0.05958609	
6.9256	-0.04003103	-0.05999795	-0.04334032	-0.05516018	-0.04025315	-0.05960232	
6.9258	-0.04003295	-0.05999802	-0.04333267	-0.05516775	-0.04024322	-0.05961791	
6.926	-0.04003479	-0.0599981	-0.04332533	-0.05517503	-0.04023369	-0.0596329	
6.9262	-0.04003656	-0.05999818	-0.04331828	-0.05518201	-0.04022452	-0.05964729	
6.9264	-0.04003851	-0.0599977	-0.04331096	-0.05518897	-0.04021572	-0.05966112	
6.9266	-0.04004039	-0.05999724	-0.04330393	-0.05519565	-0.04020726	-0.05967441	
6.9268	-0.04004219	-0.0599968	-0.04329718	-0.05520207	-0.04019913	-0.05968717	
6.927	-0.0400442	-0.05999583	-0.04329019	-0.05520856	-0.04019133	-0.05969944	
6.9272	-0.04004613	-0.0599949	-0.04328348	-0.0552148	-0.04018382	-0.05971123	
6.9274	-0.04004799	-0.059994	-0.04327703	-0.05522079	-0.04017662	-0.05972255	
6.9276	-0.04005007	-0.05999266	-0.04327035	-0.05522693	-0.04016969	-0.0597334	
6.9278	-0.04005206	-0.05999137	-0.04326393	-0.05523284	-0.04016304	-0.05974382	
6.928	-0.04005398	-0.05999013	-0.04325777	-0.05523851	-0.04015664	-0.05975384	
6.9282	-0.04005613	-0.05998851	-0.04325138	-0.05524441	-0.0401505	-0.05976338	
6.9284	-0.04005819	-0.05998696	-0.04324524	-0.05525007	-0.0401446	-0.05977254	
6.9286	-0.04006017	-0.05998546	-0.04323934	-0.05525552	-0.04013893	-0.05978135	
6.9288	-0.04006238	-0.05998364	-0.0432332	-0.05526124	-0.04013347	-0.05978974	
6.929	-0.0400645	-0.05998189	-0.04322731	-0.05526674	-0.04012822	-0.05979781	
6.9292	-0.04006653	-0.05998021	-0.04322165	-0.05527203	-0.04012318	-0.05980556	
6.9294	-0.04006878	-0.05997826	-0.04321573	-0.05527764	-0.04011837	-0.05981295	
6.9296	-0.04007095	-0.05997638	-0.04321006	-0.05528303	-0.04011375	-0.05982005	
6.9298	-0.04007303	-0.05997458	-0.0432046	-0.05528821	-0.04010931	-0.05982688	
6.93	-0.04007532	-0.05997254	-0.04319888	-0.05529376	-0.04010507	-0.05983339	
6.9302	-0.04007751	-0.05997058	-0.04319339	-0.0552991	-0.040101	-0.05983964	
6.9304	-0.04007963	-0.0599687	-0.04318811	-0.05530423	-0.04009708	-0.05984564	
6.9306	-0.04008194	-0.05996662	-0.04318254	-0.05530976	-0.04009335	-0.05985137	
6.9308	-0.04008415	-0.05996462	-0.0431772	-0.05531508	-0.04008976	-0.05985688	
6.931	-0.04008628	-0.0599627	-0.04317207	-0.05532019	-0.04008631	-0.05986217	
6.9312	-0.04008859	-0.05996061	-0.04316663	-0.05532574	-0.04008302	-0.05986721	
6.9314	-0.0400908	-0.05995861	-0.04316141	-0.05533108	-0.04007986	-0.05987206	
6.9316	-0.04009293	-0.05995668	-0.04315639	-0.0553362	-0.04007682	-0.05987672	
6.9318	-0.04009522	-0.05995461	-0.04315105	-0.0553418	-0.04007392	-0.05988116	
6.932	-0.04009742	-0.05995263	-0.04314592	-0.05534719	-0.04007114	-0.05988542	
6.9322	-0.04009953	-0.05995072	-0.04314099	-0.05535236	-0.04006846	-0.05988953	
6.9324	-0.04010179	-0.0599487	-0.04313572	-0.05535803	-0.04006591	-0.05989343	
6.9326	-0.04010395	-0.05994675	-0.04313065	-0.05536348	-0.04006345	-0.05989719	
6.9328	-0.04010603	-0.05994489	-0.04312578	-0.05536872	-0.04006109	-0.0599008	
6.933	-0.04010823	-0.05994292	-0.04312056	-0.05537449	-0.04005885	-0.05990424	
6.9332	-0.04011035	-0.05994104	-0.04311553	-0.05538004	-0.04005669	-0.05990754	
6.9334	-0.04011238	-0.05993923	-0.04311071	-0.05538536	-0.04005461	-0.05991071	
6.9336	-0.04011451	-0.05993734	-0.0431055	-0.05539125	-0.04005263	-0.05991374	
6.9338	-0.04011656	-0.05993553	-0.04310049	-0.0553969	-0.04005073	-0.05991664	
6.934	-0.04011853	-0.05993379	-0.04309569	-0.05540234	-0.0400489	-0.05991944	
6.9342	-0.04012058	-0.05993199	-0.04309048	-0.05540836	-0.04004715	-0.0599221	
6.9344	-0.04012255	-0.05993026	-0.04308548	-0.05541414	-0.04004547	-0.05992465	
6.9346	-0.04012444	-0.05992861	-0.04308067	-0.0554197	-0.04004386	-0.0599271	
6.9348	-0.04012639	-0.05992691	-0.04307545	-0.05542587	-0.04004233	-0.05992944	
6.935	-0.04012826	-0.05992528	-0.04307042	-0.05543179	-0.04004085	-0.05993169	
6.9352	-0.04013006	-0.05992371	-0.0430656	-0.05543748	-0.04003944	-0.05993385	
6.9354	-0.0401319	-0.05992212	-0.04306034	-0.05544381	-0.04003808	-0.05993591	
6.9356	-0.04013367	-0.05992059	-0.04305528	-0.05544989	-0.04003678	-0.05993788	
6.9358	-0.04013536	-0.05991912	-0.04305043	-0.05545573	-0.04003553	-0.05993979	
6.936	-0.04013708	-0.05991764	-0.04304511	-0.05546223	-0.04003434	-0.0599416	
6.9362	-0.04013873	-0.05991622	-0.04304001	-0.05546847	-0.04003319	-0.05994334	
6.9364	-0.04014031	-0.05991486	-0.04303511	-0.05547448	-0.04003209	-0.05994501	
6.9366	-0.04014189	-0.0599135	-0.04302973	-0.05548115	-0.04003104	-0.0599466	
6.9368	-0.04014341	-0.0599122	-0.04302457	-0.05548757	-0.04003003	-0.05994814	
6.937	-0.04014487	-0.05991094	-0.04301961	-0.05549374	-0.04002906	-0.05994961	
6.9372	-0.04014631	-0.05990971	-0.04301415	-0.05550061	-0.04002813	-0.05995102	
6.9374	-0.04014769	-0.05990852	-0.04300892	-0.05550721	-0.04002723	-0.05995237	
6.9376	-0.04014902	-0.05990738	-0.04300388	-0.05551355	-0.04002638	-0.05995366	
6.9378	-0.0401503	-0.05990627	-0.04299835	-0.05552062	-0.04002556	-0.05995491	
6.938	-0.04015153	-0.0599052	-0.04299302	-0.0555274	-0.04002477	-0.0599561	
6.9382	-0.04015271	-0.05990418	-0.04298791	-0.05553393	-0.04002401	-0.05995724	
6.9384	-0.04015383	-0.0599032	-0.04298229	-0.05554119	-0.04002328	-0.05995834	
6.9386	-0.04015491	-0.05990225	-0.04297689	-0.05554818	-0.04002259	-0.05995939	
6.9388	-0.04015594	-0.05990135	-0.0429717	-0.05555489	-0.04002192	-0.05996041	
6.939	-0.0401569	-0.05990048	-0.042966	-0.05556237	-0.04002127	-0.05996138	
6.9392	-0.04015783	-0.05989964	-0.04296054	-0.05556956	-0.04002065	-0.05996231	
6.9394	-0.04015872	-0.05989884	-0.04295528	-0.05557646	-0.04002006	-0.05996321	
6.9396	-0.04015953	-0.05989808	-0.04294953	-0.05558417	-0.04001948	-0.05996409	
6.9398	-0.04016031	-0.05989734	-0.04294401	-0.05559158	-0.04001893	-0.05996493	
6.94	-0.04016107	-0.05989664	-0.04293869	-0.05559869	-0.04001839	-0.05996573	
6.9402	-0.04016174	-0.05989597	-0.04293289	-0.05560662	-0.04001787	-0.05996653	
6.9404	-0.04016239	-0.05989533	-0.04292731	-0.05561424	-0.04001737	-0.05996729	
6.9406	-0.04016301	-0.05989471	-0.04292194	-0.05562155	-0.04001689	-0.05996803	
6.9408	-0.04016357	-0.05989413	-0.04291607	-0.05562969	-0.04001642	-0.05996875	
6.941	-0.0401641	-0.05989358	-0.04291043	-0.0556375	-0.04001596	-0.05996945	
6.9412	-0.04016461	-0.05989304	-0.042905	-0.05564501	-0.04001552	-0.05997012	
6.9414	-0.04016504	-0.05989255	-0.04289905	-0.05565331	-0.04001509	-0.05997078	
6.9416	-0.04016547	-0.05989208	-0.04289333	-0.05566129	-0.04001467	-0.05997142	
6.9418	-0.04016587	-0.05989163	-0.04288784	-0.05566896	-0.04001427	-0.05997204	
6.942	-0.0401662	-0.05989122	-0.04288179	-0.05567741	-0.04001388	-0.05997264	
6.9422	-0.04016652	-0.05989083	-0.04287599	-0.05568554	-0.0400135	-0.05997323	
6.9424	-0.04016683	-0.05989046	-0.04287041	-0.05569334	-0.04001313	-0.05997379	
6.9426	-0.04016707	-0.05989013	-0.04286429	-0.05570192	-0.04001277	-0.05997435	
6.9428	-0.04016731	-0.05988982	-0.0428584	-0.05571016	-0.04001243	-0.05997489	
6.943	-0.04016753	-0.05988951	-0.04285275	-0.05571808	-0.0400121	-0.0599754	
6.9432	-0.04016769	-0.05988926	-0.04284654	-0.05572677	-0.04001177	-0.0599759	
6.9434	-0.04016784	-0.05988901	-0.04284057	-0.05573512	-0.04001146	-0.05997639	
6.9436	-0.04016799	-0.05988878	-0.04283484	-0.05574314	-0.04001116	-0.05997686	
6.9438	-0.04016807	-0.05988859	-0.04282856	-0.05575193	-0.04001087	-0.05997732	
6.944	-0.04016814	-0.0598884	-0.04282252	-0.05576038	-0.04001058	-0.05997775	
6.9442	-0.04016821	-0.05988823	-0.04281672	-0.05576849	-0.04001031	-0.05997818	
6.9444	-0.04016822	-0.0598881	-0.04281036	-0.05577737	-0.04001004	-0.05997859	
6.9446	-0.04016823	-0.05988798	-0.04280425	-0.05578591	-0.04000979	-0.05997899	
6.9448	-0.04016824	-0.05988786	-0.04279839	-0.0557941	-0.04000954	-0.05997938	
6.945	-0.04016818	-0.05988779	-0.04279196	-0.05580307	-0.04000929	-0.05997976	
6.9452	-0.04016812	-0.05988772	-0.04278579	-0.05581168	-0.04000906	-0.05998012	
6.9454	-0.04016807	-0.05988766	-0.04277986	-0.05581996	-0.04000884	-0.05998046	
6.9456	-0.04016794	-0.05988764	-0.04277338	-0.055829	-0.04000862	-0.05998081	
6.9458	-0.04016783	-0.05988763	-0.04276715	-0.05583769	-0.0400084	-0.05998113	
6.946	-0.04016772	-0.05988761	-0.04276116	-0.05584604	-0.0400082	-0.05998145	
6.9462	-0.04016753	-0.05988764	-0.04275462	-0.05585515	-0.040008	-0.05998176	
6.9464	-0.04016736	-0.05988767	-0.04274834	-0.05586391	-0.04000781	-0.05998206	
6.9466	-0.04016719	-0.0598877	-0.0427423	-0.05587232	-0.04000762	-0.05998235	
6.9468	-0.04016695	-0.05988778	-0.0427357	-0.05588151	-0.04000744	-0.05998264	
6.947	-0.04016672	-0.05988786	-0.04272937	-0.05589033	-0.04000726	-0.05998291	
6.9472	-0.0401665	-0.05988793	-0.04272328	-0.05589881	-0.0400071	-0.05998317	
6.9474	-0.04016621	-0.05988805	-0.04271664	-0.05590806	-0.04000693	-0.05998343	
6.9476	-0.04016593	-0.05988817	-0.04271026	-0.05591695	-0.04000677	-0.05998367	
6.9478	-0.04016567	-0.05988828	-0.04270412	-0.05592548	-0.04000662	-0.05998391	
6.948	-0.04016533	-0.05988843	-0.04269744	-0.05593479	-0.04000646	-0.05998415	
6.9482	-0.040165	-0.05988859	-0.04269101	-0.05594374	-0.04000631	-0.05998438	
6.9484	-0.04016469	-0.05988874	-0.04268484	-0.05595234	-0.04000617	-0.0599846	
6.9486	-0.0401643	-0.05988893	-0.04267811	-0.05596171	-0.04000603	-0.05998482	
6.9488	-0.04016392	-0.05988912	-0.04267165	-0.05597071	-0.0400059	-0.05998503	
6.949	-0.04016356	-0.0598893	-0.04266544	-0.05597936	-0.04000577	-0.05998523	
6.9492	-0.04016313	-0.05988953	-0.04265868	-0.05598878	-0.04000564	-0.05998543	
6.9494	-0.04016271	-0.05988976	-0.04265217	-0.05599784	-0.04000551	-0.05998562	
6.9496	-0.04016231	-0.05988997	-0.04264593	-0.05600654	-0.04000539	-0.05998581	
6.9498	-0.04016184	-0.05989023	-0.04263913	-0.05601602	-0.04000527	-0.059986	
6.95	-0.04016138	-0.05989049	-0.04263259	-0.05602513	-0.04000515	-0.05998618	
6.9502	-0.04016094	-0.05989073	-0.04262632	-0.05603388	-0.04000504	-0.05998635	
6.9504	-0.04016042	-0.05989102	-0.04261948	-0.05604341	-0.04000493	-0.05998653	
6.9506	-0.04015992	-0.05989131	-0.04261291	-0.05605257	-0.04000482	-0.0599867	
6.9508	-0.04015945	-0.05989157	-0.04260661	-0.05606137	-0.04000472	-0.05998686	
6.951	-0.04015889	-0.0598919	-0.04259974	-0.05607095	-0.04000461	-0.05998702	
6.9512	-0.04015835	-0.05989221	-0.04259315	-0.05608016	-0.04000451	-0.05998718	
6.9514	-0.04015784	-0.05989251	-0.04258681	-0.056089	-0.04000441	-0.05998733	
6.9516	-0.04015724	-0.05989286	-0.04257992	-0.05609863	-0.04000431	-0.05998749	
6.9518	-0.04015667	-0.05989319	-0.0425733	-0.05610788	-0.04000421	-0.05998764	
6.952	-0.04015612	-0.05989352	-0.04256693	-0.05611676	-0.04000412	-0.05998778	
6.9522	-0.04015549	-0.05989389	-0.04256001	-0.05612644	-0.04000402	-0.05998793	
6.9524	-0.04015488	-0.05989425	-0.04255337	-0.05613573	-0.04000393	-0.05998807	
6.9526	-0.04015429	-0.0598946	-0.04254698	-0.05614466	-0.04000384	-0.05998821	
6.9528	-0.04015363	-0.059895	-0.04254004	-0.05615438	-0.04000375	-0.05998835	
6.953	-0.04015299	-0.05989538	-0.04253337	-0.05616372	-0.04000366	-0.05998849	
6.9532	-0.04015237	-0.05989575	-0.04252696	-0.05617269	-0.04000358	-0.05998862	
6.9534	-0.04015167	-0.05989617	-0.04251999	-0.05618245	-0.04000349	-0.05998876	
6.9536	-0.040151	-0.05989658	-0.0425133	-0.05619182	-0.04000341	-0.05998889	
6.9538	-0.04015036	-0.05989697	-0.04250687	-0.05620083	-0.04000333	-0.05998902	
6.954	-0.04014963	-0.05989742	-0.04249988	-0.05621063	-0.04000324	-0.05998915	
6.9542	-0.04014892	-0.05989784	-0.04249317	-0.05622005	-0.04000316	-0.05998928	
6.9544	-0.04014825	-0.05989826	-0.04248672	-0.0562291	-0.04000309	-0.0599894	
6.9546	-0.04014748	-0.05989872	-0.04247972	-0.05623893	-0.04000301	-0.05998953	
6.9548	-0.04014675	-0.05989917	-0.04247298	-0.05624839	-0.04000292	-0.05998966	
6.955	-0.04014605	-0.0598996	-0.04246651	-0.05625748	-0.04000285	-0.05998978	
6.9552	-0.04014526	-0.05990009	-0.04245948	-0.05626735	-0.04000277	-0.05998991	
6.9554	-0.04014449	-0.05990056	-0.04245273	-0.05627684	-0.0400027	-0.05999003	
6.9556	-0.04014376	-0.05990101	-0.04244625	-0.05628596	-0.04000262	-0.05999015	
6.9558	-0.04014293	-0.05990151	-0.04243921	-0.05629587	-0.04000254	-0.05999027	
6.956	-0.04014215	-0.059902	-0.04243244	-0.0563054	-0.04000247	-0.05999039	
6.9562	-0.04014139	-0.05990247	-0.04242594	-0.05631455	-0.0400024	-0.05999051	
6.9564	-0.04014054	-0.05990299	-0.04241888	-0.05632449	-0.04000232	-0.05999063	
6.9566	-0.04013972	-0.0599035	-0.0424121	-0.05633405	-0.04000225	-0.05999075	
6.9568	-0.04013894	-0.05990398	-0.04240558	-0.05634324	-0.04000217	-0.05999086	
6.957	-0.04013806	-0.05990452	-0.04239851	-0.05635322	-0.0400021	-0.05999098	
6.9572	-0.04013722	-0.05990504	-0.04239171	-0.05636281	-0.04000203	-0.0599911	
6.9574	-0.04013641	-0.05990554	-0.04238518	-0.05637202	-0.04000195	-0.05999121	
6.9576	-0.04013551	-0.05990611	-0.04237809	-0.05638204	-0.04000188	-0.05999133	
6.9578	-0.04013464	-0.05990664	-0.04237128	-0.05639166	-0.04000181	-0.05999145	
6.958	-0.04013381	-0.05990716	-0.04236474	-0.05640091	-0.04000174	-0.05999156	
6.9582	-0.04013288	-0.05990774	-0.04235764	-0.05641095	-0.04000166	-0.05999168	
6.9584	-0.04013198	-0.05990829	-0.04235082	-0.0564206	-0.04000159	-0.05999179	
6.9586	-0.04013113	-0.05990882	-0.04234426	-0.05642988	-0.04000152	-0.0599919	
6.9588	-0.04013017	-0.05990941	-0.04233715	-0.05643995	-0.04000144	-0.05999202	
6.959	-0.04012925	-0.05990998	-0.04233031	-0.05644963	-0.04000138	-0.05999213	
6.9592	-0.04012837	-0.05991053	-0.04232375	-0.05645894	-0.04000131	-0.05999224	
6.9594	-0.0401274	-0.05991114	-0.04231662	-0.05646904	-0.04000124	-0.05999235	
6.9596	-0.04012646	-0.05991172	-0.04230978	-0.05647875	-0.04000117	-0.05999247	
6.9598	-0.04012556	-0.05991228	-0.0423032	-0.05648808	-0.0400011	-0.05999257	
6.96	-0.04012455	-0.0599129	-0.04229606	-0.05649821	-0.04000106	-0.05999269	
6.9602	-0.04012359	-0.0599135	-0.0422892	-0.05650795	-0.04000101	-0.0599928	
6.9604	-0.04012267	-0.05991407	-0.04228262	-0.0565173	-0.04000098	-0.05999291	
6.9606	-0.04012164	-0.0599147	-0.04227547	-0.05652745	-0.04000094	-0.05999303	
6.9608	-0.04012066	-0.05991532	-0.0422686	-0.05653721	-0.0400009	-0.05999314	
6.961	-0.04011972	-0.0599159	-0.04226201	-0.05654659	-0.04000086	-0.05999325	
6.9612	-0.04011868	-0.05991656	-0.04225485	-0.05655678	-0.04000083	-0.05999336	
6.9614	-0.04011767	-0.05991718	-0.04224798	-0.05656656	-0.0400008	-0.05999348	
6.9616	-0.04011671	-0.05991778	-0.04224138	-0.05657597	-0.04000077	-0.05999358	
6.9618	-0.04011564	-0.05991844	-0.04223421	-0.05658618	-0.04000074	-0.0599937	
6.962	-0.04011462	-0.05991908	-0.04222733	-0.05659598	-0.04000071	-0.05999381	
6.9622	-0.04011364	-0.05991969	-0.04222072	-0.05660541	-0.04000068	-0.05999392	
6.9624	-0.04011255	-0.05992036	-0.04221355	-0.05661564	-0.04000065	-0.05999403	
6.9626	-0.04011151	-0.05992101	-0.04220666	-0.05662547	-0.04000063	-0.05999414	
6.9628	-0.04011051	-0.05992164	-0.04220004	-0.05663491	-0.0400006	-0.05999425	
6.963	-0.0401094	-0.05992232	-0.04219287	-0.05664517	-0.04000058	-0.05999437	
6.9632	-0.04010834	-0.05992299	-0.04218597	-0.05665502	-0.04000056	-0.05999447	
6.9634	-0.04010732	-0.05992362	-0.04217935	-0.05666449	-0.04000054	-0.05999458	
6.9636	-0.0401062	-0.05992432	-0.04217216	-0.05667476	-0.04000051	-0.0599947	
6.9638	-0.04010512	-0.05992499	-0.04216526	-0.05668463	-0.04000049	-0.05999481	
6.964	-0.04010408	-0.05992563	-0.04215863	-0.05669412	-0.04000048	-0.05999491	
6.9642	-0.04010294	-0.05992635	-0.04215144	-0.05670441	-0.04000046	-0.05999503	
6.9644	-0.04010184	-0.05992703	-0.04214454	-0.0567143	-0.04000044	-0.05999513	
6.9646	-0.04010079	-0.05992769	-0.0421379	-0.05672381	-0.04000042	-0.05999524	
6.9648	-0.04009962	-0.05992841	-0.04213071	-0.05673413	-0.04000041	-0.05999535	
6.965	-0.04009851	-0.05992911	-0.0421238	-0.05674404	-0.04000039	-0.05999546	
6.9652	-0.04009744	-0.05992977	-0.04211717	-0.05675356	-0.04000037	-0.05999556	
6.9654	-0.04009626	-0.05993051	-0.04210997	-0.05676389	-0.04000036	-0.05999567	
6.9656	-0.04009513	-0.05993121	-0.04210306	-0.05677382	-0.04000035	-0.05999578	
6.9658	-0.04009404	-0.05993189	-0.04209641	-0.05678336	-0.04000033	-0.05999588	
6.966	-0.04009285	-0.05993263	-0.04208922	-0.05679372	-0.04000032	-0.05999599	
6.9662	-0.0400917	-0.05993334	-0.0420823	-0.05680366	-0.0400003	-0.05999609	
6.9664	-0.04009059	-0.05993403	-0.04207566	-0.05681322	-0.04000029	-0.0599962	
6.9666	-0.04008938	-0.05993478	-0.04206846	-0.05682359	-0.04000028	-0.0599963	
6.9668	-0.04008822	-0.05993551	-0.04206154	-0.05683355	-0.04000027	-0.0599964	
6.967	-0.0400871	-0.0599362	-0.0420549	-0.05684312	-0.04000026	-0.0599965	
6.9672	-0.04008587	-0.05993696	-0.04204769	-0.05685351	-0.04000025	-0.05999661	
6.9674	-0.04008469	-0.0599377	-0.04204077	-0.05686348	-0.04000024	-0.05999671	
6.9676	-0.04008356	-0.0599384	-0.04203412	-0.05687307	-0.04000023	-0.05999681	
6.9678	-0.04008232	-0.05993917	-0.04202692	-0.05688347	-0.04000022	-0.05999691	
6.968	-0.04008113	-0.05993992	-0.04202	-0.05689346	-0.04000021	-0.05999701	
6.9682	-0.04007998	-0.05994063	-0.04201335	-0.05690306	-0.0400002	-0.0599971	
6.9684	-0.04007872	-0.05994141	-0.04200615	-0.05691348	-0.0400002	-0.05999722	
6.9686	-0.04007751	-0.05994216	-0.04199922	-0.05692348	-0.04000019	-0.05999733	
6.9688	-0.04007635	-0.05994288	-0.04199257	-0.0569331	-0.04000018	-0.05999743	
6.969	-0.04007508	-0.05994368	-0.04198537	-0.05694352	-0.04000017	-0.05999753	
6.9692	-0.04007386	-0.05994444	-0.04197845	-0.05695355	-0.04000017	-0.05999763	
6.9694	-0.04007268	-0.05994517	-0.0419718	-0.05696317	-0.04000016	-0.05999772	
6.9696	-0.0400714	-0.05994596	-0.04196459	-0.05697361	-0.04000016	-0.05999781	
6.9698	-0.04007016	-0.05994673	-0.04195767	-0.05698365	-0.04000015	-0.0599979	
6.97	-0.04006898	-0.05994747	-0.04195102	-0.05699328	-0.04000014	-0.05999798	
6.9702	-0.04006768	-0.05994828	-0.04194382	-0.05700374	-0.04000014	-0.05999806	
6.9704	-0.04006643	-0.05994905	-0.0419369	-0.05701378	-0.04000013	-0.05999814	
6.9706	-0.04006523	-0.0599498	-0.04193025	-0.05702342	-0.04000013	-0.05999821	
6.9708	-0.04006392	-0.05995061	-0.04192305	-0.05703389	-0.04000012	-0.05999828	
6.971	-0.04006265	-0.05995139	-0.04191613	-0.05704394	-0.04000012	-0.05999834	
6.9712	-0.04006144	-0.05995214	-0.04190949	-0.0570536	-0.04000011	-0.05999841	
6.9714	-0.04006012	-0.05995297	-0.04190229	-0.05706408	-0.04000011	-0.05999847	
6.9716	-0.04005884	-0.05995376	-0.04189537	-0.05707414	-0.0400001	-0.05999853	
6.9718	-0.04005762	-0.05995452	-0.04188873	-0.05708381	-0.0400001	-0.05999859	
6.972	-0.04005628	-0.05995534	-0.04188153	-0.05709429	-0.0400001	-0.05999865	
6.9722	-0.040055	-0.05995614	-0.04187462	-0.05710436	-0.04000009	-0.0599987	
6.9724	-0.04005377	-0.05995691	-0.04186798	-0.05711404	-0.04000009	-0.05999875	
6.9726	-0.04005242	-0.05995774	-0.04186078	-0.05712453	-0.04000008	-0.0599988	
6.9728	-0.04005112	-0.05995854	-0.04185387	-0.05713461	-0.04000008	-0.05999885	
6.973	-0.04004987	-0.05995931	-0.04184723	-0.05714429	-0.04000008	-0.05999889	
6.9732	-0.04004851	-0.05996016	-0.04184004	-0.05715479	-0.04000007	-0.05999893	
6.9734	-0.04004721	-0.05996097	-0.04183314	-0.05716488	-0.04000007	-0.05999898	
6.9736	-0.04004595	-0.05996174	-0.0418265	-0.05717457	-0.04000007	-0.05999902	
6.9738	-0.04004458	-0.05996259	-0.04181931	-0.05718508	-0.04000007	-0.05999906	
6.974	-0.04004327	-0.05996341	-0.04181241	-0.05719518	-0.04000006	-0.05999909	
6.9742	-0.040042	-0.05996419	-0.04180578	-0.05720488	-0.04000006	-0.05999913	
6.9744	-0.04004062	-0.05996505	-0.0417986	-0.05721539	-0.04000006	-0.05999916	
6.9746	-0.04003929	-0.05996587	-0.0417917	-0.05722549	-0.04000006	-0.05999919	
6.9748	-0.04003802	-0.05996666	-0.04178507	-0.0572352	-0.04000005	-0.05999923	
6.975	-0.04003662	-0.05996752	-0.0417779	-0.05724571	-0.04000005	-0.05999926	
6.9752	-0.04003529	-0.05996835	-0.041771	-0.05725582	-0.04000005	-0.05999929	
6.9754	-0.040034	-0.05996915	-0.04176438	-0.05726553	-0.04000005	-0.05999931	
6.9756	-0.04003267	-0.05997001	-0.04175721	-0.05727605	-0.04000005	-0.05999934	
6.9758	-0.04003139	-0.05997084	-0.04175032	-0.05728616	-0.04000004	-0.05999937	
6.976	-0.04003016	-0.05997164	-0.0417437	-0.05729588	-0.04000004	-0.05999939	
6.9762	-0.04002897	-0.05997251	-0.04173654	-0.05730641	-0.04000004	-0.05999941	
6.9764	-0.04002784	-0.05997335	-0.04172966	-0.05731652	-0.04000004	-0.05999944	
6.9766	-0.04002675	-0.05997416	-0.04172305	-0.05732624	-0.04000004	-0.05999946	
6.9768	-0.0400257	-0.05997501	-0.04171596	-0.05733677	-0.04000004	-0.05999948	
6.977	-0.04002469	-0.05997582	-0.04170915	-0.05734689	-0.04000004	-0.0599995	
6.9772	-0.04002372	-0.0599766	-0.04170262	-0.05735661	-0.04000003	-0.05999952	
6.9774	-0.04002279	-0.0599775	-0.04169563	-0.05736711	-0.04000003	-0.05999954	
6.9776	-0.0400219	-0.05997837	-0.04168891	-0.05737719	-0.04000003	-0.05999956	
6.9778	-0.04002104	-0.0599792	-0.04168246	-0.05738687	-0.04000003	-0.05999957	
6.978	-0.04002064	-0.05998001	-0.04167559	-0.0573972	-0.04000003	-0.05999959	
6.9782	-0.04002025	-0.05998079	-0.04166898	-0.05740713	-0.04000003	-0.05999961	
6.9784	-0.04001988	-0.05998155	-0.04166263	-0.05741666	-0.04000003	-0.05999962	
6.9786	-0.0400195	-0.05998227	-0.04165592	-0.05742676	-0.04000003	-0.05999964	
6.9788	-0.04001915	-0.05998297	-0.04164946	-0.05743646	-0.04000003	-0.05999965	
6.979	-0.0400188	-0.05998363	-0.04164326	-0.05744578	-0.04000003	-0.05999967	
6.9792	-0.04001846	-0.05998426	-0.04163661	-0.05745567	-0.04000002	-0.05999968	
6.9794	-0.04001814	-0.05998485	-0.04163022	-0.05746517	-0.04000002	-0.05999969	
6.9796	-0.04001782	-0.05998542	-0.04162408	-0.0574743	-0.04000002	-0.0599997	
6.9798	-0.0400175	-0.05998587	-0.04161748	-0.05748402	-0.04000002	-0.05999972	
6.98	-0.04001719	-0.0599863	-0.04161114	-0.05749336	-0.04000002	-0.05999973	
6.9802	-0.0400169	-0.05998671	-0.04160506	-0.05750233	-0.04000002	-0.05999974	
6.9804	-0.04001658	-0.05998703	-0.0415985	-0.05751191	-0.04000002	-0.05999975	
6.9806	-0.04001629	-0.05998734	-0.0415922	-0.05752111	-0.04000002	-0.05999976	
6.9808	-0.040016	-0.05998764	-0.04158615	-0.05752996	-0.04000002	-0.05999977	
6.981	-0.04001569	-0.05998788	-0.04157964	-0.05753944	-0.04000001	-0.05999978	
6.9812	-0.0400154	-0.0599881	-0.04157338	-0.05754855	-0.04000001	-0.05999979	
6.9814	-0.04001511	-0.05998832	-0.04156736	-0.05755731	-0.04000001	-0.05999979	
6.9816	-0.04001479	-0.05998849	-0.04156089	-0.05756673	-0.04000001	-0.0599998	
6.9818	-0.04001448	-0.05998866	-0.04155467	-0.05757578	-0.04000001	-0.05999981	
6.982	-0.04001419	-0.05998882	-0.0415487	-0.05758448	-0.04000001	-0.05999982	
6.9822	-0.04001386	-0.05998895	-0.04154227	-0.05759387	-0.04000001	-0.05999982	
6.9824	-0.04001354	-0.05998906	-0.04153609	-0.05760289	-0.04000001	-0.05999983	
6.9826	-0.04001324	-0.05998918	-0.04153016	-0.05761157	-0.04000001	-0.05999984	
6.9828	-0.0400129	-0.05998928	-0.04152378	-0.05762095	-0.04000001	-0.05999984	
6.983	-0.04001257	-0.05998937	-0.04151765	-0.05762997	-0.04000001	-0.05999985	
6.9832	-0.04001226	-0.05998946	-0.04151176	-0.05763864	-0.04000001	-0.05999986	
6.9834	-0.04001191	-0.05998953	-0.04150542	-0.05764803	-0.04000001	-0.05999986	
