Time	Back_Left_Ankle	Back_Left_Hip_Joint	Back_Left_Knee_Joint	
0.1434	0.09416365	-0.09377609	-4.676363E-05	
0.144	0.09430464	-0.09687354	0.001284661	
0.1446	0.09497473	-0.09913007	0.0009221489	
0.1452	0.09596585	-0.1013423	0.0003834281	
0.1458	0.09702037	-0.1035667	-0.0001902943	
0.1464	0.09716212	-0.1067883	0.00108278	
0.147	0.09784048	-0.1092016	0.0007158023	
0.1476	0.09883263	-0.1115748	0.0001765847	
0.1482	0.09988679	-0.1139628	-0.0003968714	
0.1488	0.1000291	-0.1173591	0.0008931037	
0.1494	0.1007032	-0.1199411	0.0005285649	
0.15	0.101694	-0.1224839	-9.868223E-06	
0.1506	0.1018366	-0.1260689	0.001369166	
0.1512	0.1024949	-0.1287935	0.001013314	
0.1518	0.1034827	-0.1314756	0.000476643	
0.1524	0.1045356	-0.1341732	-9.597953E-05	
0.153	0.1046789	-0.1378946	0.001220544	
0.1536	0.1053464	-0.1407903	0.0008597284	
0.1542	0.1063354	-0.1436476	0.0003224082	
0.1548	0.107388	-0.1465226	-0.0002500224	
0.1554	0.1075319	-0.1504322	0.001082573	
0.156	0.1081952	-0.1535101	0.0007240745	
0.1566	0.1091829	-0.1565506	0.0001874916	
0.1572	0.1102349	-0.1596103	-0.0003845299	
0.1578	0.1103793	-0.1637149	0.0009644938	
0.1584	0.1110384	-0.1669812	0.0006083238	
0.159	0.1120249	-0.1702108	7.245832E-05	
0.1596	0.1130761	-0.1734608	-0.0004991714	
0.1602	0.1132211	-0.1777661	0.0008668801	
0.1608	0.1138758	-0.1812262	0.0005131209	
0.1614	0.114861	-0.1846501	-2.200032E-05	
0.162	0.1150062	-0.1891648	0.00143796	
0.1626	0.1156442	-0.1927856	0.001093409	
0.1632	0.116626	-0.1963665	0.0005601794	
0.1638	0.1176757	-0.1999677	-1.057364E-05	
0.1644	0.1178216	-0.2046423	0.001387416	
0.165	0.1184682	-0.2084571	0.001038153	
0.1656	0.1194509	-0.2122358	0.0005044155	
0.1662	0.1205	-0.2160372	-6.60128E-05	
0.1668	0.1206466	-0.2209261	0.001354504	
0.1674	0.1212872	-0.2249461	0.001008491	
0.168	0.1222679	-0.2289308	0.0004758261	
0.1686	0.1233158	-0.2329395	-9.396302E-05	
0.1692	0.1234629	-0.238051	0.001352087	
0.1698	0.1240968	-0.2422825	0.001009716	
0.1704	0.1250753	-0.2464792	0.0004782412	
0.171	0.1261218	-0.2507011	-9.083749E-05	
0.1716	0.1262697	-0.2560426	0.001384181	
0.1722	0.1268959	-0.2604915	0.00104594	
0.1728	0.1278718	-0.2649058	0.0005158244	
0.1734	0.1289167	-0.2693462	-5.243313E-05	
0.174	0.1290653	-0.2749256	0.001455889	
0.1746	0.1296828	-0.2795974	0.001122402	
0.1752	0.1306557	-0.2842347	0.0005938643	
0.1758	0.1316987	-0.2888993	2.657154E-05	
0.1764	0.1327548	-0.293606	-0.0005480244	
0.177	0.1329045	-0.299477	0.0009949389	
0.1776	0.133511	-0.3044276	0.0006673178	
0.1782	0.1344796	-0.3093455	0.0001410247	
0.1788	0.1355196	-0.3142932	-0.000424749	
0.1794	0.1356702	-0.3204359	0.001180466	
0.18	0.136262	-0.325628	0.000860812	
0.1806	0.137226	-0.3307855	0.0003369159	
0.1812	0.1382633	-0.3359732	-0.000227528	
0.1818	0.1384151	-0.342385	0.001430286	
0.1824	0.1389929	-0.3478215	0.001118125	
0.183	0.1399521	-0.3532228	0.0005967343	
0.1836	0.1409864	-0.358655	3.38367E-05	
0.1842	0.1420345	-0.3641339	-0.0005368017	
0.1848	0.1421879	-0.3708771	0.001182829	
0.1854	0.1427475	-0.3766191	0.0008804671	
0.186	0.1436997	-0.3823269	0.0003626792	
0.1866	0.1447292	-0.3880681	-0.0001978455	
0.1872	0.1448841	-0.3951186	0.001611077	
0.1878	0.1454154	-0.4011264	0.001323969	
0.1884	0.1463594	-0.4070962	0.0008105335	
0.189	0.1473846	-0.4130994	0.0002522279	
0.1896	0.1484246	-0.4191529	-0.0003144037	
0.1902	0.1485815	-0.4265683	0.001579268	
0.1908	0.14908	-0.432906	0.001309844	
0.1914	0.1500112	-0.4392048	0.0008031718	
0.192	0.1510296	-0.4455386	0.0002482947	
0.1926	0.152064	-0.4519253	-0.0003155451	
0.1932	0.1522233	-0.4597396	0.001694991	
0.1938	0.1526806	-0.4664247	0.001447752	
0.1944	0.1535911	-0.4730695	0.0009521262	
0.195	0.1546008	-0.4797492	0.0004016935	
0.1956	0.1556289	-0.4864835	-0.0001589891	
0.1962	0.1557907	-0.4947172	0.001980384	
0.1968	0.1561955	-0.5017663	0.001761537	
0.1974	0.1570816	-0.508772	0.001278903	
0.198	0.1580756	-0.5158129	0.00073677	
0.1986	0.1590912	-0.5229102	0.0001825821	
0.1992	0.1601086	-0.5300707	-0.0003727375	
0.1998	0.1602736	-0.5388276	0.001939152	
0.2004	0.1606015	-0.5463285	0.001761889	
0.201	0.161454	-0.5537812	0.001297219	
0.2016	0.1624242	-0.561271	0.0007676015	
0.2022	0.1634183	-0.5688201	0.0002247119	
0.2028	0.1644145	-0.576436	-0.0003195496	
0.2034	0.1645829	-0.5857518	0.00218391	
0.204	0.1648059	-0.5937355	0.002064029	
0.2046	0.1656178	-0.6016607	0.001621104	
0.2052	0.1665624	-0.6096226	0.001104978	
0.2058	0.1675344	-0.6176459	0.0005736821	
0.2064	0.1685093	-0.6257385	4.058248E-05	
0.207	0.1694817	-0.6339039	-0.0004912958	
0.2076	0.1696539	-0.643892	0.002237115	
0.2082	0.1697646	-0.6525183	0.002300195	
0.2088	0.1705086	-0.6610215	0.001893855	
0.2094	0.1714188	-0.6695576	0.001395995	
0.21	0.1723639	-0.6781568	0.0008786966	
0.2106	0.1733138	-0.686828	0.0003585901	
0.2112	0.1742617	-0.6955752	-0.0001605464	
0.2118	0.1744376	-0.7062637	0.00278865	
0.2124	0.1745521	-0.7156963	0.003260826	
0.213	0.1751868	-0.7248111	0.002913628	
0.2136	0.1760532	-0.7339485	0.002439076	
0.2142	0.1769698	-0.7431485	0.001936731	
0.2148	0.1778947	-0.7524228	0.001429626	
0.2154	0.1788184	-0.7617757	0.0009230168	
0.216	0.1797389	-0.7712101	0.0004180621	
0.2166	0.1806557	-0.7807276	-8.502402E-05	
0.2172	0.180836	-0.7923391	0.003144343	
0.2178	0.1809551	-0.8028309	0.004135255	
0.2184	0.1814303	-0.8127648	0.003874315	
0.219	0.1822341	-0.8227062	0.003433162	
0.2196	0.1831129	-0.8327094	0.002950559	
0.2202	0.1840058	-0.8427896	0.002459982	
0.2208	0.184899	-0.8529524	0.001969114	
0.2214	0.1857892	-0.8632002	0.00147967	
0.222	0.186676	-0.8735353	0.0009919984	
0.2226	0.1875591	-0.8839592	0.0005061381	
0.2232	0.1884387	-0.894473	2.206489E-05	
0.2238	0.1893149	-0.905078	-0.000460255	
0.2244	0.1895006	-0.9179726	0.003128978	
0.225	0.1896252	-0.929921	0.004785866	
0.2256	0.1898134	-0.941024	0.004683582	
0.2262	0.1904911	-0.952108	0.004309998	
0.2268	0.1912982	-0.9632475	0.003865203	
0.2274	0.1921356	-0.9744649	0.003403479	
0.228	0.1929768	-0.9857685	0.002939486	
0.2286	0.1938148	-0.997162	0.002477126	
0.2292	0.1946476	-1.008648	0.00201739	
0.2298	0.1954749	-1.020227	0.001560494	
0.2304	0.1962967	-1.031902	0.001106451	
