Time	(21) S1i	(22) S2i	(23) S3i	(24) S4i	
8.74	-0.04615063	-0.05997688	-0.04921443	-0.04000321	
8.7402	-0.0461505	-0.05997688	-0.04921459	-0.04000321	
8.740399	-0.04615036	-0.05997688	-0.04921475	-0.04000321	
8.7406	-0.04615022	-0.05997689	-0.04921491	-0.04000321	
8.7408	-0.04615008	-0.05997689	-0.04921508	-0.04000322	
8.741	-0.04614994	-0.05997689	-0.04921525	-0.04000322	
8.741199	-0.0461498	-0.0599769	-0.04921542	-0.04000322	
8.7414	-0.04614966	-0.0599769	-0.04921559	-0.04000322	
8.7416	-0.04614951	-0.0599769	-0.04921576	-0.04000321	
8.741799	-0.04614937	-0.0599769	-0.04921593	-0.04000321	
8.742	-0.04614923	-0.05997691	-0.0492161	-0.04000321	
8.7422	-0.04614908	-0.05997691	-0.04921627	-0.04000321	
8.7424	-0.04614893	-0.05997691	-0.04921645	-0.04000321	
8.742599	-0.04614879	-0.05997691	-0.04921662	-0.04000321	
8.7428	-0.04614864	-0.05997691	-0.04921679	-0.04000321	
8.743	-0.04614849	-0.05997691	-0.04921696	-0.04000321	
8.743199	-0.04614834	-0.05997691	-0.04921714	-0.04000322	
8.7434	-0.04614818	-0.05997691	-0.04921732	-0.04000322	
8.7436	-0.04614803	-0.05997692	-0.04921749	-0.04000322	
8.7438	-0.04614788	-0.05997692	-0.04921767	-0.04000322	
8.743999	-0.04614773	-0.05997692	-0.04921785	-0.04000323	
8.7442	-0.04614757	-0.05997692	-0.04921803	-0.04000323	
8.7444	-0.04614741	-0.05997692	-0.04921821	-0.04000323	
8.744599	-0.04614726	-0.05997692	-0.04921839	-0.04000323	
8.7448	-0.0461471	-0.05997692	-0.04921857	-0.04000323	
8.745	-0.04614694	-0.05997693	-0.04921876	-0.04000323	
8.7452	-0.04614678	-0.05997693	-0.04921894	-0.04000323	
8.745399	-0.04614662	-0.05997693	-0.04921913	-0.04000323	
8.7456	-0.04614646	-0.05997694	-0.04921931	-0.04000323	
8.7458	-0.0461463	-0.05997694	-0.0492195	-0.04000324	
8.745999	-0.04614613	-0.05997694	-0.04921969	-0.04000324	
8.7462	-0.04614597	-0.05997694	-0.04921988	-0.04000324	
8.7464	-0.0461458	-0.05997694	-0.04922007	-0.04000324	
8.7466	-0.04614564	-0.05997695	-0.04922026	-0.04000324	
8.746799	-0.04614547	-0.05997695	-0.04922045	-0.04000324	
8.747	-0.04614531	-0.05997695	-0.04922064	-0.04000324	
8.7472	-0.04614513	-0.05997696	-0.04922083	-0.04000324	
8.747399	-0.04614497	-0.05997696	-0.04922103	-0.04000325	
8.7476	-0.04614479	-0.05997697	-0.04922123	-0.04000325	
8.7478	-0.04614462	-0.05997697	-0.04922142	-0.04000325	
8.748	-0.04614445	-0.05997697	-0.04922162	-0.04000325	
8.748199	-0.04614428	-0.05997698	-0.04922182	-0.04000326	
8.7484	-0.0461441	-0.05997698	-0.04922202	-0.04000326	
8.7486	-0.04614393	-0.05997699	-0.04922222	-0.04000326	
8.748799	-0.04614375	-0.05997699	-0.04922242	-0.04000326	
8.749	-0.04614358	-0.059977	-0.04922263	-0.04000326	
8.7492	-0.0461434	-0.05997701	-0.04922283	-0.04000326	
8.7494	-0.04614322	-0.05997701	-0.04922304	-0.04000326	
8.749599	-0.04614304	-0.05997702	-0.04922325	-0.04000326	
8.7498	-0.04614285	-0.05997702	-0.04922346	-0.04000326	
8.75	-0.04614267	-0.05997703	-0.04922368	-0.04000326	
8.750199	-0.04614249	-0.05997703	-0.04922389	-0.04000326	
8.7504	-0.04614231	-0.05997704	-0.0492241	-0.04000326	
8.7506	-0.04614212	-0.05997704	-0.04922432	-0.04000326	
8.7508	-0.04614193	-0.05997705	-0.04922453	-0.04000326	
8.750999	-0.04614175	-0.05997705	-0.04922475	-0.04000326	
8.7512	-0.04614156	-0.05997706	-0.04922497	-0.04000326	
8.7514	-0.04614137	-0.05997707	-0.04922519	-0.04000326	
8.751599	-0.04614117	-0.05997707	-0.04922541	-0.04000326	
8.7518	-0.04614098	-0.05997708	-0.04922563	-0.04000327	
8.752	-0.04614079	-0.05997709	-0.04922586	-0.04000327	
8.7522	-0.0461406	-0.05997709	-0.04922608	-0.04000327	
8.752399	-0.0461404	-0.0599771	-0.04922631	-0.04000327	
8.7526	-0.0461402	-0.05997711	-0.04922654	-0.04000327	
8.7528	-0.04614	-0.05997711	-0.04922677	-0.04000327	
8.752999	-0.04613981	-0.05997712	-0.049227	-0.04000327	
8.7532	-0.04613961	-0.05997713	-0.04922723	-0.04000327	
8.7534	-0.0461394	-0.05997713	-0.04922747	-0.04000327	
8.7536	-0.0461392	-0.05997714	-0.04922771	-0.04000327	
8.753799	-0.046139	-0.05997714	-0.04922795	-0.04000327	
8.754	-0.04613879	-0.05997715	-0.04922819	-0.04000327	
8.7542	-0.04613858	-0.05997716	-0.04922844	-0.04000327	
8.7544	-0.04613838	-0.05997716	-0.04922868	-0.04000326	
8.7546	-0.04613817	-0.05997716	-0.04922893	-0.04000326	
8.7548	-0.04613796	-0.05997717	-0.04922918	-0.04000326	
8.755	-0.04613775	-0.05997717	-0.04922942	-0.04000326	
8.755199	-0.04613753	-0.05997717	-0.04922967	-0.04000326	
8.7554	-0.04613732	-0.05997718	-0.04922992	-0.04000326	
8.7556	-0.0461371	-0.05997718	-0.04923017	-0.04000326	
8.7558	-0.04613689	-0.05997718	-0.04923042	-0.04000326	
8.756	-0.04613667	-0.05997719	-0.04923067	-0.04000326	
8.7562	-0.04613645	-0.05997719	-0.04923093	-0.04000326	
8.7564	-0.04613623	-0.0599772	-0.04923118	-0.04000326	
8.756599	-0.046136	-0.0599772	-0.04923144	-0.04000326	
8.7568	-0.04613578	-0.05997721	-0.0492317	-0.04000326	
8.757	-0.04613556	-0.05997721	-0.04923196	-0.04000327	
8.7572	-0.04613533	-0.05997722	-0.04923222	-0.04000327	
8.7574	-0.0461351	-0.05997722	-0.04923249	-0.04000327	
8.7576	-0.04613487	-0.05997723	-0.04923275	-0.04000327	
8.7578	-0.04613464	-0.05997723	-0.04923302	-0.04000327	
8.757999	-0.04613441	-0.05997724	-0.04923328	-0.04000327	
8.7582	-0.04613418	-0.05997724	-0.04923355	-0.04000327	
8.7584	-0.04613395	-0.05997725	-0.04923382	-0.04000327	
8.7586	-0.04613371	-0.05997726	-0.04923409	-0.04000327	
8.7588	-0.04613348	-0.05997726	-0.04923436	-0.04000327	
8.759	-0.04613324	-0.05997727	-0.04923464	-0.04000327	
8.7592	-0.046133	-0.05997728	-0.04923492	-0.04000328	
8.759399	-0.04613276	-0.05997728	-0.0492352	-0.04000328	
8.7596	-0.04613252	-0.05997729	-0.04923548	-0.04000328	
8.7598	-0.04613228	-0.05997729	-0.04923576	-0.04000328	
8.76	-0.04613203	-0.0599773	-0.04923605	-0.04000328	
8.7602	-0.04613179	-0.0599773	-0.04923633	-0.04000328	
8.7604	-0.04613154	-0.05997731	-0.04923663	-0.04000328	
8.7606	-0.04613129	-0.05997732	-0.04923691	-0.04000328	
8.760799	-0.04613104	-0.05997732	-0.0492372	-0.04000328	
8.761	-0.04613079	-0.05997733	-0.0492375	-0.04000328	
8.7612	-0.04613054	-0.05997733	-0.04923779	-0.04000328	
8.7614	-0.04613029	-0.05997734	-0.04923809	-0.04000328	
8.7616	-0.04613003	-0.05997735	-0.04923839	-0.04000328	
8.7618	-0.04612977	-0.05997735	-0.04923869	-0.04000328	
8.762	-0.04612952	-0.05997736	-0.049239	-0.04000327	
8.762199	-0.04612926	-0.05997736	-0.04923931	-0.04000327	
8.7624	-0.046129	-0.05997737	-0.04923962	-0.04000327	
8.7626	-0.04612873	-0.05997737	-0.04923993	-0.04000327	
8.7628	-0.04612847	-0.05997738	-0.04924024	-0.04000327	
8.763	-0.04612821	-0.05997738	-0.04924055	-0.04000327	
8.7632	-0.04612794	-0.05997739	-0.04924086	-0.04000327	
8.7634	-0.04612767	-0.05997739	-0.04924118	-0.04000327	
8.763599	-0.04612741	-0.05997739	-0.04924149	-0.04000327	
8.7638	-0.04612713	-0.0599774	-0.04924181	-0.04000326	
8.764	-0.04612686	-0.0599774	-0.04924212	-0.04000326	
8.7642	-0.04612659	-0.05997741	-0.04924244	-0.04000327	
8.7644	-0.04612631	-0.05997742	-0.04924277	-0.04000327	
8.7646	-0.04612603	-0.05997742	-0.0492431	-0.04000327	
8.7648	-0.04612575	-0.05997743	-0.04924342	-0.04000327	
8.764999	-0.04612547	-0.05997743	-0.04924376	-0.04000327	
8.7652	-0.04612519	-0.05997744	-0.04924409	-0.04000327	
8.7654	-0.04612491	-0.05997744	-0.04924442	-0.04000327	
8.7656	-0.04612462	-0.05997745	-0.04924476	-0.04000327	
8.7658	-0.04612434	-0.05997745	-0.0492451	-0.04000327	
8.766	-0.04612405	-0.05997745	-0.04924544	-0.04000327	
8.7662	-0.04612376	-0.05997746	-0.04924577	-0.04000326	
8.766399	-0.04612347	-0.05997746	-0.04924611	-0.04000326	
8.7666	-0.04612318	-0.05997747	-0.04924645	-0.04000326	
8.7668	-0.04612288	-0.05997747	-0.0492468	-0.04000326	
8.767	-0.04612259	-0.05997748	-0.04924715	-0.04000327	
8.7672	-0.04612229	-0.05997748	-0.04924749	-0.04000327	
8.7674	-0.04612199	-0.05997749	-0.04924785	-0.04000327	
8.7676	-0.04612169	-0.05997749	-0.0492482	-0.04000327	
8.767799	-0.04612139	-0.0599775	-0.04924856	-0.04000327	
8.768	-0.04612108	-0.05997751	-0.04924892	-0.04000327	
8.7682	-0.04612078	-0.05997751	-0.04924928	-0.04000327	
8.7684	-0.04612047	-0.05997751	-0.04924964	-0.04000327	
8.7686	-0.04612016	-0.05997751	-0.04925001	-0.04000327	
8.7688	-0.04611985	-0.05997752	-0.04925038	-0.04000327	
8.769	-0.04611954	-0.05997752	-0.04925074	-0.04000327	
8.769199	-0.04611923	-0.05997752	-0.04925111	-0.04000327	
8.7694	-0.04611891	-0.05997752	-0.04925148	-0.04000327	
8.7696	-0.04611859	-0.05997753	-0.04925185	-0.04000327	
8.7698	-0.04611827	-0.05997753	-0.04925222	-0.04000327	
8.77	-0.04611795	-0.05997754	-0.0492526	-0.04000327	
8.7702	-0.04611763	-0.05997754	-0.04925297	-0.04000327	
8.7704	-0.04611731	-0.05997754	-0.04925334	-0.04000327	
8.770599	-0.04611698	-0.05997755	-0.04925372	-0.04000328	
8.7708	-0.04611665	-0.05997755	-0.0492541	-0.04000328	
8.771	-0.04611633	-0.05997756	-0.04925448	-0.04000328	
8.7712	-0.04611599	-0.05997756	-0.04925487	-0.04000328	
8.771399	-0.04611566	-0.05997757	-0.04925526	-0.04000329	
8.7716	-0.04611533	-0.05997757	-0.04925565	-0.04000329	
8.7718	-0.04611499	-0.05997758	-0.04925605	-0.04000329	
8.771999	-0.04611465	-0.05997758	-0.04925645	-0.0400033	
8.7722	-0.04611431	-0.05997758	-0.04925685	-0.0400033	
8.7724	-0.04611397	-0.05997758	-0.04925725	-0.0400033	
8.7726	-0.04611363	-0.05997758	-0.04925765	-0.0400033	
8.772799	-0.04611328	-0.05997758	-0.04925805	-0.0400033	
8.773	-0.04611294	-0.05997759	-0.04925846	-0.0400033	
8.7732	-0.04611259	-0.05997759	-0.04925887	-0.0400033	
8.773399	-0.04611224	-0.05997759	-0.04925928	-0.0400033	
8.7736	-0.04611189	-0.05997759	-0.04925968	-0.0400033	
8.7738	-0.04611154	-0.05997759	-0.04926009	-0.04000331	
8.774	-0.04611118	-0.0599776	-0.0492605	-0.04000331	
8.774199	-0.04611082	-0.0599776	-0.04926091	-0.04000331	
8.7744	-0.04611046	-0.05997761	-0.04926132	-0.04000331	
8.7746	-0.0461101	-0.05997761	-0.04926174	-0.04000331	
8.774799	-0.04610974	-0.05997762	-0.04926215	-0.04000332	
8.775	-0.04610937	-0.05997762	-0.04926257	-0.04000332	
8.7752	-0.04610901	-0.05997763	-0.049263	-0.04000333	
8.7754	-0.04610864	-0.05997764	-0.04926343	-0.04000333	
8.775599	-0.04610827	-0.05997764	-0.04926385	-0.04000333	
8.7758	-0.0461079	-0.05997765	-0.04926429	-0.04000334	
8.776	-0.04610752	-0.05997765	-0.04926473	-0.04000334	
8.776199	-0.04610715	-0.05997765	-0.04926516	-0.04000334	
8.7764	-0.04610677	-0.05997766	-0.0492656	-0.04000334	
8.7766	-0.04610639	-0.05997766	-0.04926605	-0.04000334	
8.7768	-0.04610601	-0.05997767	-0.04926649	-0.04000335	
8.776999	-0.04610563	-0.05997767	-0.04926694	-0.04000335	
8.7772	-0.04610525	-0.05997767	-0.04926739	-0.04000335	
8.7774	-0.04610486	-0.05997767	-0.04926784	-0.04000335	
8.777599	-0.04610448	-0.05997767	-0.0492683	-0.04000335	
8.7778	-0.04610409	-0.05997768	-0.04926875	-0.04000335	
8.778	-0.0461037	-0.05997768	-0.04926921	-0.04000335	
8.7782	-0.0461033	-0.05997768	-0.04926966	-0.04000335	
8.778399	-0.04610291	-0.05997769	-0.04927012	-0.04000336	
8.7786	-0.04610251	-0.05997769	-0.04927057	-0.04000336	
8.7788	-0.04610212	-0.0599777	-0.04927103	-0.04000336	
8.778999	-0.04610172	-0.0599777	-0.04927149	-0.04000336	
8.7792	-0.04610132	-0.05997771	-0.04927195	-0.04000336	
8.7794	-0.04610091	-0.05997772	-0.04927242	-0.04000336	
8.7796	-0.04610051	-0.05997773	-0.04927288	-0.04000337	
8.779799	-0.0461001	-0.05997774	-0.04927335	-0.04000337	
8.78	-0.04609969	-0.05997774	-0.04927383	-0.04000337	
8.7802	-0.04609928	-0.05997775	-0.0492743	-0.04000338	
8.780399	-0.04609887	-0.05997776	-0.04927478	-0.04000338	
8.7806	-0.04609845	-0.05997777	-0.04927527	-0.04000338	
8.7808	-0.04609803	-0.05997777	-0.04927576	-0.04000339	
8.781	-0.04609761	-0.05997778	-0.04927625	-0.04000339	
8.781199	-0.04609719	-0.05997778	-0.04927675	-0.04000339	
8.7814	-0.04609677	-0.05997779	-0.04927725	-0.04000339	
8.7816	-0.04609635	-0.05997779	-0.04927775	-0.04000339	
8.781799	-0.04609592	-0.0599778	-0.04927825	-0.04000339	
8.782	-0.04609549	-0.0599778	-0.04927875	-0.04000339	
8.7822	-0.04609507	-0.0599778	-0.04927926	-0.04000339	
8.7824	-0.04609463	-0.05997781	-0.04927977	-0.04000339	
8.782599	-0.0460942	-0.05997781	-0.04928028	-0.04000339	
8.7828	-0.04609376	-0.05997781	-0.04928079	-0.04000339	
8.783	-0.04609333	-0.05997782	-0.04928131	-0.04000339	
8.783199	-0.04609289	-0.05997783	-0.04928182	-0.04000339	
8.7834	-0.04609245	-0.05997783	-0.04928233	-0.04000339	
8.7836	-0.046092	-0.05997784	-0.04928285	-0.04000339	
8.7838	-0.04609156	-0.05997784	-0.04928337	-0.04000339	
8.783999	-0.04609111	-0.05997785	-0.04928389	-0.04000339	
8.7842	-0.04609066	-0.05997786	-0.04928441	-0.04000339	
8.7844	-0.04609021	-0.05997787	-0.04928493	-0.04000339	
8.784599	-0.04608976	-0.05997788	-0.04928545	-0.04000339	
8.7848	-0.04608931	-0.05997789	-0.04928598	-0.04000339	
8.785	-0.04608885	-0.0599779	-0.04928651	-0.04000339	
8.7852	-0.04608839	-0.05997791	-0.04928704	-0.0400034	
8.785399	-0.04608793	-0.05997792	-0.04928758	-0.0400034	
8.7856	-0.04608747	-0.05997793	-0.04928812	-0.0400034	
8.7858	-0.046087	-0.05997794	-0.04928867	-0.0400034	
8.786	-0.04608653	-0.05997795	-0.04928922	-0.0400034	
8.7862	-0.04608606	-0.05997796	-0.04928977	-0.04000341	
8.7864	-0.04608559	-0.05997797	-0.04929033	-0.04000341	
8.7866	-0.04608511	-0.05997797	-0.0492909	-0.04000341	
8.786799	-0.04608463	-0.05997797	-0.04929146	-0.04000341	
8.787	-0.04608416	-0.05997798	-0.04929203	-0.04000341	
8.7872	-0.04608368	-0.05997798	-0.0492926	-0.04000341	
8.7874	-0.04608319	-0.05997798	-0.04929318	-0.04000341	
8.7876	-0.04608271	-0.05997798	-0.04929376	-0.04000341	
8.7878	-0.04608222	-0.05997799	-0.04929434	-0.04000341	
8.788	-0.04608173	-0.05997799	-0.04929492	-0.0400034	
8.788199	-0.04608124	-0.05997799	-0.0492955	-0.0400034	
8.7884	-0.04608075	-0.05997799	-0.04929609	-0.0400034	
8.7886	-0.04608025	-0.05997799	-0.04929668	-0.0400034	
8.7888	-0.04607975	-0.05997799	-0.04929727	-0.0400034	
8.789	-0.04607926	-0.05997799	-0.04929786	-0.0400034	
8.7892	-0.04607876	-0.05997799	-0.04929845	-0.0400034	
8.7894	-0.04607825	-0.05997799	-0.04929904	-0.0400034	
8.789599	-0.04607775	-0.05997799	-0.04929964	-0.0400034	
8.7898	-0.04607724	-0.059978	-0.04930023	-0.0400034	
8.79	-0.04607673	-0.059978	-0.04930083	-0.0400034	
8.7902	-0.04607622	-0.059978	-0.04930143	-0.0400034	
8.7904	-0.04607571	-0.05997801	-0.04930203	-0.0400034	
8.7906	-0.04607519	-0.05997802	-0.04930263	-0.0400034	
8.7908	-0.04607468	-0.05997803	-0.04930323	-0.0400034	
8.790999	-0.04607416	-0.05997803	-0.04930383	-0.04000341	
8.7912	-0.04607364	-0.05997805	-0.04930443	-0.04000341	
8.7914	-0.04607312	-0.05997806	-0.04930504	-0.04000341	
8.7916	-0.04607259	-0.05997807	-0.04930564	-0.04000341	
8.7918	-0.04607207	-0.05997809	-0.04930625	-0.04000342	
8.792	-0.04607154	-0.0599781	-0.04930686	-0.04000342	
8.7922	-0.04607101	-0.05997812	-0.04930748	-0.04000342	
8.792399	-0.04607048	-0.05997813	-0.0493081	-0.04000342	
8.7926	-0.04606994	-0.05997815	-0.04930872	-0.04000342	
8.7928	-0.0460694	-0.05997817	-0.04930935	-0.04000342	
8.793	-0.04606886	-0.05997818	-0.04930998	-0.04000343	
8.7932	-0.04606832	-0.0599782	-0.04931062	-0.04000343	
8.7934	-0.04606777	-0.05997821	-0.04931127	-0.04000343	
8.7936	-0.04606722	-0.05997822	-0.04931192	-0.04000343	
8.793799	-0.04606667	-0.05997823	-0.04931257	-0.04000343	
8.794	-0.04606612	-0.05997823	-0.04931323	-0.04000343	
8.7942	-0.04606556	-0.05997824	-0.0493139	-0.04000343	
8.7944	-0.046065	-0.05997824	-0.04931456	-0.04000343	
8.7946	-0.04606444	-0.05997824	-0.04931524	-0.04000343	
8.7948	-0.04606388	-0.05997824	-0.04931591	-0.04000343	
8.795	-0.04606331	-0.05997824	-0.04931659	-0.04000343	
8.795199	-0.04606275	-0.05997824	-0.04931727	-0.04000343	
8.7954	-0.04606218	-0.05997824	-0.04931795	-0.04000343	
8.7956	-0.0460616	-0.05997824	-0.04931864	-0.04000343	
8.7958	-0.04606103	-0.05997824	-0.04931933	-0.04000342	
8.796	-0.04606045	-0.05997823	-0.04932002	-0.04000342	
8.7962	-0.04605987	-0.05997823	-0.04932071	-0.04000342	
8.7964	-0.04605929	-0.05997823	-0.04932141	-0.04000342	
8.796599	-0.04605871	-0.05997822	-0.04932211	-0.04000342	
8.7968	-0.04605812	-0.05997822	-0.0493228	-0.04000342	
8.797	-0.04605753	-0.05997822	-0.0493235	-0.04000342	
8.7972	-0.04605694	-0.05997822	-0.0493242	-0.04000341	
8.7974	-0.04605635	-0.05997821	-0.04932491	-0.04000341	
8.7976	-0.04605576	-0.05997821	-0.04932561	-0.04000341	
8.7978	-0.04605516	-0.05997821	-0.04932632	-0.04000341	
8.797999	-0.04605456	-0.05997821	-0.04932702	-0.04000341	
8.7982	-0.04605396	-0.05997822	-0.04932773	-0.04000341	
8.7984	-0.04605336	-0.05997822	-0.04932844	-0.04000342	
8.7986	-0.04605275	-0.05997822	-0.04932915	-0.04000342	
8.7988	-0.04605215	-0.05997823	-0.04932986	-0.04000342	
8.799	-0.04605154	-0.05997824	-0.04933057	-0.04000342	
8.7992	-0.04605093	-0.05997824	-0.04933129	-0.04000342	
8.799399	-0.04605031	-0.05997825	-0.04933201	-0.04000342	
8.7996	-0.0460497	-0.05997826	-0.04933272	-0.04000342	
8.7998	-0.04604908	-0.05997827	-0.04933344	-0.04000342	
8.8	-0.04604847	-0.05997828	-0.04933416	-0.04000343	
8.8002	-0.04604785	-0.0599783	-0.04933489	-0.04000343	
8.8004	-0.04604723	-0.05997832	-0.04933561	-0.04000343	
8.8006	-0.0460466	-0.05997833	-0.04933634	-0.04000343	
8.800799	-0.04604598	-0.05997835	-0.04933706	-0.04000343	
8.801	-0.04604536	-0.05997837	-0.04933779	-0.04000343	
8.8012	-0.04604472	-0.0599784	-0.04933853	-0.04000343	
8.8014	-0.04604409	-0.05997842	-0.04933927	-0.04000343	
8.8016	-0.04604346	-0.05997844	-0.04934001	-0.04000343	
8.8018	-0.04604281	-0.05997846	-0.04934077	-0.04000343	
8.802	-0.04604217	-0.05997848	-0.04934152	-0.04000344	
8.802199	-0.04604152	-0.0599785	-0.04934229	-0.04000344	
8.8024	-0.04604087	-0.05997851	-0.04934306	-0.04000344	
8.8026	-0.04604022	-0.05997852	-0.04934383	-0.04000344	
8.8028	-0.04603956	-0.05997853	-0.04934461	-0.04000344	
8.802999	-0.0460389	-0.05997853	-0.0493454	-0.04000344	
8.8032	-0.04603824	-0.05997853	-0.04934619	-0.04000344	
8.8034	-0.04603757	-0.05997853	-0.04934699	-0.04000345	
8.803599	-0.0460369	-0.05997852	-0.0493478	-0.04000345	
8.8038	-0.04603623	-0.05997851	-0.04934861	-0.04000345	
8.804	-0.04603555	-0.0599785	-0.04934943	-0.04000345	
8.8042	-0.04603487	-0.05997849	-0.04935025	-0.04000345	
8.804399	-0.04603419	-0.05997847	-0.04935107	-0.04000345	
8.8046	-0.04603351	-0.05997845	-0.0493519	-0.04000345	
8.8048	-0.04603282	-0.05997843	-0.04935273	-0.04000345	
8.804999	-0.04603213	-0.05997841	-0.04935356	-0.04000345	
8.8052	-0.04603144	-0.05997839	-0.0493544	-0.04000345	
8.8054	-0.04603074	-0.05997837	-0.04935524	-0.04000345	
8.8056	-0.04603005	-0.05997835	-0.04935608	-0.04000345	
8.805799	-0.04602935	-0.05997832	-0.04935693	-0.04000345	
8.806	-0.04602864	-0.0599783	-0.04935778	-0.04000346	
8.8062	-0.04602794	-0.05997828	-0.04935862	-0.04000346	
8.806399	-0.04602723	-0.05997825	-0.04935948	-0.04000346	
8.8066	-0.04602652	-0.05997823	-0.04936033	-0.04000346	
8.8068	-0.04602581	-0.0599782	-0.04936118	-0.04000346	
8.807	-0.0460251	-0.05997818	-0.04936204	-0.04000346	
8.807199	-0.04602438	-0.05997816	-0.0493629	-0.04000346	
8.8074	-0.04602366	-0.05997813	-0.04936375	-0.04000346	
8.8076	-0.04602294	-0.05997811	-0.04936462	-0.04000347	
8.807799	-0.04602221	-0.05997809	-0.04936548	-0.04000347	
8.808	-0.04602149	-0.05997807	-0.04936634	-0.04000347	
8.8082	-0.04602076	-0.05997805	-0.04936721	-0.04000347	
8.8084	-0.04602003	-0.05997803	-0.04936808	-0.04000348	
8.808599	-0.0460193	-0.05997802	-0.04936894	-0.04000348	
8.8088	-0.04601857	-0.059978	-0.04936981	-0.04000348	
8.809	-0.04601783	-0.05997799	-0.04937068	-0.04000349	
8.809199	-0.04601709	-0.05997797	-0.04937155	-0.04000349	
8.8094	-0.04601635	-0.05997796	-0.04937243	-0.04000349	
8.8096	-0.04601561	-0.05997795	-0.0493733	-0.0400035	
8.8098	-0.04601487	-0.05997794	-0.04937418	-0.0400035	
8.809999	-0.04601412	-0.05997794	-0.04937506	-0.0400035	
8.8102	-0.04601337	-0.05997793	-0.04937594	-0.0400035	
8.8104	-0.04601263	-0.05997793	-0.04937682	-0.04000351	
8.810599	-0.04601188	-0.05997793	-0.0493777	-0.04000351	
8.8108	-0.04601112	-0.05997793	-0.04937859	-0.04000352	
8.811	-0.04601037	-0.05997793	-0.04937948	-0.04000352	
8.8112	-0.04600961	-0.05997793	-0.04938037	-0.04000352	
8.811399	-0.04600885	-0.05997794	-0.04938126	-0.04000352	
8.8116	-0.0460081	-0.05997795	-0.04938215	-0.04000352	
8.8118	-0.04600733	-0.05997796	-0.04938304	-0.04000352	
8.811999	-0.04600657	-0.05997797	-0.04938394	-0.04000353	
8.8122	-0.0460058	-0.05997799	-0.04938484	-0.04000353	
8.8124	-0.04600504	-0.059978	-0.04938574	-0.04000353	
8.8126	-0.04600427	-0.05997802	-0.04938664	-0.04000353	
8.812799	-0.0460035	-0.05997803	-0.04938755	-0.04000353	
8.813	-0.04600272	-0.05997806	-0.04938845	-0.04000353	
8.8132	-0.04600195	-0.05997808	-0.04938937	-0.04000353	
8.813399	-0.04600117	-0.05997811	-0.04939028	-0.04000353	
8.8136	-0.04600039	-0.05997813	-0.04939119	-0.04000353	
8.8138	-0.04599962	-0.05997816	-0.04939211	-0.04000352	
8.814	-0.04599883	-0.05997819	-0.04939302	-0.04000352	
8.814199	-0.04599805	-0.05997822	-0.04939395	-0.04000352	
8.8144	-0.04599727	-0.05997825	-0.04939487	-0.04000352	
8.8146	-0.04599648	-0.05997829	-0.0493958	-0.04000352	
8.814799	-0.04599569	-0.05997832	-0.04939673	-0.04000351	
8.815	-0.0459949	-0.05997837	-0.04939766	-0.04000351	
8.8152	-0.0459941	-0.05997841	-0.04939859	-0.0400035	
8.8154	-0.04599331	-0.05997845	-0.04939953	-0.0400035	
8.815599	-0.04599251	-0.05997849	-0.04940047	-0.0400035	
8.8158	-0.04599171	-0.05997854	-0.04940141	-0.04000349	
8.816	-0.04599091	-0.05997858	-0.04940236	-0.04000349	
8.816199	-0.04599011	-0.05997863	-0.0494033	-0.04000348	
8.8164	-0.0459893	-0.05997868	-0.04940425	-0.04000347	
8.8166	-0.04598849	-0.05997873	-0.04940521	-0.04000347	
8.8168	-0.04598768	-0.05997878	-0.04940617	-0.04000346	
8.816999	-0.04598686	-0.05997884	-0.04940714	-0.04000346	
8.8172	-0.04598605	-0.05997888	-0.04940811	-0.04000345	
8.8174	-0.04598522	-0.05997893	-0.0494091	-0.04000344	
8.8176	-0.04598439	-0.05997897	-0.04941008	-0.04000344	
8.8178	-0.04598355	-0.05997901	-0.04941108	-0.04000343	
8.818	-0.04598271	-0.05997905	-0.04941209	-0.04000343	
8.8182	-0.04598187	-0.05997907	-0.0494131	-0.04000343	
8.818399	-0.04598102	-0.0599791	-0.04941412	-0.04000342	
8.8186	-0.04598016	-0.05997911	-0.04941515	-0.04000342	
8.8188	-0.04597929	-0.05997913	-0.04941619	-0.04000342	
8.819	-0.04597843	-0.05997913	-0.04941723	-0.04000342	
8.8192	-0.04597755	-0.05997912	-0.04941829	-0.04000343	
8.8194	-0.04597667	-0.05997911	-0.04941935	-0.04000343	
8.8196	-0.04597579	-0.05997909	-0.04942043	-0.04000343	
8.819799	-0.0459749	-0.05997907	-0.04942151	-0.04000344	
8.82	-0.04597401	-0.05997903	-0.04942259	-0.04000344	
8.8202	-0.0459731	-0.05997899	-0.04942369	-0.04000345	
8.8204	-0.04597219	-0.05997894	-0.04942479	-0.04000346	
8.8206	-0.04597129	-0.05997889	-0.0494259	-0.04000347	
8.8208	-0.04597037	-0.05997883	-0.04942702	-0.04000348	
8.821	-0.04596945	-0.05997876	-0.04942815	-0.04000349	
8.821199	-0.04596853	-0.05997868	-0.04942928	-0.0400035	
8.8214	-0.04596759	-0.0599786	-0.04943042	-0.04000352	
8.8216	-0.04596666	-0.05997851	-0.04943156	-0.04000353	
8.8218	-0.04596572	-0.05997842	-0.04943271	-0.04000355	
8.822	-0.04596478	-0.05997832	-0.04943386	-0.04000356	
8.8222	-0.04596383	-0.05997822	-0.04943502	-0.04000358	
8.8224	-0.04596288	-0.05997812	-0.04943619	-0.04000359	
