Time	(5) Hip Bistable 1	(6) Knee Bistable 1	(7) Hip Bistable 2	(8) Knee Bistable 2	
7.7062	-0.02788566	-0.03935615	-0.06200856	-0.0613184	
7.7064	-0.02789487	-0.03935894	-0.06200439	-0.06131557	
7.7066	-0.02790408	-0.03936172	-0.06200022	-0.06131274	
7.7068	-0.02791327	-0.03936449	-0.06199605	-0.06130992	
7.707	-0.02792246	-0.03936724	-0.0619919	-0.06130711	
7.7072	-0.02793164	-0.03936998	-0.06198775	-0.0613043	
7.7074	-0.02794081	-0.03937271	-0.06198362	-0.06130149	
7.7076	-0.02794997	-0.03937543	-0.06197948	-0.06129869	
7.7078	-0.02795912	-0.03937813	-0.06197536	-0.0612959	
7.708	-0.02796827	-0.03938082	-0.06197125	-0.06129312	
7.7082	-0.02797741	-0.0393835	-0.06196714	-0.06129034	
7.7084	-0.02798655	-0.03938617	-0.06196304	-0.06128756	
7.7086	-0.02799568	-0.03938882	-0.06195895	-0.0612848	
7.7088	-0.0280048	-0.03939147	-0.06195486	-0.06128203	
7.709	-0.02801392	-0.0393941	-0.06195079	-0.06127927	
7.7092	-0.02802303	-0.03939672	-0.06194672	-0.06127652	
7.7094	-0.02803214	-0.03939932	-0.06194266	-0.06127377	
7.7096	-0.02804125	-0.03940192	-0.06193861	-0.06127103	
7.7098	-0.02805036	-0.0394045	-0.06193456	-0.0612683	
7.71	-0.02805946	-0.03940707	-0.06193052	-0.06126557	
7.7102	-0.02806856	-0.03940963	-0.06192649	-0.06126284	
7.7104	-0.02807766	-0.03941218	-0.06192247	-0.06126012	
7.7106	-0.02808675	-0.03941472	-0.06191846	-0.06125741	
7.7108	-0.02809585	-0.03941724	-0.06191445	-0.0612547	
7.711	-0.02810495	-0.03941975	-0.06191045	-0.061252	
7.7112	-0.02811405	-0.03942225	-0.06190646	-0.0612493	
7.7114	-0.02812314	-0.03942474	-0.06190247	-0.06124661	
7.7116	-0.02813224	-0.03942722	-0.0618985	-0.06124393	
7.7118	-0.02814135	-0.03942969	-0.06189452	-0.06124124	
7.712	-0.02815045	-0.03943215	-0.06189056	-0.06123857	
7.7122	-0.02815956	-0.03943459	-0.06188661	-0.0612359	
7.7124	-0.02816868	-0.03943703	-0.06188266	-0.06123323	
7.7126	-0.02817779	-0.03943945	-0.06187873	-0.06123057	
7.7128	-0.02818692	-0.03944186	-0.0618748	-0.06122792	
7.713	-0.02819605	-0.03944426	-0.06187087	-0.06122527	
7.7132	-0.02820519	-0.03944665	-0.06186695	-0.06122263	
7.7134	-0.02821433	-0.03944903	-0.06186305	-0.06121999	
7.7136	-0.02822348	-0.0394514	-0.06185914	-0.06121736	
7.7138	-0.02823265	-0.03945376	-0.06185525	-0.06121473	
7.714	-0.02824182	-0.0394561	-0.06185136	-0.06121211	
7.7142	-0.028251	-0.03945844	-0.06184749	-0.0612095	
7.7144	-0.02826019	-0.03946076	-0.06184361	-0.06120689	
7.7146	-0.0282694	-0.03946308	-0.06183975	-0.06120428	
7.7148	-0.02827861	-0.03946538	-0.06183589	-0.06120168	
7.715	-0.02828784	-0.03946768	-0.06183204	-0.06119909	
7.7152	-0.02829709	-0.03946996	-0.0618282	-0.0611965	
7.7154	-0.02830635	-0.03947224	-0.06182437	-0.06119391	
7.7156	-0.02831562	-0.0394745	-0.06182054	-0.06119134	
7.7158	-0.02832492	-0.03947675	-0.06181672	-0.06118876	
7.716	-0.02833422	-0.03947899	-0.0618129	-0.06118619	
7.7162	-0.02834355	-0.03948123	-0.0618091	-0.06118363	
7.7164	-0.0283529	-0.03948345	-0.0618053	-0.06118108	
7.7166	-0.02836226	-0.03948566	-0.06180151	-0.06117852	
7.7168	-0.02837165	-0.03948787	-0.06179773	-0.06117598	
7.717	-0.02838106	-0.03949006	-0.06179395	-0.06117343	
7.7172	-0.02839049	-0.03949225	-0.06179018	-0.06117089	
7.7174	-0.02839995	-0.03949442	-0.06178642	-0.06116837	
7.7176	-0.02840943	-0.03949658	-0.06178267	-0.06116584	
7.7178	-0.02841893	-0.03949874	-0.06177892	-0.06116332	
7.718	-0.02842846	-0.03950088	-0.06177518	-0.0611608	
7.7182	-0.02843802	-0.03950302	-0.06177145	-0.06115829	
7.7184	-0.0284476	-0.03950514	-0.06176772	-0.06115578	
7.7186	-0.02845722	-0.03950725	-0.06176401	-0.06115329	
7.7188	-0.02846687	-0.03950936	-0.06176029	-0.06115079	
7.719	-0.02847654	-0.03951146	-0.06175659	-0.0611483	
7.7192	-0.02848625	-0.03951354	-0.06175289	-0.06114581	
7.7194	-0.02849599	-0.03951562	-0.0617492	-0.06114333	
7.7196	-0.02850577	-0.03951769	-0.06174552	-0.06114086	
7.7198	-0.02851558	-0.03951975	-0.06174184	-0.06113839	
7.72	-0.02852543	-0.0395218	-0.06173818	-0.06113592	
7.7202	-0.02853531	-0.03952384	-0.06173452	-0.06113346	
