Time	LH Force	LH_AnkleZ	LH_HipZ	LH_Knee	Pelvis	
0.0352	-0.05	-0.004253197	-0.01351035	-0.008009538	-0.0009404926	
0.0353	-0.05	-0.004253197	-0.01353831	-0.008208425	-0.000912109	
0.0354	-0.05	-0.004253197	-0.01356545	-0.008407835	-0.0008848554	
0.0355	-0.05	-0.004253197	-0.01359166	-0.008607476	-0.0008586855	
0.0356	-0.05	-0.004253197	-0.01361683	-0.008807058	-0.0008335114	
0.0357	-0.05	-0.004253197	-0.01364084	-0.009006293	-0.000809199	
0.0358	-0.05	-0.004253197	-0.0136636	-0.009204889	-0.0007855794	
0.0359	-0.05	-0.004253198	-0.01368499	-0.00940256	-0.0007625167	
0.036	-0.05	-0.004253198	-0.01370492	-0.009599026	-0.0007397985	
0.0361	-0.05	-0.004253198	-0.01372328	-0.009794012	-0.000717269	
0.0362	-0.05	-0.004253198	-0.01373999	-0.009987251	-0.0006946684	
0.0363	-0.05	-0.004253198	-0.01375494	-0.01017848	-0.0006718613	
0.0364	-0.05	-0.004253198	-0.01376806	-0.01036745	-0.0006486187	
0.0365	-0.05	-0.004253198	-0.01377925	-0.0105539	-0.0006247874	
0.0366	-0.05	-0.004253199	-0.01378846	-0.01073762	-0.0006002014	
0.0367	-0.05	-0.004253199	-0.0137956	-0.01091836	-0.0005747809	
0.0368	-0.05	-0.004253199	-0.01380061	-0.01109593	-0.0005484219	
0.0369	-0.05	-0.004253199	-0.01380344	-0.01127012	-0.0005211357	
0.037	-0.05	-0.004253199	-0.01380404	-0.01144076	-0.0004929288	
0.0371	-0.05	-0.004253199	-0.01380236	-0.01160767	0.0003297385	
0.0372	-0.05	-0.004253199	-0.01383823	-0.01181972	0.0003630068	
0.0373	-0.05	-0.0042532	-0.01387188	-0.01202806	0.0003984573	
0.0374	-0.05	-0.0042532	-0.01390308	-0.01223215	0.0004359324	
0.0375	-0.05	-0.0042532	-0.0139317	-0.01243166	0.0004749956	
0.0376	-0.05	-0.0042532	-0.01395762	-0.01262628	0.000515294	
0.0377	-0.05	-0.0042532	-0.01398073	-0.01281573	0.0005564215	
0.0378	-0.05	-0.0042532	-0.01400092	-0.01299975	0.0005980146	
0.0379	-0.05	-0.0042532	-0.01401812	-0.0131781	0.0006396374	
0.038	-0.05	-0.004253201	-0.01403223	-0.01335057	0.0006808943	
0.0381	-0.05	-0.004253201	-0.0140432	-0.01351697	0.0007213196	
0.0382	-0.05	-0.004253201	-0.01405098	-0.01367713	0.0007605674	
0.0383	-0.05	-0.004253201	-0.01405552	-0.01383093	0.0007956303	
0.0384	-0.05	-0.004253201	-0.0140568	-0.01397827	0.0008289057	
0.0385	-0.05	-0.004253201	-0.01405481	-0.01411907	0.0008614172	
0.0386	-0.05	-0.004253201	-0.01404954	-0.01425328	0.0008928033	
0.0387	-0.05	-0.004253202	-0.01404103	-0.01438086	0.0009216461	
0.0388	-0.05	-0.004253202	-0.01402928	-0.01450184	0.0009478196	
0.0389	-0.05	-0.004253202	-0.01401435	-0.01461624	0.0009712064	
0.039	-0.05	-0.004253202	-0.0139963	-0.01472413	0.0009917205	
0.0391	-0.05	-0.004253202	-0.01397518	-0.01482561	0.001009306	
0.0392	-0.05	-0.004253202	-0.0139511	-0.0149208	0.001024001	
0.0393	-0.05	-0.004253203	-0.01392415	-0.01500984	0.001035802	
0.0394	-0.05	-0.004253203	-0.01389443	-0.01509293	0.001044836	
0.0395	-0.05	-0.004253203	-0.01386208	-0.01517026	0.001051146	
0.0396	-0.05	-0.004253203	-0.01382722	-0.01524206	0.001054923	
0.0397	-0.05	-0.004253203	-0.01379001	-0.01530859	0.001056287	
0.0398	-0.05	-0.004253203	-0.01375061	-0.01537013	0.001055401	
0.0399	-0.05	-0.004253203	-0.01370919	-0.01542698	0.001052426	
0.04	-0.05	-0.004253204	-0.01366593	-0.01547947	0.001047484	
0.0401	-0.05	-0.004253204	-0.01362103	-0.01552793	0.001040741	
0.0402	-0.05	-0.004253204	-0.01357468	-0.01557275	0.001032312	
0.0403	-0.05	-0.004253204	-0.01352709	-0.01561429	0.001022258	
0.0404	-0.05	-0.004253204	-0.01347848	-0.01565296	0.00101065	
0.0405	-0.05	-0.004253204	-0.01342907	-0.01568918	0.0009974556	
0.0406	-0.05	-0.004253204	-0.0133791	-0.01572338	0.0009826879	
0.0407	-0.05	-0.004253204	-0.01332881	-0.01575599	0.0009662563	
0.0408	-0.05	-0.004253204	-0.01327842	-0.01578749	0.0009480541	
0.0409	-0.05	-0.004253205	-0.0132282	-0.01581833	0.0009279171	
0.041	-0.05	-0.004253205	-0.01317839	-0.01584899	0.0009056545	
0.0411	-0.05	-0.004253205	-0.01312924	-0.01587995	0.0008810288	
0.0412	-0.05	-0.004253205	-0.013081	-0.01591169	0.0008537705	
0.0413	-0.05	-0.004253205	-0.01303392	-0.01594471	0.0008236084	
0.0414	-0.05	-0.004253205	-0.01298826	-0.0159795	0.0007902943	
0.0415	-0.05	-0.004253206	-0.01294426	-0.01601655	0.0007534968	
0.0416	-0.05	-0.004253206	-0.01290218	-0.01605634	0.0007129486	
0.0417	-0.05	-0.004253206	-0.01286225	-0.01609935	0.000668354	
0.0418	-0.05	-0.004253206	-0.01282472	-0.01614607	0.0006136062	
0.0419	-0.05	-0.004253206	-0.01278981	-0.01619698	0.0005526998	
0.042	-0.05	-0.004253206	-0.01275777	-0.01625254	0.000488877	
0.0421	-0.05	-0.004253207	-0.01272879	-0.0163132	0.000422281	
0.0422	-0.05	-0.004253207	-0.0127031	-0.01637938	0.0003531142	
0.0423	-0.05	-0.004253207	-0.0126809	-0.01645148	0.0002815514	
0.0424	-0.05	-0.004253207	-0.01266238	-0.01652988	0.0002077998	
0.0425	-0.05	-0.004253207	-0.01264772	-0.01661495	0.0001309171	
0.0426	-0.05	-0.004253208	-0.01263708	-0.01670703	5.081299E-05	
0.0427	-0.05	-0.004253208	-0.01263062	-0.01680643	-3.225293E-05	
0.0428	-0.05	-0.004253208	-0.01262848	-0.01691346	-0.0001179335	
0.0429	-0.05	-0.004253208	-0.01263078	-0.01702838	-0.0002058284	
0.043	-0.05	-0.004253208	-0.01263763	-0.01715141	-0.0002955399	
0.0431	-0.05	-0.004253209	-0.01264913	-0.01728276	-0.0003865701	
0.0432	-0.05	-0.004253209	-0.01266536	-0.0174226	-0.0004783975	
0.0433	-0.05	-0.004253209	-0.01268637	-0.01757107	-0.0005704608	
0.0434	-0.05	-0.004253209	-0.01271221	-0.01772827	-0.0006621964	
0.0435	-0.05	-0.004253209	-0.01274291	-0.01789425	-0.0007530535	
0.0436	-0.05	-0.00425321	-0.01277847	-0.01806907	-0.0008423931	
0.0437	-0.05	-0.00425321	-0.01281888	-0.0182527	-0.0009296505	
0.0438	-0.05	-0.00425321	-0.01286412	-0.0184451	-0.0009935749	
0.0439	-0.05	-0.00425321	-0.01291441	-0.01864633	-0.001074884	
0.044	-0.05	-0.00425321	-0.01296941	-0.01885613	-0.001152531	
0.0441	-0.05	-0.00425321	-0.01302904	-0.01907435	-0.001226054	
0.0442	-0.05	-0.00425321	-0.01309321	-0.01930079	-0.001295025	
0.0443	-0.05	-0.004253211	-0.01316179	-0.01953523	-0.001359102	
0.0444	-0.05	-0.004253211	-0.01323464	-0.01977741	-0.001417989	
0.0445	-0.05	-0.004253211	-0.01331162	-0.02002701	-0.001471483	
0.0446	-0.05	-0.004253211	-0.01339256	-0.02028373	-0.001519408	
0.0447	-0.05	-0.004253212	-0.01347727	-0.02054719	-0.001561698	
0.0448	-0.05	-0.004253212	-0.01356555	-0.02081701	-0.001598353	
0.0449	-0.05	-0.004253212	-0.0136572	-0.02109276	-0.001629432	
0.045	-0.05	-0.004253212	-0.01375198	-0.021374	-0.001655055	
0.0451	-0.05	-0.004253213	-0.01384966	-0.02166026	-0.001675407	
0.0452	-0.05	-0.004253213	-0.01395	-0.02195105	-0.001690693	
0.0453	-0.05	-0.004253213	-0.01405272	-0.02224586	-0.001701198	
0.0454	-0.05	-0.004253213	-0.01415757	-0.02254415	-0.001707195	
0.0455	-0.05	-0.004253213	-0.01426427	-0.02284538	-0.001708959	
0.0456	-0.05	-0.004253214	-0.01437253	-0.02314898	-0.001706833	
0.0457	-0.05	-0.004253214	-0.01448206	-0.02345437	-0.001709415	
0.0458	-0.05	-0.004253214	-0.01459257	-0.02376101	-0.001707021	
0.0459	-0.05	-0.004253214	-0.01470375	-0.0240683	-0.001699629	
0.046	-0.05	-0.004253215	-0.01481531	-0.02437562	-0.001687264	
0.0461	-0.05	-0.004253215	-0.01492694	-0.02468236	-0.001669947	
0.0462	-0.05	-0.004253215	-0.01503833	-0.02498792	-0.001647718	
0.0463	-0.05	-0.004253215	-0.0151492	-0.02529166	-0.001622366	
0.0464	-0.05	-0.004253216	-0.01525922	-0.02559301	-0.001593922	
0.0465	-0.05	-0.004253216	-0.01536811	-0.02589134	-0.001562466	
0.0466	-0.05	-0.004253216	-0.01547556	-0.02618606	-0.001528039	
0.0467	-0.05	-0.004253216	-0.01558129	-0.0264766	-0.001490573	
0.0468	-0.05	-0.004253217	-0.01568503	-0.02676238	-0.001450062	
0.0469	-0.05	-0.004253217	-0.01578648	-0.02704285	-0.001406414	
0.047	-0.05	-0.004253217	-0.01588539	-0.02731746	-0.000516606	
0.0471	-0.05	-0.004253217	-0.01597193	-0.02757742	-0.0004678784	
0.0472	-0.05	-0.004253217	-0.0160554	-0.02783044	-0.0004189773	
0.0473	-0.05	-0.004253218	-0.01613564	-0.02807615	-0.0003699979	
0.0474	-0.05	-0.004253218	-0.01621247	-0.02831416	-0.0003206933	
0.0475	-0.05	-0.004253218	-0.01628571	-0.0285441	-0.0002708637	
0.0476	-0.05	-0.004253218	-0.01635522	-0.02876563	-0.0002166878	
0.0477	-0.05	-0.004253219	-0.01642082	-0.02897841	-0.0001571369	
0.0478	-0.05	-0.004253219	-0.01648235	-0.02918213	-9.688586E-05	
0.0479	-0.05	-0.004253219	-0.01653971	-0.02937653	-3.661418E-05	
0.048	-0.05	-0.004253219	-0.01659282	-0.02956143	2.305744E-05	
0.0481	-0.05	-0.00425322	-0.01664164	-0.02973666	8.150387E-05	
0.0482	-0.05	-0.00425322	-0.01668617	-0.02990212	0.0001412191	
0.0483	-0.05	-0.00425322	-0.01672637	-0.0300577	0.0002028371	
0.0484	-0.05	-0.00425322	-0.01676223	-0.03020334	0.0002663585	
0.0485	-0.05	-0.004253221	-0.01679377	-0.03033901	0.0003316437	
0.0486	-0.05	-0.004253221	-0.016821	-0.03046472	0.0003984742	
0.0487	-0.05	-0.004253221	-0.01684398	-0.03058052	0.0004665076	
0.0488	-0.05	-0.004253222	-0.01686278	-0.0306865	0.0005353346	
0.0489	-0.05	-0.004253222	-0.01687747	-0.0307828	0.0006044086	
0.049	-0.05	-0.004253222	-0.01688818	-0.03086959	0.0006731238	
0.0491	-0.05	-0.004253222	-0.01689502	-0.03094708	0.0007408041	
0.0492	-0.05	-0.004253363	-0.01689814	-0.03101553	0.0008067789	
0.0493	-0.05	-0.004255015	-0.01689766	-0.03107533	0.0008702033	
0.0494	-0.05	-0.004259693	-0.0168937	-0.0311269	0.0009302068	
0.0495	-0.05	-0.004268907	-0.01688641	-0.03117069	0.0009858307	
0.0496	-0.05	-0.004284118	-0.01687597	-0.03120721	0.001036186	
0.0497	-0.05	-0.004306715	-0.01686257	-0.03123698	0.001076486	
0.0498	-0.05	-0.004337909	-0.0168464	-0.03126057	0.001095814	
0.0499	-0.05	-0.004378773	-0.0168277	-0.03127861	0.001109516	
0.05	-0.05	-0.004430051	-0.01680672	-0.03129168	0.001117398	
0.0501	-0.05	-0.004492192	-0.01678374	-0.03130036	0.00111928	
0.0502	-0.05	-0.004565299	-0.01675905	-0.03130524	0.001114995	
0.0503	-0.05	-0.004649192	-0.01673297	-0.03130691	0.001099589	
0.0504	-0.05	-0.004744173	-0.0167062	-0.03130691	0.001072313	
0.0505	-0.05	-0.004850461	-0.0166795	-0.03130691	0.001041596	
0.0506	-0.05	-0.004966544	-0.016653	-0.03130691	0.001007215	
0.0507	-0.05	-0.00509033	-0.01662689	-0.03130691	0.000967574	
0.0508	-0.05	-0.00521942	-0.01660135	-0.03130691	0.0009207672	
0.0509	-0.05	-0.005351399	-0.0165767	-0.03130716	0.0008654287	
0.051	-0.05	-0.005484005	-0.01655334	-0.03130821	0.0008017105	
0.0511	-0.05	-0.005614981	-0.01653169	-0.03131059	0.0007298433	
0.0512	-0.05	-0.005742081	-0.01651216	-0.03131486	0.0006502248	
0.0513	-0.05	-0.005863128	-0.01649516	-0.03132155	0.0005632711	
0.0514	-0.05	-0.005976174	-0.01648109	-0.03133123	0.000469509	
0.0515	-0.05	-0.006079506	-0.01647033	-0.03134446	0.0003695278	
0.0516	-0.05	-0.006171749	-0.01646325	-0.0313618	0.0002639767	
0.0517	-0.05	-0.006251906	-0.01646019	-0.03138385	0.0001535128	
0.0518	-0.05	-0.006319429	-0.01646147	-0.03141118	3.887674E-05	
0.0519	-0.05	-0.006374182	-0.0164674	-0.03144439	-7.918565E-05	
0.052	-0.05	-0.006416549	-0.01647823	-0.03148409	-0.0001999719	
0.0521	-0.05	-0.006447327	-0.0164942	-0.03153086	-0.0003227458	
0.0522	-0.05	-0.006467843	-0.01651552	-0.03158532	-0.0004479773	
0.0523	-0.05	-0.006479831	-0.01654235	-0.03164805	-0.0005754628	
0.0524	-0.05	-0.006485437	-0.01657482	-0.03171963	-0.0007046359	
0.0525	-0.05	-0.006487077	-0.01661303	-0.03180062	-0.0008349612	
0.0526	-0.05	-0.006487412	-0.01665706	-0.03189157	-0.0009659361	
0.0527	-0.05	-0.006489229	-0.01670693	-0.03199296	-0.001097125	
0.0528	-0.05	-0.006495378	-0.01676269	-0.03210526	-0.001228113	
0.0529	-0.05	-0.00650864	-0.01682432	-0.03222889	-0.001358542	
0.053	-0.05	-0.006531665	-0.01689182	-0.0323642	-0.001488061	
0.0531	-0.05	-0.006566824	-0.01696516	-0.03251151	-0.001616422	
0.0532	-0.05	-0.006616119	-0.01704429	-0.03267103	-0.001743399	
0.0533	-0.05	-0.0066811	-0.01712918	-0.03284293	-0.0018688	
0.0534	-0.05	-0.006762836	-0.01721977	-0.03302729	-0.001992508	
0.0535	-0.05	-0.006861789	-0.017316	-0.03322411	-0.002114381	
0.0536	-0.05	-0.006977779	-0.01741784	-0.0334333	-0.001425624	
0.0537	-0.05	-0.007106628	-0.01752154	-0.03365003	-0.001519124	
0.0538	-0.05	-0.007249956	-0.01763065	-0.03387856	-0.001603216	
0.0539	-0.05	-0.007405992	-0.01774508	-0.03411854	-0.001685413	
0.054	-0.05	-0.007572347	-0.01786478	-0.03436958	-0.001765464	
0.0541	-0.05	-0.007746133	-0.01798968	-0.03463123	-0.001843139	
0.0542	-0.05	-0.007924098	-0.01811971	-0.03490296	-0.001796401	
0.0543	-0.05	-0.008103999	-0.01824955	-0.03518068	-0.001863848	
0.0544	-0.05	-0.008280715	-0.01838415	-0.0354671	-0.001927495	
0.0545	-0.05	-0.008450552	-0.01852337	-0.03576158	-0.001988095	
0.0546	-0.05	-0.008609852	-0.0186671	-0.03606343	-0.002045416	
0.0547	-0.05	-0.008755119	-0.01881522	-0.03637197	-0.002098558	
0.0548	-0.05	-0.00888324	-0.01896753	-0.03668647	-0.002146053	
0.0549	-0.05	-0.008991572	-0.01912381	-0.03700619	-0.002187726	
0.055	-0.05	-0.009078114	-0.01928379	-0.03733041	-0.00222339	
0.0551	-0.05	-0.009141508	-0.01944717	-0.03765843	-0.002252906	
0.0552	-0.05	-0.009181178	-0.01961361	-0.03798956	-0.002276207	
0.0553	-0.05	-0.00919727	-0.01978274	-0.03832313	-0.00229253	
0.0554	-0.05	-0.009197271	-0.01995393	-0.03865888	-0.002301018	
0.0555	-0.05	-0.009197271	-0.02012625	-0.03899703	-0.002303802	
0.0556	-0.05	-0.009197271	-0.02029932	-0.0393369	-0.002300848	
0.0557	-0.05	-0.009197272	-0.02047278	-0.03967777	-0.002292366	
0.0558	-0.05	-0.009197272	-0.02064625	-0.04001889	-0.002278624	
0.0559	-0.05	-0.009197272	-0.02081935	-0.04035952	-0.002259927	
0.056	-0.05	-0.009197272	-0.02099171	-0.04069893	-0.002236608	
0.0561	-0.05	-0.009197273	-0.02116299	-0.04103637	-0.002208993	
0.0562	-0.05	-0.009197273	-0.02133282	-0.04137113	-0.002177398	
0.0563	-0.05	-0.009197273	-0.02150086	-0.04170247	-0.0021422	
0.0564	-0.05	-0.009197276	-0.02166678	-0.04202969	-0.002103484	
0.0565	-0.05	-0.009199319	-0.02183018	-0.0423522	-0.002061569	
0.0566	-0.05	-0.009205599	-0.02199069	-0.04266946	-0.002016758	
0.0567	-0.05	-0.009218204	-0.02214792	-0.04298092	-0.001969348	
0.0568	-0.05	-0.009239114	-0.02230153	-0.04328606	-0.001393437	
0.0569	-0.05	-0.01201553	-0.0226297	-0.04495573	-0.001331484	
0.057	-0.03680252	-0.01449354	-0.02296015	-0.04659126	-0.001315447	
0.0571	-0.03680252	-0.01725451	-0.02328886	-0.04825839	-0.001258408	
0.0572	-0.03587816	-0.01987075	-0.02361416	-0.04989993	-0.001194018	
0.0573	-0.03587816	-0.02262657	-0.02394127	-0.05156542	-0.001098577	
0.0574	-0.03473395	-0.02537371	-0.02426962	-0.05323095	-0.0009901893	
0.0575	-0.03473395	-0.02810843	-0.02460059	-0.05489728	-0.0008690266	
0.0576	-0.03363709	-0.03082698	-0.02493563	-0.0565652	-0.0007350841	
0.0577	-0.03363709	-0.03352572	-0.02527614	-0.05823548	-0.0005882789	
0.0578	-0.03190809	-0.03620108	-0.02562349	-0.0599089	-0.0004285093	
0.0579	-0.03190809	-0.03884961	-0.02597901	-0.06158622	-0.0002556159	
0.058	-0.02958941	-0.04146795	-0.02634402	-0.06326818	-6.935382E-05	
0.0581	-0.02958941	-0.04405288	-0.02671976	-0.06495547	0.0001305305	
0.0582	-0.02672427	-0.0466013	-0.02710743	-0.06664881	0.0003443675	
0.0583	-0.02672427	-0.04911024	-0.02750816	-0.06834884	0.0005725013	
0.0584	-0.02335601	-0.05157687	-0.02792304	-0.07005617	0.0008153459	
0.0585	-0.02335601	-0.05399852	-0.02835308	-0.07177138	0.001073354	
0.0586	-0.01952765	-0.05637264	-0.02879922	-0.073495	0.001346994	
0.0587	-0.01952765	-0.05869685	-0.02926234	-0.07522751	0.001636787	
0.0588	-0.01528141	-0.06096895	-0.02974321	-0.07696935	0.001943305	
0.0589	-0.01528141	-0.06318688	-0.03024256	-0.07872087	0.002267135	
0.059	-0.01065886	-0.06534875	-0.03076101	-0.0804824	0.002608884	
0.0591	-0.01065886	-0.06745283	-0.03129909	-0.08225419	0.002969211	
0.0592	-0.005700415	-0.06949759	-0.03185726	-0.08403642	0.003348773	
0.0593	-0.005700415	-0.07148162	-0.03243588	-0.08582921	0.003748256	
0.0594	-0.0004452605	-0.07340376	-0.03303522	-0.08763263	0.004168371	
0.0595	-0.0004452605	-0.07526295	-0.03365544	-0.08944665	0.004609548	
0.0596	0.005069017	-0.07705839	-0.03429664	-0.09127118	0.005072666	
0.0597	0.005069017	-0.07878952	-0.03495876	-0.09310605	0.005558587	
0.0598	0.01329325	-0.08045573	-0.0356417	-0.09495103	0.006068037	
0.0599	0.01329325	-0.08205669	-0.03634525	-0.09680582	0.006601767	
0.06	0.02173165	-0.08359227	-0.0370691	-0.09867004	0.007160504	
0.0601	0.02173165	-0.08506246	-0.03781286	-0.1005433	0.007744982	
0.0602	0.03034069	-0.08646746	-0.03857603	-0.1024249	0.00835593	
0.0603	0.03034069	-0.08780762	-0.03935803	-0.1043145	0.008994048	
0.0604	0.03907998	-0.08908346	-0.04015819	-0.1062112	0.009660067	
0.0605	0.03907998	-0.09029565	-0.04097573	-0.1081144	0.01035465	
0.0606	0.04791171	-0.09144503	-0.04180981	-0.1100234	0.01107847	
0.0607	0.04791171	-0.09253259	-0.0426595	-0.1119371	0.01183258	
0.0608	0	-0.0935597	-0.04352364	-0.1138547	0.01261797	
0.0609	0	-0.09452809	-0.04440095	-0.115775	0.01343503	
0.061	0.06062854	-0.09543951	-0.04529005	-0.1176969	0.01872486	
0.0611	0.06062854	-0.09630957	-0.04634636	-0.1197752	0.0194891	
0.0612	0.06093013	-0.09712885	-0.04741064	-0.1218518	0.02029382	
0.0613	0.06093013	-0.09789975	-0.04848101	-0.1239251	0.02113452	
0.0614	0.0626209	-0.09862476	-0.04955567	-0.1259935	0.02201174	
0.0615	0.0626209	-0.09930651	-0.05063276	-0.1280556	0.02292589	
0.0616	0.06474669	-0.09994767	-0.05171039	-0.1301098	0.02387147	
0.0617	0.06474669	-0.1005505	-0.05278695	-0.1321547	0.02521609	
0.0618	0.06725086	-0.1011168	-0.05386041	-0.1341891	0.02632057	
0.0619	0.06725086	-0.1016487	-0.0549298	-0.1362118	0.02745535	
0.062	0.07010709	-0.1021482	-0.05599369	-0.1382217	0.02861769	
0.0621	0.07010709	-0.1026174	-0.05705065	-0.1402176	0.02980757	
0.0622	0.07325374	-0.1030583	-0.05809921	-0.1421983	0.03102498	
0.0623	0.07325374	-0.1034731	-0.05913795	-0.1441625	0.03226985	
0.0624	0.07665738	-0.1038638	-0.06016542	-0.1461092	0.03354215	
0.0625	0.07665738	-0.1042326	-0.06118019	-0.1480371	0.0348418	
0.0626	0.08028854	-0.1045816	-0.06218082	-0.1499452	0.03816544	
0.0627	0.08028854	-0.104916	-0.06324098	-0.1519063	0.03939728	
0.0628	0.08364071	-0.1052347	-0.06428438	-0.1538451	0.04065235	
0.0629	0.08364071	-0.1055392	-0.06530994	-0.1557609	0.04216845	
0.063	0	-0.1058308	-0.06631628	-0.1576529	0.04412528	
0.0631	0	-0.1061118	-0.06732491	-0.1595421	0.04566219	
0.0632	0.0854843	-0.1063831	-0.06831711	-0.1614103	0.04728756	
0.0633	0.0854843	-0.1066462	-0.06929468	-0.1632596	0.04896649	
0.0634	0.08432863	-0.1069026	-0.0702581	-0.1650906	0.05066569	
0.0635	0.08432863	-0.1071539	-0.0712065	-0.1669026	0.05238315	
0.0636	0.08390158	-0.1074013	-0.07213893	-0.1686951	0.05412032	
0.0637	0.08390158	-0.1076464	-0.07305454	-0.1704672	0.05587728	
0.0638	0.08411014	-0.1078905	-0.0739525	-0.1722185	0.05765377	
0.0639	0.08411014	-0.1081351	-0.07483197	-0.1739483	0.05944981	
0.064	0.08486408	-0.1083817	-0.07569204	-0.175656	0.06126504	
0.0641	0.08486408	-0.1086319	-0.07653183	-0.177341	0.06309923	
0.0642	0.08607744	-0.1088871	-0.0773505	-0.1790025	0.06495207	
0.0643	0.08607744	-0.1091488	-0.0781472	-0.1806402	0.06682324	
0.06439999	0.08769123	-0.1094184	-0.07892112	-0.1822533	0.06871244	
0.0645	0.08769123	-0.1096973	-0.07967147	-0.1838413	0.07061933	
0.0646	0.08965474	-0.1099867	-0.0803975	-0.1854037	0.07254358	
0.0647	0.08965474	-0.110288	-0.08109848	-0.1869401	0.05297708	
0.0648	0.09192529	-0.1105621	-0.08229201	-0.1888265	0.05468721	
0.0649	0.09192529	-0.1108503	-0.08344905	-0.1906758	0.05642249	
0.065	0.0943341	-0.1111544	-0.08456846	-0.1924871	0.05817478	
0.0651	0.0943341	-0.1114759	-0.08564923	-0.1942599	0.05994375	
0.0652	0	-0.1118164	-0.08669036	-0.1959933	0.06172911	
0.0653	0	-0.1121775	-0.08769088	-0.1976868	0.06353054	
0.0654	0.09391142	-0.1125607	-0.08864989	-0.1993396	0.06534773	
0.0655	0.09391142	-0.1129672	-0.08956653	-0.2009513	0.06710848	
0.0656	0.09174443	-0.1133985	-0.09044005	-0.2025214	0.06895635	
0.0657	0.09174443	-0.1138556	-0.09126966	-0.2040493	0.07081355	
0.0658	0.09053079	-0.1143342	-0.09205747	-0.2055366	0.07268196	
0.0659	0.09053079	-0.1148355	-0.09280312	-0.2069834	0.07456444	
0.066	0.09360474	-0.1153601	-0.0935061	-0.2083892	0.07646064	
0.0661	0.09360474	-0.1159088	-0.09416595	-0.2097537	0.07780951	
0.0662	0.09708763	-0.1164814	-0.09478232	-0.2110769	0.07179783	
0.0663	0.09708763	-0.1170602	-0.09555199	-0.2125006	0.0731696	
0.0664	0.09907195	-0.1176631	-0.09629114	-0.2138921	0.07460183	
0.0665	0.09907195	-0.1182908	-0.09699827	-0.2152503	0.07561018	
0.06659999	0.1031008	-0.1189425	-0.09768388	-0.2165828	0.076571	
0.0667	0.1031008	-0.1196183	-0.09834915	-0.2178904	0.07755717	
0.0668	0.1071816	-0.1203186	-0.09899346	-0.2191727	0.07845233	
0.0669	0.1071816	-0.1210445	-0.09961522	-0.2204296	0.07945777	
0.067	0.1117891	-0.1217952	-0.1002157	-0.221661	0.08046523	
0.0671	0.1117891	-0.1225705	-0.1007949	-0.2228667	0.08147874	
0.0672	0.1163915	-0.1233703	-0.1013529	-0.2240469	0.08249788	
0.0673	0.1163915	-0.1241946	-0.1018898	-0.2252014	0.08352259	
0.0674	0	-0.1250436	-0.1024053	-0.2263302	0.08455638	
0.0675	0	-0.1259171	-0.1028994	-0.2274332	0.0853721	
0.0676	0.1189006	-0.1268151	-0.1033724	-0.2285106	0.08641086	
0.0677	0.1189006	-0.1277376	-0.1038242	-0.2295623	0.0874562	
0.0678	0.117762	-0.1286844	-0.1042546	-0.2305881	0.08850586	
0.0679	0.117762	-0.1296555	-0.1046637	-0.2315881	0.0895599	
0.068	0.1176244	-0.1306506	-0.1050517	-0.2325623	0.09061827	
0.0681	0.1176244	-0.1316693	-0.1054187	-0.2335108	0.09161826	
0.0682	0.1183356	-0.1327113	-0.105765	-0.2344338	0.09268406	
0.0683	0.1183356	-0.1337762	-0.1060906	-0.2353313	0.09375901	
0.0684	0.1197715	-0.1348637	-0.1063956	-0.2362032	0.09483325	
0.0685	0.1197715	-0.1359731	-0.1066803	-0.2370497	0.09586652	
0.0686	0.1218311	-0.1371039	-0.1069451	-0.2378711	0.09678763	
0.0687	0.1218311	-0.1382555	-0.1071903	-0.2386676	0.09787287	
0.06879999	0.124436	-0.1394274	-0.1074161	-0.2394392	0.08813149	
0.0689	0.124436	-0.1406053	-0.1076525	-0.240207	0.08867576	
0.069	0.1238668	-0.1418013	-0.107875	-0.2409541	0.08938006	
0.0691	0.1238668	-0.1430154	-0.1080793	-0.2416774	0.09019805	
0.0692	0.1327435	-0.1442464	-0.1082664	-0.2423766	0.09129249	
0.0693	0.1327435	-0.1454942	-0.108436	-0.2430519	0.09239484	
0.0694	0.1328279	-0.1467576	-0.1085883	-0.2437036	0.0934984	
0.0695	0.1328279	-0.1480357	-0.1087237	-0.2443317	0.09460362	
0.0696	0	-0.1493276	-0.1088427	-0.2449367	0.09571086	
