Time	(21) BR S1i	(22) BR S2i	(23) BR S3i	(24) BR S4i	
8.481999	-0.0403701	-0.06027815	-0.0796299	-0.05972185	
8.4822	-0.04036975	-0.06027754	-0.07963025	-0.05972246	
8.4824	-0.0403694	-0.06027692	-0.07963061	-0.05972308	
8.4826	-0.04036904	-0.06027631	-0.07963096	-0.05972369	
8.4828	-0.04036869	-0.0602757	-0.07963131	-0.0597243	
8.483	-0.04036834	-0.06027509	-0.07963166	-0.0597249	
8.4832	-0.04036798	-0.06027449	-0.07963201	-0.05972552	
8.483399	-0.04036763	-0.06027388	-0.07963236	-0.05972612	
8.4836	-0.04036728	-0.06027327	-0.07963272	-0.05972673	
8.4838	-0.04036693	-0.06027266	-0.07963307	-0.05972733	
8.484	-0.04036658	-0.06027206	-0.07963342	-0.05972794	
8.4842	-0.04036623	-0.06027145	-0.07963377	-0.05972854	
8.4844	-0.04036588	-0.06027085	-0.07963412	-0.05972915	
8.4846	-0.04036553	-0.06027025	-0.07963447	-0.05972975	
8.484799	-0.04036519	-0.06026964	-0.07963482	-0.05973035	
8.485	-0.04036484	-0.06026904	-0.07963517	-0.05973096	
8.4852	-0.04036449	-0.06026844	-0.07963551	-0.05973156	
8.4854	-0.04036414	-0.06026784	-0.07963586	-0.05973216	
8.4856	-0.0403638	-0.06026724	-0.07963621	-0.05973276	
8.4858	-0.04036345	-0.06026664	-0.07963655	-0.05973336	
8.486	-0.0403631	-0.06026604	-0.07963689	-0.05973396	
8.486199	-0.04036276	-0.06026544	-0.07963724	-0.05973456	
8.4864	-0.04036241	-0.06026485	-0.07963759	-0.05973515	
8.4866	-0.04036207	-0.06026425	-0.07963793	-0.05973575	
8.4868	-0.04036172	-0.06026365	-0.07963828	-0.05973635	
8.487	-0.04036138	-0.06026306	-0.07963862	-0.05973694	
8.4872	-0.04036104	-0.06026246	-0.07963897	-0.05973754	
8.4874	-0.04036069	-0.06026187	-0.07963931	-0.05973813	
8.487599	-0.04036035	-0.06026128	-0.07963965	-0.05973872	
8.4878	-0.04036001	-0.06026068	-0.07963999	-0.05973932	
8.488	-0.04035967	-0.06026009	-0.07964033	-0.05973991	
8.4882	-0.04035933	-0.0602595	-0.07964067	-0.0597405	
8.4884	-0.04035899	-0.06025891	-0.07964101	-0.05974109	
8.4886	-0.04035865	-0.06025832	-0.07964135	-0.05974168	
8.4888	-0.04035831	-0.06025773	-0.07964169	-0.05974227	
8.488999	-0.04035797	-0.06025714	-0.07964203	-0.05974286	
8.4892	-0.04035763	-0.06025656	-0.07964237	-0.05974345	
8.4894	-0.04035729	-0.06025597	-0.07964271	-0.05974403	
8.4896	-0.04035695	-0.06025538	-0.07964305	-0.05974462	
8.489799	-0.04035662	-0.0602548	-0.07964338	-0.0597452	
8.49	-0.04035628	-0.06025421	-0.07964372	-0.05974578	
8.4902	-0.04035594	-0.06025363	-0.07964405	-0.05974637	
8.490399	-0.04035561	-0.06025305	-0.0796444	-0.05974695	
8.4906	-0.04035527	-0.06025246	-0.07964473	-0.05974754	
8.4908	-0.04035494	-0.06025188	-0.07964507	-0.05974812	
8.491	-0.0403546	-0.0602513	-0.0796454	-0.0597487	
8.491199	-0.04035427	-0.06025072	-0.07964573	-0.05974928	
8.4914	-0.04035393	-0.06025014	-0.07964607	-0.05974986	
8.4916	-0.0403536	-0.06024956	-0.0796464	-0.05975044	
8.491799	-0.04035327	-0.06024898	-0.07964674	-0.05975102	
8.492	-0.04035293	-0.0602484	-0.07964706	-0.0597516	
8.4922	-0.0403526	-0.06024783	-0.0796474	-0.05975217	
8.4924	-0.04035227	-0.06024725	-0.07964773	-0.05975275	
8.492599	-0.04035194	-0.06024668	-0.07964806	-0.05975332	
8.4928	-0.04035161	-0.0602461	-0.07964839	-0.0597539	
8.493	-0.04035128	-0.06024553	-0.07964872	-0.05975447	
8.493199	-0.04035095	-0.06024495	-0.07964905	-0.05975505	
8.4934	-0.04035062	-0.06024438	-0.07964938	-0.05975562	
8.4936	-0.04035029	-0.06024381	-0.07964971	-0.05975619	
8.4938	-0.04034996	-0.06024324	-0.07965004	-0.05975676	
8.493999	-0.04034963	-0.06024266	-0.07965036	-0.05975733	
8.4942	-0.0403493	-0.0602421	-0.07965069	-0.0597579	
8.4944	-0.04034898	-0.06024153	-0.07965102	-0.05975847	
8.494599	-0.04034865	-0.06024096	-0.07965135	-0.05975904	
8.4948	-0.04034832	-0.06024039	-0.07965168	-0.05975961	
8.495	-0.040348	-0.06023983	-0.079652	-0.05976018	
8.4952	-0.04034767	-0.06023926	-0.07965232	-0.05976074	
8.495399	-0.04034735	-0.06023869	-0.07965265	-0.05976131	
8.4956	-0.04034702	-0.06023813	-0.07965297	-0.05976187	
8.4958	-0.0403467	-0.06023756	-0.0796533	-0.05976244	
8.495999	-0.04034638	-0.060237	-0.07965362	-0.059763	
8.4962	-0.04034605	-0.06023644	-0.07965395	-0.05976356	
8.4964	-0.04034573	-0.06023587	-0.07965427	-0.05976412	
8.4966	-0.04034541	-0.06023531	-0.07965459	-0.05976469	
8.496799	-0.04034509	-0.06023475	-0.07965492	-0.05976525	
8.497	-0.04034476	-0.06023419	-0.07965524	-0.05976581	
8.4972	-0.04034444	-0.06023363	-0.07965556	-0.05976636	
8.497399	-0.04034412	-0.06023308	-0.07965588	-0.05976692	
8.4976	-0.0403438	-0.06023252	-0.0796562	-0.05976748	
8.4978	-0.04034348	-0.06023196	-0.07965652	-0.05976804	
8.498	-0.04034317	-0.06023141	-0.07965684	-0.05976859	
8.498199	-0.04034285	-0.06023085	-0.07965715	-0.05976915	
8.4984	-0.04034253	-0.0602303	-0.07965747	-0.0597697	
8.4986	-0.04034221	-0.06022974	-0.07965779	-0.05977026	
8.498799	-0.04034189	-0.06022919	-0.07965811	-0.05977081	
8.499	-0.04034157	-0.06022864	-0.07965843	-0.05977136	
8.4992	-0.04034126	-0.06022808	-0.07965874	-0.05977191	
8.4994	-0.04034094	-0.06022753	-0.07965906	-0.05977247	
8.499599	-0.04034063	-0.06022698	-0.07965937	-0.05977302	
8.4998	-0.04034031	-0.06022643	-0.07965969	-0.05977357	
8.5	-0.04034	-0.06022589	-0.07966001	-0.05977412	
8.500199	-0.04033968	-0.06022534	-0.07966032	-0.05977466	
8.5004	-0.04033937	-0.06022479	-0.07966063	-0.05977521	
8.5006	-0.04033906	-0.06022424	-0.07966094	-0.05977576	
8.5008	-0.04033874	-0.0602237	-0.07966126	-0.0597763	
8.500999	-0.04033843	-0.06022315	-0.07966157	-0.05977685	
8.5012	-0.04033812	-0.06022261	-0.07966188	-0.05977739	
8.5014	-0.04033781	-0.06022206	-0.0796622	-0.05977793	
8.501599	-0.0403375	-0.06022152	-0.0796625	-0.05977848	
8.5018	-0.04033718	-0.06022098	-0.07966281	-0.05977902	
8.502	-0.04033687	-0.06022044	-0.07966313	-0.05977956	
8.5022	-0.04033656	-0.0602199	-0.07966343	-0.0597801	
8.502399	-0.04033625	-0.06021935	-0.07966375	-0.05978064	
8.5026	-0.04033595	-0.06021882	-0.07966405	-0.05978118	
8.5028	-0.04033564	-0.06021828	-0.07966436	-0.05978172	
8.503	-0.04033533	-0.06021774	-0.07966467	-0.05978226	
8.5032	-0.04033502	-0.06021721	-0.07966498	-0.0597828	
8.5034	-0.04033472	-0.06021667	-0.07966529	-0.05978333	
8.5036	-0.04033441	-0.06021613	-0.07966559	-0.05978387	
8.503799	-0.0403341	-0.0602156	-0.0796659	-0.0597844	
8.504	-0.0403338	-0.06021506	-0.0796662	-0.05978493	
8.5042	-0.04033349	-0.06021453	-0.07966651	-0.05978547	
8.5044	-0.04033319	-0.060214	-0.07966682	-0.059786	
8.5046	-0.04033288	-0.06021347	-0.07966712	-0.05978653	
8.5048	-0.04033258	-0.06021294	-0.07966742	-0.05978706	
8.505	-0.04033228	-0.06021241	-0.07966772	-0.05978759	
8.505199	-0.04033197	-0.06021188	-0.07966803	-0.05978812	
8.5054	-0.04033167	-0.06021135	-0.07966833	-0.05978865	
8.5056	-0.04033137	-0.06021082	-0.07966863	-0.05978918	
8.5058	-0.04033107	-0.0602103	-0.07966893	-0.05978971	
8.506	-0.04033076	-0.06020977	-0.07966924	-0.05979024	
8.5062	-0.04033046	-0.06020924	-0.07966954	-0.05979076	
8.5064	-0.04033016	-0.06020872	-0.07966984	-0.05979128	
8.506599	-0.04032986	-0.06020819	-0.07967014	-0.05979181	
8.5068	-0.04032956	-0.06020767	-0.07967044	-0.05979233	
8.507	-0.04032927	-0.06020715	-0.07967073	-0.05979285	
8.5072	-0.04032896	-0.06020663	-0.07967103	-0.05979338	
8.5074	-0.04032867	-0.0602061	-0.07967133	-0.0597939	
8.5076	-0.04032837	-0.06020558	-0.07967163	-0.05979441	
8.5078	-0.04032807	-0.06020506	-0.07967193	-0.05979494	
8.507999	-0.04032778	-0.06020455	-0.07967222	-0.05979545	
8.5082	-0.04032748	-0.06020403	-0.07967252	-0.05979597	
8.5084	-0.04032718	-0.06020351	-0.07967281	-0.05979649	
8.5086	-0.04032689	-0.06020299	-0.07967311	-0.05979701	
8.5088	-0.0403266	-0.06020248	-0.0796734	-0.05979752	
8.509	-0.0403263	-0.06020196	-0.0796737	-0.05979804	
8.5092	-0.04032601	-0.06020145	-0.07967399	-0.05979855	
8.509399	-0.04032571	-0.06020094	-0.07967429	-0.05979906	
8.5096	-0.04032542	-0.06020042	-0.07967458	-0.05979958	
8.5098	-0.04032513	-0.06019991	-0.07967487	-0.05980009	
8.51	-0.04032483	-0.0601994	-0.07967517	-0.0598006	
8.5102	-0.04032454	-0.06019889	-0.07967546	-0.05980111	
8.5104	-0.04032425	-0.06019838	-0.07967575	-0.05980162	
8.5106	-0.04032396	-0.06019787	-0.07967604	-0.05980213	
8.510799	-0.04032367	-0.06019736	-0.07967633	-0.05980264	
8.511	-0.04032338	-0.06019686	-0.07967662	-0.05980314	
8.5112	-0.04032309	-0.06019635	-0.07967691	-0.05980365	
8.5114	-0.0403228	-0.06019584	-0.07967719	-0.05980416	
8.5116	-0.04032252	-0.06019534	-0.07967748	-0.05980466	
8.5118	-0.04032223	-0.06019484	-0.07967778	-0.05980517	
8.512	-0.04032194	-0.06019433	-0.07967806	-0.05980567	
8.512199	-0.04032165	-0.06019383	-0.07967835	-0.05980617	
8.5124	-0.04032136	-0.06019333	-0.07967863	-0.05980667	
8.5126	-0.04032108	-0.06019282	-0.07967892	-0.05980717	
8.5128	-0.04032079	-0.06019232	-0.07967921	-0.05980767	
8.513	-0.04032051	-0.06019183	-0.07967949	-0.05980817	
8.5132	-0.04032022	-0.06019133	-0.07967978	-0.05980867	
8.5134	-0.04031994	-0.06019083	-0.07968006	-0.05980917	
8.513599	-0.04031966	-0.06019033	-0.07968035	-0.05980967	
8.5138	-0.04031937	-0.06018984	-0.07968063	-0.05981017	
8.514	-0.04031909	-0.06018934	-0.07968091	-0.05981066	
8.5142	-0.04031881	-0.06018884	-0.0796812	-0.05981116	
8.5144	-0.04031852	-0.06018835	-0.07968148	-0.05981165	
8.5146	-0.04031824	-0.06018786	-0.07968176	-0.05981214	
8.5148	-0.04031796	-0.06018737	-0.07968204	-0.05981264	
8.514999	-0.04031768	-0.06018687	-0.07968232	-0.05981313	
8.5152	-0.0403174	-0.06018638	-0.0796826	-0.05981361	
8.5154	-0.04031712	-0.06018589	-0.07968288	-0.05981411	
8.5156	-0.04031684	-0.0601854	-0.07968316	-0.0598146	
8.5158	-0.04031656	-0.06018491	-0.07968344	-0.05981509	
8.516	-0.04031628	-0.06018443	-0.07968372	-0.05981557	
8.5162	-0.040316	-0.06018394	-0.079684	-0.05981606	
8.516399	-0.04031573	-0.06018345	-0.07968427	-0.05981655	
8.5166	-0.04031545	-0.06018297	-0.07968455	-0.05981703	
8.5168	-0.04031517	-0.06018248	-0.07968482	-0.05981752	
8.517	-0.0403149	-0.060182	-0.0796851	-0.059818	
8.5172	-0.04031462	-0.06018152	-0.07968538	-0.05981848	
8.5174	-0.04031435	-0.06018103	-0.07968565	-0.05981896	
8.5176	-0.04031407	-0.06018055	-0.07968593	-0.05981945	
8.517799	-0.0403138	-0.06018007	-0.0796862	-0.05981993	
8.518	-0.04031352	-0.06017959	-0.07968648	-0.05982041	
8.5182	-0.04031325	-0.06017911	-0.07968675	-0.05982089	
8.5184	-0.04031298	-0.06017863	-0.07968702	-0.05982136	
8.5186	-0.0403127	-0.06017816	-0.0796873	-0.05982184	
8.5188	-0.04031243	-0.06017768	-0.07968757	-0.05982232	
8.519	-0.04031216	-0.0601772	-0.07968784	-0.05982279	
8.519199	-0.04031189	-0.06017673	-0.07968811	-0.05982327	
8.5194	-0.04031162	-0.06017626	-0.07968839	-0.05982374	
8.5196	-0.04031135	-0.06017578	-0.07968865	-0.05982422	
8.5198	-0.04031108	-0.06017531	-0.07968892	-0.05982469	
8.52	-0.04031081	-0.06017484	-0.07968919	-0.05982516	
8.5202	-0.04031054	-0.06017436	-0.07968946	-0.05982563	
8.5204	-0.04031027	-0.0601739	-0.07968973	-0.05982611	
8.520599	-0.04031	-0.06017343	-0.07968999	-0.05982658	
8.5208	-0.04030973	-0.06017296	-0.07969026	-0.05982704	
8.521	-0.04030947	-0.06017249	-0.07969053	-0.05982751	
8.5212	-0.0403092	-0.06017202	-0.0796908	-0.05982798	
8.521399	-0.04030894	-0.06017156	-0.07969106	-0.05982845	
8.5216	-0.04030867	-0.06017109	-0.07969133	-0.05982891	
8.5218	-0.0403084	-0.06017062	-0.0796916	-0.05982937	
8.521999	-0.04030814	-0.06017016	-0.07969186	-0.05982984	
8.5222	-0.04030788	-0.0601697	-0.07969213	-0.0598303	
8.5224	-0.04030761	-0.06016923	-0.07969239	-0.05983076	
8.5226	-0.04030735	-0.06016877	-0.07969265	-0.05983122	
8.522799	-0.04030709	-0.06016831	-0.07969292	-0.05983169	
8.523	-0.04030683	-0.06016785	-0.07969318	-0.05983214	
8.5232	-0.04030656	-0.06016739	-0.07969344	-0.05983261	
8.523399	-0.0403063	-0.06016694	-0.0796937	-0.05983306	
8.5236	-0.04030604	-0.06016648	-0.07969396	-0.05983352	
8.5238	-0.04030578	-0.06016602	-0.07969422	-0.05983398	
8.524	-0.04030552	-0.06016557	-0.07969448	-0.05983444	
8.524199	-0.04030526	-0.06016511	-0.07969474	-0.05983489	
8.5244	-0.040305	-0.06016466	-0.079695	-0.05983534	
8.5246	-0.04030474	-0.0601642	-0.07969526	-0.0598358	
8.524799	-0.04030449	-0.06016375	-0.07969552	-0.05983625	
8.525	-0.04030422	-0.0601633	-0.07969578	-0.0598367	
8.5252	-0.04030397	-0.06016285	-0.07969603	-0.05983715	
8.5254	-0.04030371	-0.0601624	-0.07969629	-0.0598376	
8.525599	-0.04030345	-0.06016195	-0.07969654	-0.05983805	
8.5258	-0.0403032	-0.0601615	-0.0796968	-0.0598385	
8.526	-0.04030294	-0.06016105	-0.07969706	-0.05983895	
8.526199	-0.04030269	-0.0601606	-0.07969731	-0.05983939	
8.5264	-0.04030243	-0.06016016	-0.07969756	-0.05983984	
8.5266	-0.04030218	-0.06015971	-0.07969782	-0.05984029	
8.5268	-0.04030193	-0.06015927	-0.07969807	-0.05984073	
8.526999	-0.04030167	-0.06015883	-0.07969832	-0.05984117	
8.5272	-0.04030142	-0.06015838	-0.07969858	-0.05984162	
8.5274	-0.04030117	-0.06015794	-0.07969883	-0.05984206	
8.527599	-0.04030092	-0.0601575	-0.07969908	-0.0598425	
8.5278	-0.04030067	-0.06015706	-0.07969934	-0.05984294	
8.528	-0.04030041	-0.06015662	-0.07969958	-0.05984338	
8.5282	-0.04030016	-0.06015618	-0.07969984	-0.05984382	
8.528399	-0.04029991	-0.06015574	-0.07970008	-0.05984426	
8.5286	-0.04029967	-0.06015531	-0.07970034	-0.0598447	
8.5288	-0.04029942	-0.06015487	-0.07970058	-0.05984513	
8.528999	-0.04029917	-0.06015443	-0.07970084	-0.05984557	
8.5292	-0.04029892	-0.060154	-0.07970108	-0.059846	
8.5294	-0.04029867	-0.06015356	-0.07970133	-0.05984643	
8.5296	-0.04029842	-0.06015313	-0.07970157	-0.05984687	
8.529799	-0.04029818	-0.0601527	-0.07970182	-0.0598473	
8.53	-0.04029793	-0.06015227	-0.07970207	-0.05984773	
8.5302	-0.04029769	-0.06015184	-0.07970231	-0.05984816	
8.530399	-0.04029744	-0.06015141	-0.07970256	-0.05984859	
8.5306	-0.0402972	-0.06015098	-0.0797028	-0.05984902	
8.5308	-0.04029695	-0.06015055	-0.07970305	-0.05984945	
8.531	-0.04029671	-0.06015012	-0.07970329	-0.05984988	
8.531199	-0.04029647	-0.0601497	-0.07970353	-0.05985031	
8.5314	-0.04029622	-0.06014927	-0.07970378	-0.05985073	
8.5316	-0.04029598	-0.06014885	-0.07970402	-0.05985115	
8.531799	-0.04029574	-0.06014842	-0.07970426	-0.05985158	
8.532	-0.0402955	-0.060148	-0.0797045	-0.059852	
8.5322	-0.04029525	-0.06014758	-0.07970475	-0.05985243	
8.5324	-0.04029501	-0.06014716	-0.07970499	-0.05985285	
8.532599	-0.04029477	-0.06014673	-0.07970522	-0.05985327	
8.5328	-0.04029454	-0.06014631	-0.07970547	-0.05985369	
8.533	-0.04029429	-0.0601459	-0.07970571	-0.05985411	
8.533199	-0.04029405	-0.06014547	-0.07970595	-0.05985452	
8.5334	-0.04029382	-0.06014506	-0.07970618	-0.05985494	
8.5336	-0.04029358	-0.06014464	-0.07970642	-0.05985536	
8.5338	-0.04029334	-0.06014423	-0.07970665	-0.05985577	
8.533999	-0.0402931	-0.06014381	-0.07970689	-0.05985619	
8.5342	-0.04029287	-0.0601434	-0.07970713	-0.0598566	
8.5344	-0.04029263	-0.06014298	-0.07970737	-0.05985701	
8.5346	-0.0402924	-0.06014257	-0.0797076	-0.05985743	
8.5348	-0.04029216	-0.06014216	-0.07970784	-0.05985784	
8.535	-0.04029193	-0.06014175	-0.07970807	-0.05985825	
8.5352	-0.04029169	-0.06014134	-0.07970831	-0.05985866	
8.535399	-0.04029146	-0.06014093	-0.07970854	-0.05985907	
8.5356	-0.04029123	-0.06014052	-0.07970877	-0.05985948	
8.5358	-0.04029099	-0.06014011	-0.07970901	-0.05985989	
8.536	-0.04029076	-0.06013971	-0.07970924	-0.05986029	
8.5362	-0.04029053	-0.0601393	-0.07970947	-0.0598607	
8.5364	-0.0402903	-0.0601389	-0.0797097	-0.0598611	
8.5366	-0.04029007	-0.06013849	-0.07970993	-0.05986151	
8.536799	-0.04028984	-0.06013809	-0.07971016	-0.05986191	
8.537	-0.04028961	-0.06013769	-0.07971039	-0.05986231	
8.5372	-0.04028938	-0.06013728	-0.07971063	-0.05986271	
8.5374	-0.04028915	-0.06013688	-0.07971085	-0.05986312	
8.5376	-0.04028892	-0.06013649	-0.07971108	-0.05986352	
8.5378	-0.04028869	-0.06013608	-0.07971131	-0.05986391	
8.538	-0.04028846	-0.06013569	-0.07971153	-0.05986431	
8.538199	-0.04028824	-0.06013529	-0.07971177	-0.05986471	
8.5384	-0.04028801	-0.06013489	-0.07971199	-0.05986511	
8.5386	-0.04028779	-0.0601345	-0.07971221	-0.0598655	
8.5388	-0.04028756	-0.0601341	-0.07971244	-0.0598659	
8.539	-0.04028733	-0.06013371	-0.07971267	-0.05986629	
8.5392	-0.04028711	-0.06013332	-0.07971289	-0.05986669	
8.5394	-0.04028688	-0.06013292	-0.07971311	-0.05986708	
8.539599	-0.04028666	-0.06013253	-0.07971334	-0.05986747	
8.5398	-0.04028644	-0.06013214	-0.07971356	-0.05986786	
8.54	-0.04028621	-0.06013175	-0.07971378	-0.05986825	
8.5402	-0.04028599	-0.06013136	-0.07971401	-0.05986864	
8.5404	-0.04028577	-0.06013097	-0.07971423	-0.05986903	
8.5406	-0.04028555	-0.06013058	-0.07971445	-0.05986942	
8.5408	-0.04028533	-0.0601302	-0.07971467	-0.0598698	
8.540999	-0.04028511	-0.06012981	-0.07971489	-0.05987019	
8.5412	-0.04028489	-0.06012943	-0.07971511	-0.05987057	
8.5414	-0.04028467	-0.06012904	-0.07971533	-0.05987096	
8.5416	-0.04028445	-0.06012866	-0.07971555	-0.05987134	
8.5418	-0.04028423	-0.06012828	-0.07971577	-0.05987172	
8.542	-0.04028401	-0.0601279	-0.07971599	-0.05987211	
8.5422	-0.04028379	-0.06012752	-0.07971621	-0.05987249	
8.542399	-0.04028358	-0.06012714	-0.07971642	-0.05987287	
8.5426	-0.04028336	-0.06012676	-0.07971665	-0.05987325	
8.5428	-0.04028314	-0.06012638	-0.07971686	-0.05987362	
8.543	-0.04028293	-0.060126	-0.07971708	-0.059874	
8.5432	-0.04028271	-0.06012562	-0.07971729	-0.05987437	
8.5434	-0.0402825	-0.06012525	-0.0797175	-0.05987475	
8.5436	-0.04028228	-0.06012487	-0.07971772	-0.05987513	
8.543799	-0.04028207	-0.0601245	-0.07971793	-0.0598755	
8.544	-0.04028185	-0.06012413	-0.07971815	-0.05987587	
8.5442	-0.04028164	-0.06012375	-0.07971836	-0.05987624	
8.5444	-0.04028143	-0.06012338	-0.07971857	-0.05987662	
8.5446	-0.04028121	-0.06012301	-0.07971878	-0.05987699	
8.5448	-0.040281	-0.06012264	-0.079719	-0.05987736	
8.545	-0.04028079	-0.06012227	-0.07971921	-0.05987773	
8.545199	-0.04028058	-0.06012191	-0.07971942	-0.05987809	
8.5454	-0.04028037	-0.06012154	-0.07971963	-0.05987846	
8.5456	-0.04028016	-0.06012117	-0.07971984	-0.05987883	
8.5458	-0.04027995	-0.06012081	-0.07972005	-0.05987919	
8.546	-0.04027974	-0.06012044	-0.07972026	-0.05987956	
8.5462	-0.04027953	-0.06012008	-0.07972047	-0.05987992	
8.5464	-0.04027933	-0.06011971	-0.07972068	-0.05988028	
8.546599	-0.04027912	-0.06011935	-0.07972088	-0.05988065	
8.5468	-0.04027891	-0.06011899	-0.07972109	-0.05988101	
8.547	-0.0402787	-0.06011863	-0.07972129	-0.05988137	
8.5472	-0.0402785	-0.06011827	-0.0797215	-0.05988173	
8.5474	-0.04027829	-0.06011791	-0.0797217	-0.05988209	
8.5476	-0.04027809	-0.06011756	-0.07972191	-0.05988244	
8.5478	-0.04027788	-0.0601172	-0.07972211	-0.0598828	
8.547999	-0.04027768	-0.06011684	-0.07972232	-0.05988316	
8.5482	-0.04027747	-0.06011649	-0.07972252	-0.05988351	
8.5484	-0.04027727	-0.06011613	-0.07972272	-0.05988387	
8.5486	-0.04027707	-0.06011578	-0.07972293	-0.05988422	
8.5488	-0.04027687	-0.06011543	-0.07972313	-0.05988457	
8.549	-0.04027667	-0.06011507	-0.07972334	-0.05988492	
8.5492	-0.04027646	-0.06011472	-0.07972354	-0.05988528	
8.549399	-0.04027626	-0.06011437	-0.07972374	-0.05988562	
8.5496	-0.04027606	-0.06011402	-0.07972394	-0.05988597	
8.5498	-0.04027586	-0.06011368	-0.07972414	-0.05988633	
8.55	-0.04027566	-0.06011333	-0.07972434	-0.05988667	
8.5502	-0.04027546	-0.06011298	-0.07972454	-0.05988702	
8.5504	-0.04027526	-0.06011264	-0.07972474	-0.05988736	
8.5506	-0.04027507	-0.06011229	-0.07972494	-0.05988771	
8.550799	-0.04027487	-0.06011195	-0.07972513	-0.05988805	
8.551	-0.04027467	-0.0601116	-0.07972533	-0.0598884	
8.5512	-0.04027447	-0.06011126	-0.07972553	-0.05988874	
8.5514	-0.04027428	-0.06011092	-0.07972572	-0.05988908	
8.5516	-0.04027408	-0.06011058	-0.07972592	-0.05988942	
8.5518	-0.04027389	-0.06011024	-0.07972611	-0.05988976	
8.552	-0.04027369	-0.0601099	-0.07972631	-0.0598901	
8.552199	-0.0402735	-0.06010956	-0.0797265	-0.05989044	
8.5524	-0.0402733	-0.06010922	-0.0797267	-0.05989078	
8.5526	-0.04027311	-0.06010889	-0.07972689	-0.05989111	
8.5528	-0.04027292	-0.06010855	-0.07972708	-0.05989145	
8.552999	-0.04027272	-0.06010822	-0.07972728	-0.05989178	
8.5532	-0.04027253	-0.06010788	-0.07972747	-0.05989212	
8.5534	-0.04027234	-0.06010755	-0.07972766	-0.05989245	
8.553599	-0.04027215	-0.06010722	-0.07972785	-0.05989278	
8.5538	-0.04027196	-0.06010688	-0.07972804	-0.05989311	
8.554	-0.04027177	-0.06010656	-0.07972823	-0.05989344	
8.5542	-0.04027158	-0.06010623	-0.07972842	-0.05989377	
8.554399	-0.04027139	-0.0601059	-0.07972861	-0.0598941	
8.5546	-0.0402712	-0.06010557	-0.0797288	-0.05989443	
8.5548	-0.04027101	-0.06010524	-0.07972899	-0.05989476	
8.554999	-0.04027082	-0.06010492	-0.07972918	-0.05989508	
8.5552	-0.04027063	-0.06010459	-0.07972936	-0.05989541	
8.5554	-0.04027045	-0.06010427	-0.07972955	-0.05989573	
8.5556	-0.04027026	-0.06010394	-0.07972974	-0.05989606	
8.555799	-0.04027008	-0.06010362	-0.07972992	-0.05989638	
8.556	-0.04026989	-0.0601033	-0.07973011	-0.0598967	
8.5562	-0.04026971	-0.06010298	-0.07973029	-0.05989702	
8.556399	-0.04026952	-0.06010266	-0.07973048	-0.05989734	
8.5566	-0.04026934	-0.06010234	-0.07973066	-0.05989766	
8.5568	-0.04026916	-0.06010202	-0.07973085	-0.05989798	
8.557	-0.04026897	-0.0601017	-0.07973103	-0.0598983	
8.557199	-0.04026879	-0.06010139	-0.07973121	-0.05989861	
8.5574	-0.0402686	-0.06010107	-0.0797314	-0.05989893	
8.5576	-0.04026842	-0.06010076	-0.07973158	-0.05989924	
8.557799	-0.04026824	-0.06010044	-0.07973175	-0.05989956	
8.558	-0.04026806	-0.06010013	-0.07973194	-0.05989987	
8.5582	-0.04026788	-0.06009981	-0.07973212	-0.05990018	
8.5584	-0.0402677	-0.0600995	-0.0797323	-0.0599005	
8.558599	-0.04026752	-0.06009919	-0.07973248	-0.05990081	
8.5588	-0.04026734	-0.06009888	-0.07973266	-0.05990112	
8.559	-0.04026717	-0.06009857	-0.07973284	-0.05990142	
8.559199	-0.04026699	-0.06009826	-0.07973301	-0.05990173	
8.5594	-0.04026681	-0.06009796	-0.07973319	-0.05990204	
8.5596	-0.04026663	-0.06009765	-0.07973336	-0.05990235	
8.5598	-0.04026646	-0.06009734	-0.07973354	-0.05990265	
8.559999	-0.04026628	-0.06009704	-0.07973372	-0.05990296	
8.5602	-0.04026611	-0.06009674	-0.07973389	-0.05990326	
8.5604	-0.04026593	-0.06009643	-0.07973406	-0.05990357	
8.560599	-0.04026576	-0.06009613	-0.07973424	-0.05990387	
8.5608	-0.04026559	-0.06009583	-0.07973441	-0.05990417	
