Time	(15) Hip Ext II	(16) Hip Flx II	(17) Knee Ext II	(18) Knee Flx II	(19) Ankle Ext II	(20) Ankle Flx II	
8.7874	-0.05384391	-0.04808167	-0.05999623	-0.04001085	-0.05999577	-0.04000087	
8.7876	-0.05384393	-0.04808166	-0.05999623	-0.04001085	-0.05999577	-0.04000088	
8.7878	-0.05384395	-0.04808164	-0.05999623	-0.04001085	-0.05999576	-0.04000088	
8.788	-0.05384396	-0.04808163	-0.05999624	-0.04001085	-0.05999576	-0.04000089	
8.788199	-0.05384398	-0.04808161	-0.05999624	-0.04001085	-0.05999576	-0.04000089	
8.7884	-0.053844	-0.04808159	-0.05999623	-0.04001085	-0.05999576	-0.04000088	
8.7886	-0.05384402	-0.04808158	-0.05999623	-0.04001085	-0.05999576	-0.04000088	
8.7888	-0.05384404	-0.04808156	-0.05999623	-0.04001085	-0.05999576	-0.04000088	
8.789	-0.05384406	-0.04808154	-0.05999623	-0.04001086	-0.05999576	-0.04000089	
8.7892	-0.05384408	-0.04808152	-0.05999623	-0.04001086	-0.05999575	-0.04000089	
8.7894	-0.0538441	-0.04808151	-0.05999623	-0.04001086	-0.05999576	-0.04000089	
8.789599	-0.05384411	-0.04808149	-0.05999623	-0.04001085	-0.05999576	-0.04000089	
8.7898	-0.05384413	-0.04808147	-0.05999623	-0.04001085	-0.05999576	-0.04000089	
8.79	-0.05384415	-0.04808145	-0.05999623	-0.04001085	-0.05999576	-0.04000089	
8.7902	-0.05384416	-0.04808144	-0.05999624	-0.04001085	-0.05999576	-0.04000089	
8.7904	-0.05384418	-0.04808142	-0.05999624	-0.04001086	-0.05999575	-0.04000089	
8.7906	-0.05384419	-0.0480814	-0.05999624	-0.04001086	-0.05999575	-0.04000089	
8.7908	-0.05384421	-0.04808138	-0.05999624	-0.04001086	-0.05999575	-0.0400009	
8.790999	-0.05384423	-0.04808136	-0.05999624	-0.04001085	-0.05999575	-0.0400009	
8.7912	-0.05384424	-0.04808135	-0.05999624	-0.04001086	-0.05999575	-0.0400009	
8.7914	-0.05384426	-0.04808133	-0.05999624	-0.04001086	-0.05999574	-0.0400009	
8.7916	-0.05384427	-0.04808132	-0.05999624	-0.04001086	-0.05999574	-0.0400009	
8.7918	-0.05384428	-0.0480813	-0.05999624	-0.04001086	-0.05999574	-0.0400009	
8.792	-0.0538443	-0.04808128	-0.05999624	-0.04001086	-0.05999574	-0.0400009	
8.7922	-0.05384431	-0.04808126	-0.05999624	-0.04001086	-0.05999574	-0.0400009	
8.792399	-0.05384433	-0.04808125	-0.05999624	-0.04001086	-0.05999574	-0.04000091	
8.7926	-0.05384434	-0.04808123	-0.05999624	-0.04001086	-0.05999574	-0.04000091	
8.7928	-0.05384436	-0.04808121	-0.05999624	-0.04001086	-0.05999573	-0.04000092	
8.793	-0.05384437	-0.04808119	-0.05999624	-0.04001086	-0.05999573	-0.04000091	
8.7932	-0.05384439	-0.04808117	-0.05999624	-0.04001086	-0.05999574	-0.04000091	
8.7934	-0.0538444	-0.04808116	-0.05999624	-0.04001086	-0.05999574	-0.04000091	
8.7936	-0.05384442	-0.04808114	-0.05999624	-0.04001086	-0.05999573	-0.04000091	
8.793799	-0.05384443	-0.04808112	-0.05999624	-0.04001087	-0.05999573	-0.04000091	
8.794	-0.05384444	-0.0480811	-0.05999624	-0.04001087	-0.05999573	-0.04000091	
8.7942	-0.05384446	-0.04808109	-0.05999624	-0.04001087	-0.05999573	-0.0400009	
8.7944	-0.05384447	-0.04808107	-0.05999624	-0.04001087	-0.05999573	-0.0400009	
8.7946	-0.05384449	-0.04808105	-0.05999624	-0.04001087	-0.05999574	-0.0400009	
8.7948	-0.0538445	-0.04808104	-0.05999624	-0.04001087	-0.05999573	-0.0400009	
8.795	-0.05384452	-0.04808102	-0.05999624	-0.04001087	-0.05999573	-0.0400009	
8.795199	-0.05384453	-0.048081	-0.05999625	-0.04001087	-0.05999573	-0.0400009	
8.7954	-0.05384455	-0.04808098	-0.05999624	-0.04001087	-0.05999573	-0.0400009	
8.7956	-0.05384456	-0.04808097	-0.05999624	-0.04001087	-0.05999573	-0.0400009	
8.7958	-0.05384458	-0.04808095	-0.05999624	-0.04001087	-0.05999573	-0.0400009	
8.796	-0.05384459	-0.04808094	-0.05999625	-0.04001087	-0.05999573	-0.04000091	
8.7962	-0.05384461	-0.04808092	-0.05999625	-0.04001087	-0.05999573	-0.04000091	
8.7964	-0.05384462	-0.04808091	-0.05999625	-0.04001087	-0.05999573	-0.04000091	
8.796599	-0.05384464	-0.04808089	-0.05999625	-0.04001087	-0.05999573	-0.04000091	
8.7968	-0.05384466	-0.04808087	-0.05999625	-0.04001087	-0.05999573	-0.04000091	
8.797	-0.05384467	-0.04808085	-0.05999625	-0.04001087	-0.05999573	-0.0400009	
8.7972	-0.05384469	-0.04808084	-0.05999625	-0.04001088	-0.05999573	-0.04000091	
8.7974	-0.0538447	-0.04808082	-0.05999625	-0.04001088	-0.05999573	-0.04000091	
8.7976	-0.05384472	-0.0480808	-0.05999625	-0.04001088	-0.05999573	-0.04000091	
8.7978	-0.05384473	-0.04808079	-0.05999625	-0.04001088	-0.05999573	-0.0400009	
8.797999	-0.05384475	-0.04808077	-0.05999625	-0.04001087	-0.05999573	-0.0400009	
8.7982	-0.05384476	-0.04808075	-0.05999625	-0.04001087	-0.05999574	-0.0400009	
8.7984	-0.05384478	-0.04808073	-0.05999626	-0.04001087	-0.05999574	-0.0400009	
8.7986	-0.0538448	-0.04808072	-0.05999626	-0.04001087	-0.05999574	-0.0400009	
8.7988	-0.05384481	-0.04808071	-0.05999626	-0.04001088	-0.05999574	-0.04000091	
8.799	-0.05384483	-0.04808069	-0.05999626	-0.04001088	-0.05999574	-0.0400009	
8.7992	-0.05384485	-0.04808067	-0.05999626	-0.04001088	-0.05999574	-0.0400009	
8.799399	-0.05384486	-0.04808066	-0.05999626	-0.04001088	-0.05999574	-0.0400009	
8.7996	-0.05384488	-0.04808064	-0.05999626	-0.04001088	-0.05999574	-0.0400009	
8.7998	-0.05384489	-0.04808062	-0.05999626	-0.04001088	-0.05999574	-0.0400009	
8.8	-0.05384491	-0.04808061	-0.05999627	-0.04001088	-0.05999574	-0.0400009	
8.8002	-0.05384492	-0.04808059	-0.05999627	-0.04001088	-0.05999574	-0.0400009	
8.8004	-0.05384494	-0.04808057	-0.05999627	-0.04001088	-0.05999574	-0.0400009	
8.8006	-0.05384495	-0.04808055	-0.05999627	-0.04001088	-0.05999575	-0.0400009	
8.800799	-0.05384497	-0.04808053	-0.05999627	-0.04001088	-0.05999575	-0.0400009	
8.801	-0.05384498	-0.04808052	-0.05999627	-0.04001088	-0.05999574	-0.0400009	
8.8012	-0.053845	-0.0480805	-0.05999627	-0.04001088	-0.05999574	-0.0400009	
8.8014	-0.05384502	-0.04808049	-0.05999627	-0.04001088	-0.05999575	-0.0400009	
8.8016	-0.05384503	-0.04808047	-0.05999627	-0.04001088	-0.05999575	-0.0400009	
8.8018	-0.05384505	-0.04808045	-0.05999627	-0.04001088	-0.05999575	-0.0400009	
8.802	-0.05384506	-0.04808043	-0.05999627	-0.04001088	-0.05999575	-0.0400009	
8.802199	-0.05384508	-0.04808042	-0.05999627	-0.04001088	-0.05999575	-0.0400009	
8.8024	-0.05384509	-0.0480804	-0.05999627	-0.04001088	-0.05999574	-0.04000091	
8.8026	-0.05384511	-0.04808038	-0.05999627	-0.04001088	-0.05999575	-0.0400009	
8.8028	-0.05384512	-0.04808037	-0.05999627	-0.04001088	-0.05999575	-0.0400009	
8.802999	-0.05384514	-0.04808035	-0.05999627	-0.04001088	-0.05999575	-0.0400009	
8.8032	-0.05384516	-0.04808033	-0.05999627	-0.04001088	-0.05999575	-0.0400009	
8.8034	-0.05384517	-0.04808031	-0.05999627	-0.04001088	-0.05999575	-0.0400009	
8.803599	-0.05384519	-0.0480803	-0.05999627	-0.04001088	-0.05999574	-0.04000091	
8.8038	-0.0538452	-0.04808028	-0.05999627	-0.04001088	-0.05999574	-0.0400009	
8.804	-0.05384522	-0.04808027	-0.05999627	-0.04001088	-0.05999574	-0.0400009	
8.8042	-0.05384523	-0.04808025	-0.05999627	-0.04001088	-0.05999575	-0.0400009	
8.804399	-0.05384525	-0.04808024	-0.05999627	-0.04001088	-0.05999574	-0.0400009	
8.8046	-0.05384526	-0.04808022	-0.05999628	-0.04001088	-0.05999574	-0.0400009	
8.8048	-0.05384528	-0.0480802	-0.05999628	-0.04001088	-0.05999574	-0.0400009	
8.804999	-0.05384529	-0.04808018	-0.05999628	-0.04001088	-0.05999574	-0.0400009	
8.8052	-0.05384531	-0.04808016	-0.05999628	-0.04001088	-0.05999574	-0.0400009	
8.8054	-0.05384532	-0.04808015	-0.05999628	-0.04001088	-0.05999574	-0.0400009	
8.8056	-0.05384533	-0.04808013	-0.05999628	-0.04001088	-0.05999574	-0.0400009	
8.805799	-0.05384535	-0.04808012	-0.05999628	-0.04001088	-0.05999574	-0.0400009	
8.806	-0.05384537	-0.0480801	-0.05999628	-0.04001088	-0.05999574	-0.0400009	
8.8062	-0.05384538	-0.04808008	-0.05999628	-0.04001088	-0.05999574	-0.0400009	
8.806399	-0.0538454	-0.04808006	-0.05999628	-0.04001088	-0.05999574	-0.0400009	
8.8066	-0.05384541	-0.04808005	-0.05999628	-0.04001088	-0.05999574	-0.0400009	
8.8068	-0.05384543	-0.04808003	-0.05999628	-0.04001089	-0.05999574	-0.0400009	
8.807	-0.05384544	-0.04808002	-0.05999628	-0.04001089	-0.05999574	-0.0400009	
8.807199	-0.05384545	-0.04808	-0.05999628	-0.04001089	-0.05999573	-0.0400009	
8.8074	-0.05384547	-0.04807999	-0.05999628	-0.04001089	-0.05999573	-0.0400009	
8.8076	-0.05384548	-0.04807997	-0.05999628	-0.04001089	-0.05999573	-0.0400009	
8.807799	-0.05384549	-0.04807995	-0.05999628	-0.04001089	-0.05999573	-0.0400009	
8.808	-0.05384551	-0.04807993	-0.05999628	-0.04001089	-0.05999573	-0.0400009	
8.8082	-0.05384552	-0.04807992	-0.05999628	-0.04001089	-0.05999573	-0.0400009	
8.8084	-0.05384554	-0.0480799	-0.05999628	-0.0400109	-0.05999573	-0.0400009	
8.808599	-0.05384555	-0.04807989	-0.05999628	-0.0400109	-0.05999573	-0.0400009	
8.8088	-0.05384557	-0.04807987	-0.05999628	-0.0400109	-0.05999573	-0.0400009	
8.809	-0.05384558	-0.04807985	-0.05999628	-0.0400109	-0.05999573	-0.04000089	
8.809199	-0.0538456	-0.04807983	-0.05999628	-0.0400109	-0.05999573	-0.0400009	
8.8094	-0.05384561	-0.04807982	-0.05999628	-0.0400109	-0.05999572	-0.0400009	
8.8096	-0.05384563	-0.0480798	-0.05999628	-0.0400109	-0.05999572	-0.0400009	
8.8098	-0.05384564	-0.04807979	-0.05999628	-0.0400109	-0.05999572	-0.0400009	
8.809999	-0.05384565	-0.04807977	-0.05999628	-0.0400109	-0.05999572	-0.0400009	
8.8102	-0.05384566	-0.04807976	-0.05999628	-0.0400109	-0.05999572	-0.0400009	
8.8104	-0.05384568	-0.04807974	-0.05999628	-0.0400109	-0.05999572	-0.04000091	
8.810599	-0.05384569	-0.04807972	-0.05999628	-0.0400109	-0.05999572	-0.04000091	
8.8108	-0.0538457	-0.04807971	-0.05999628	-0.0400109	-0.05999572	-0.04000091	
8.811	-0.05384572	-0.04807969	-0.05999628	-0.0400109	-0.05999572	-0.04000091	
8.8112	-0.05384573	-0.04807967	-0.05999628	-0.04001091	-0.05999572	-0.04000091	
8.811399	-0.05384574	-0.04807965	-0.05999628	-0.04001091	-0.05999573	-0.04000091	
8.8116	-0.05384576	-0.04807964	-0.05999628	-0.04001091	-0.05999572	-0.04000091	
8.8118	-0.05384577	-0.04807962	-0.05999628	-0.04001091	-0.05999572	-0.04000092	
8.811999	-0.05384578	-0.04807961	-0.05999628	-0.04001091	-0.05999571	-0.04000092	
8.8122	-0.0538458	-0.04807959	-0.05999628	-0.04001091	-0.05999571	-0.04000092	
8.8124	-0.05384581	-0.04807957	-0.05999628	-0.04001091	-0.05999572	-0.04000092	
8.8126	-0.05384582	-0.04807955	-0.05999628	-0.04001091	-0.05999572	-0.04000092	
8.812799	-0.05384584	-0.04807954	-0.05999628	-0.04001091	-0.05999571	-0.04000092	
8.813	-0.05384585	-0.04807952	-0.05999628	-0.04001091	-0.05999571	-0.04000092	
8.8132	-0.05384586	-0.04807951	-0.05999628	-0.04001092	-0.05999571	-0.04000092	
8.813399	-0.05384587	-0.04807949	-0.05999629	-0.04001092	-0.05999571	-0.04000092	
8.8136	-0.05384588	-0.04807948	-0.05999629	-0.04001092	-0.05999571	-0.04000093	
8.8138	-0.05384589	-0.04807946	-0.0599963	-0.04001092	-0.05999571	-0.04000093	
8.814	-0.0538459	-0.04807945	-0.0599963	-0.04001092	-0.05999572	-0.04000092	
8.814199	-0.05384591	-0.04807943	-0.0599963	-0.04001092	-0.05999573	-0.04000091	
8.8144	-0.05384593	-0.04807942	-0.0599963	-0.04001092	-0.05999574	-0.0400009	
8.8146	-0.05384594	-0.0480794	-0.05999629	-0.04001092	-0.05999575	-0.0400009	
8.814799	-0.05384595	-0.04807939	-0.05999629	-0.04001092	-0.05999575	-0.0400009	
8.815	-0.05384597	-0.04807937	-0.05999629	-0.04001092	-0.05999576	-0.0400009	
8.8152	-0.05384598	-0.04807936	-0.05999629	-0.04001092	-0.05999576	-0.0400009	
8.8154	-0.05384599	-0.04807934	-0.05999629	-0.04001092	-0.05999575	-0.0400009	
8.815599	-0.05384601	-0.04807933	-0.0599963	-0.04001092	-0.05999575	-0.0400009	
8.8158	-0.05384602	-0.04807931	-0.0599963	-0.04001093	-0.05999575	-0.0400009	
8.816	-0.05384604	-0.04807929	-0.0599963	-0.04001093	-0.05999575	-0.0400009	
8.816199	-0.05384605	-0.04807928	-0.0599963	-0.04001093	-0.05999575	-0.0400009	
8.8164	-0.05384606	-0.04807926	-0.0599963	-0.04001093	-0.05999575	-0.0400009	
8.8166	-0.05384608	-0.04807925	-0.0599963	-0.04001093	-0.05999574	-0.0400009	
8.8168	-0.05384609	-0.04807923	-0.0599963	-0.04001094	-0.05999574	-0.0400009	
8.816999	-0.0538461	-0.04807921	-0.0599963	-0.04001094	-0.05999574	-0.0400009	
8.8172	-0.05384612	-0.0480792	-0.0599963	-0.04001094	-0.05999574	-0.0400009	
8.8174	-0.05384613	-0.04807918	-0.0599963	-0.04001094	-0.05999574	-0.0400009	
8.8176	-0.05384614	-0.04807917	-0.0599963	-0.04001094	-0.05999573	-0.0400009	
8.8178	-0.05384615	-0.04807915	-0.0599963	-0.04001094	-0.05999573	-0.0400009	
8.818	-0.05384617	-0.04807914	-0.0599963	-0.04001094	-0.05999573	-0.04000091	
8.8182	-0.05384618	-0.04807913	-0.0599963	-0.04001094	-0.05999573	-0.0400009	
8.818399	-0.05384618	-0.04807911	-0.0599963	-0.04001094	-0.05999573	-0.0400009	
8.8186	-0.0538462	-0.0480791	-0.0599963	-0.04001094	-0.05999572	-0.0400009	
8.8188	-0.05384621	-0.04807908	-0.0599963	-0.04001094	-0.05999573	-0.0400009	
8.819	-0.05384622	-0.04807907	-0.0599963	-0.04001093	-0.05999574	-0.0400009	
8.8192	-0.05384623	-0.04807905	-0.0599963	-0.04001093	-0.05999575	-0.04000089	
8.8194	-0.05384624	-0.04807904	-0.0599963	-0.04001093	-0.05999576	-0.04000089	
8.8196	-0.05384625	-0.04807902	-0.0599963	-0.04001094	-0.05999576	-0.04000089	
8.819799	-0.05384626	-0.04807901	-0.0599963	-0.04001094	-0.05999576	-0.04000089	
8.82	-0.05384628	-0.04807899	-0.0599963	-0.04001094	-0.05999576	-0.04000089	
8.8202	-0.05384629	-0.04807897	-0.0599963	-0.04001094	-0.05999576	-0.04000089	
8.8204	-0.0538463	-0.04807896	-0.0599963	-0.04001094	-0.05999576	-0.04000089	
8.8206	-0.05384631	-0.04807894	-0.0599963	-0.04001094	-0.05999576	-0.04000089	
8.8208	-0.05384632	-0.04807893	-0.0599963	-0.04001095	-0.05999576	-0.04000089	
8.821	-0.05384633	-0.04807891	-0.0599963	-0.04001095	-0.05999576	-0.04000089	
8.821199	-0.05384634	-0.0480789	-0.05999631	-0.04001095	-0.05999575	-0.04000089	
8.8214	-0.05384636	-0.04807888	-0.05999631	-0.04001096	-0.05999575	-0.0400009	
8.8216	-0.05384637	-0.04807887	-0.05999631	-0.04001096	-0.05999574	-0.0400009	
8.8218	-0.05384637	-0.04807885	-0.05999631	-0.04001096	-0.05999574	-0.0400009	
8.822	-0.05384638	-0.04807884	-0.05999631	-0.04001096	-0.05999574	-0.0400009	
8.8222	-0.05384639	-0.04807883	-0.05999631	-0.04001096	-0.05999574	-0.0400009	
8.8224	-0.0538464	-0.04807882	-0.05999631	-0.04001096	-0.05999575	-0.0400009	
8.822599	-0.05384642	-0.0480788	-0.05999631	-0.04001096	-0.05999576	-0.0400009	
8.8228	-0.05384643	-0.04807879	-0.05999631	-0.04001096	-0.05999577	-0.04000089	
8.823	-0.05384644	-0.04807878	-0.05999631	-0.04001096	-0.05999577	-0.04000089	
8.8232	-0.05384645	-0.04807876	-0.05999631	-0.04001096	-0.05999577	-0.04000089	
8.8234	-0.05384646	-0.04807875	-0.05999631	-0.04001097	-0.05999577	-0.04000089	
8.8236	-0.05384647	-0.04807873	-0.05999631	-0.04001097	-0.05999577	-0.04000089	
8.8238	-0.05384649	-0.04807872	-0.05999631	-0.04001097	-0.05999576	-0.04000089	
8.823999	-0.0538465	-0.0480787	-0.05999631	-0.04001097	-0.05999576	-0.0400009	
8.8242	-0.0538465	-0.04807869	-0.05999631	-0.04001097	-0.05999576	-0.0400009	
8.8244	-0.05384652	-0.04807868	-0.05999631	-0.04001098	-0.05999576	-0.0400009	
8.8246	-0.05384652	-0.04807866	-0.05999631	-0.04001098	-0.05999576	-0.0400009	
8.8248	-0.05384653	-0.04807865	-0.05999631	-0.04001098	-0.05999576	-0.04000089	
8.825	-0.05384655	-0.04807864	-0.05999631	-0.04001098	-0.05999577	-0.04000089	
8.8252	-0.05384656	-0.04807863	-0.05999631	-0.04001098	-0.05999578	-0.04000089	
8.825399	-0.05384657	-0.04807861	-0.05999631	-0.04001098	-0.05999578	-0.04000089	
8.8256	-0.05384658	-0.0480786	-0.05999631	-0.04001098	-0.05999578	-0.04000089	
8.8258	-0.05384659	-0.04807859	-0.05999631	-0.04001098	-0.05999578	-0.04000089	
8.826	-0.0538466	-0.04807857	-0.05999631	-0.04001098	-0.05999578	-0.04000089	
8.8262	-0.05384661	-0.04807856	-0.05999631	-0.04001099	-0.05999577	-0.04000089	
8.8264	-0.05384662	-0.04807854	-0.05999631	-0.04001099	-0.05999577	-0.0400009	
8.8266	-0.05384663	-0.04807853	-0.05999631	-0.04001099	-0.05999577	-0.0400009	
8.826799	-0.05384664	-0.04807852	-0.05999632	-0.04001099	-0.05999577	-0.0400009	
8.827	-0.05384665	-0.04807851	-0.05999632	-0.04001099	-0.05999576	-0.0400009	
8.8272	-0.05384666	-0.04807849	-0.05999632	-0.04001099	-0.05999577	-0.04000089	
8.8274	-0.05384667	-0.04807848	-0.05999632	-0.04001099	-0.05999577	-0.04000089	
8.8276	-0.05384668	-0.04807847	-0.05999632	-0.04001099	-0.05999578	-0.04000089	
8.8278	-0.05384669	-0.04807846	-0.05999632	-0.04001099	-0.05999578	-0.04000089	
8.828	-0.0538467	-0.04807844	-0.05999632	-0.04001099	-0.05999578	-0.04000089	
8.828199	-0.05384671	-0.04807843	-0.05999631	-0.04001099	-0.05999579	-0.04000089	
8.8284	-0.05384672	-0.04807842	-0.05999631	-0.04001099	-0.05999578	-0.04000089	
8.8286	-0.05384674	-0.04807841	-0.05999631	-0.040011	-0.05999577	-0.04000089	
8.8288	-0.05384675	-0.0480784	-0.05999631	-0.040011	-0.05999577	-0.04000089	
8.829	-0.05384675	-0.04807838	-0.05999631	-0.040011	-0.05999577	-0.0400009	
8.8292	-0.05384676	-0.04807837	-0.05999632	-0.040011	-0.05999576	-0.0400009	
8.8294	-0.05384677	-0.04807835	-0.05999632	-0.040011	-0.05999576	-0.0400009	
8.829599	-0.05384678	-0.04807834	-0.05999632	-0.040011	-0.05999577	-0.0400009	
8.8298	-0.05384679	-0.04807832	-0.05999632	-0.040011	-0.05999577	-0.0400009	
8.83	-0.0538468	-0.04807831	-0.05999631	-0.040011	-0.05999578	-0.0400009	
8.8302	-0.05384681	-0.0480783	-0.05999631	-0.040011	-0.05999578	-0.0400009	
8.8304	-0.05384681	-0.04807828	-0.05999632	-0.040011	-0.05999578	-0.0400009	
8.8306	-0.05384682	-0.04807827	-0.05999632	-0.040011	-0.05999578	-0.04000089	
8.8308	-0.05384684	-0.04807826	-0.05999632	-0.040011	-0.05999577	-0.0400009	
8.830999	-0.05384685	-0.04807825	-0.05999632	-0.04001101	-0.05999577	-0.0400009	
8.8312	-0.05384685	-0.04807824	-0.05999632	-0.04001101	-0.05999576	-0.0400009	
8.8314	-0.05384687	-0.04807822	-0.05999632	-0.04001101	-0.05999576	-0.0400009	
8.8316	-0.05384687	-0.04807821	-0.05999632	-0.04001102	-0.05999575	-0.0400009	
8.8318	-0.05384688	-0.0480782	-0.05999633	-0.04001102	-0.05999575	-0.04000091	
8.832	-0.05384689	-0.04807819	-0.05999633	-0.04001102	-0.05999576	-0.0400009	
8.8322	-0.0538469	-0.04807817	-0.05999633	-0.04001102	-0.05999576	-0.0400009	
8.832399	-0.05384691	-0.04807816	-0.05999633	-0.04001102	-0.05999576	-0.0400009	
8.8326	-0.05384692	-0.04807815	-0.05999632	-0.04001102	-0.05999576	-0.0400009	
8.8328	-0.05384693	-0.04807813	-0.05999632	-0.04001102	-0.05999576	-0.0400009	
8.833	-0.05384694	-0.04807812	-0.05999632	-0.04001102	-0.05999576	-0.0400009	
8.8332	-0.05384695	-0.04807811	-0.05999632	-0.04001103	-0.05999576	-0.0400009	
8.8334	-0.05384696	-0.0480781	-0.05999632	-0.04001103	-0.05999575	-0.0400009	
8.8336	-0.05384697	-0.04807809	-0.05999632	-0.04001103	-0.05999575	-0.0400009	
8.833799	-0.05384697	-0.04807808	-0.05999633	-0.04001103	-0.05999574	-0.04000091	
8.834	-0.05384698	-0.04807806	-0.05999633	-0.04001103	-0.05999574	-0.04000091	
8.8342	-0.05384699	-0.04807805	-0.05999633	-0.04001103	-0.05999574	-0.04000091	
8.8344	-0.053847	-0.04807804	-0.05999633	-0.04001103	-0.05999574	-0.04000091	
8.834599	-0.053847	-0.04807803	-0.05999633	-0.04001104	-0.05999574	-0.0400009	
8.8348	-0.05384701	-0.04807802	-0.05999633	-0.04001104	-0.05999575	-0.0400009	
8.835	-0.05384702	-0.048078	-0.05999633	-0.04001103	-0.05999575	-0.0400009	
8.835199	-0.05384703	-0.04807799	-0.05999633	-0.04001103	-0.05999574	-0.0400009	
8.8354	-0.05384704	-0.04807798	-0.05999633	-0.04001103	-0.05999574	-0.0400009	
8.8356	-0.05384705	-0.04807797	-0.05999633	-0.04001103	-0.05999575	-0.0400009	
8.8358	-0.05384706	-0.04807796	-0.05999633	-0.04001103	-0.05999575	-0.04000089	
8.835999	-0.05384706	-0.04807794	-0.05999633	-0.04001103	-0.05999575	-0.04000089	
8.8362	-0.05384707	-0.04807793	-0.05999633	-0.04001103	-0.05999575	-0.0400009	
8.8364	-0.05384708	-0.04807792	-0.05999634	-0.04001103	-0.05999574	-0.0400009	
8.836599	-0.05384709	-0.04807791	-0.05999634	-0.04001103	-0.05999574	-0.0400009	
8.8368	-0.0538471	-0.0480779	-0.05999634	-0.04001103	-0.05999574	-0.0400009	
8.837	-0.05384711	-0.0480779	-0.05999634	-0.04001103	-0.05999574	-0.0400009	
8.8372	-0.05384712	-0.04807789	-0.05999634	-0.04001103	-0.05999574	-0.0400009	
8.837399	-0.05384713	-0.04807788	-0.05999634	-0.04001103	-0.05999575	-0.0400009	
8.8376	-0.05384713	-0.04807787	-0.05999634	-0.04001102	-0.05999576	-0.04000089	
8.8378	-0.05384715	-0.04807786	-0.05999634	-0.04001102	-0.05999576	-0.04000089	
8.837999	-0.05384716	-0.04807784	-0.05999634	-0.04001102	-0.05999576	-0.04000089	
8.8382	-0.05384717	-0.04807783	-0.05999634	-0.04001102	-0.05999577	-0.04000089	
8.8384	-0.05384718	-0.04807782	-0.05999633	-0.04001102	-0.05999577	-0.04000088	
8.8386	-0.05384719	-0.04807781	-0.05999633	-0.04001102	-0.05999576	-0.04000089	
8.838799	-0.05384719	-0.0480778	-0.05999634	-0.04001103	-0.05999576	-0.04000089	
8.839	-0.0538472	-0.04807779	-0.05999634	-0.04001103	-0.05999576	-0.04000089	
8.8392	-0.05384721	-0.04807778	-0.05999634	-0.04001103	-0.05999576	-0.0400009	
8.839399	-0.05384722	-0.04807777	-0.05999634	-0.04001103	-0.05999575	-0.0400009	
8.8396	-0.05384723	-0.04807777	-0.05999634	-0.04001103	-0.05999575	-0.0400009	
8.8398	-0.05384724	-0.04807775	-0.05999634	-0.04001103	-0.05999576	-0.0400009	
8.84	-0.05384725	-0.04807774	-0.05999634	-0.04001103	-0.05999576	-0.0400009	
8.840199	-0.05384725	-0.04807774	-0.05999634	-0.04001103	-0.05999577	-0.04000089	
8.8404	-0.05384726	-0.04807772	-0.05999634	-0.04001103	-0.05999576	-0.04000089	
8.8406	-0.05384727	-0.04807771	-0.05999634	-0.04001103	-0.05999576	-0.04000089	
8.840799	-0.05384728	-0.0480777	-0.05999634	-0.04001103	-0.05999576	-0.04000089	
8.841	-0.05384729	-0.04807769	-0.05999634	-0.04001104	-0.05999576	-0.0400009	
8.8412	-0.0538473	-0.04807768	-0.05999634	-0.04001104	-0.05999576	-0.0400009	
8.8414	-0.05384731	-0.04807767	-0.05999634	-0.04001104	-0.05999575	-0.0400009	
8.841599	-0.05384732	-0.04807766	-0.05999634	-0.04001104	-0.05999574	-0.0400009	
8.8418	-0.05384732	-0.04807765	-0.05999634	-0.04001104	-0.05999574	-0.04000091	
8.842	-0.05384733	-0.04807764	-0.05999634	-0.04001104	-0.05999574	-0.04000091	
8.842199	-0.05384734	-0.04807763	-0.05999634	-0.04001104	-0.05999574	-0.04000091	
8.8424	-0.05384735	-0.04807762	-0.05999634	-0.04001104	-0.05999574	-0.04000091	
8.8426	-0.05384735	-0.04807761	-0.05999634	-0.04001104	-0.05999575	-0.0400009	
8.8428	-0.05384736	-0.04807759	-0.05999634	-0.04001104	-0.05999575	-0.04000091	
8.842999	-0.05384737	-0.04807759	-0.05999634	-0.04001104	-0.05999575	-0.04000091	
8.8432	-0.05384738	-0.04807758	-0.05999634	-0.04001104	-0.05999574	-0.04000091	
8.8434	-0.05384739	-0.04807756	-0.05999634	-0.04001104	-0.05999575	-0.04000091	
8.843599	-0.0538474	-0.04807756	-0.05999634	-0.04001104	-0.05999575	-0.04000091	
8.8438	-0.05384741	-0.04807755	-0.05999634	-0.04001104	-0.05999575	-0.04000091	
8.844	-0.05384742	-0.04807753	-0.05999634	-0.04001104	-0.05999574	-0.04000091	
8.8442	-0.05384742	-0.04807753	-0.05999634	-0.04001104	-0.05999574	-0.04000091	
8.844399	-0.05384744	-0.04807752	-0.05999634	-0.04001104	-0.05999574	-0.04000091	
8.8446	-0.05384744	-0.04807751	-0.05999635	-0.04001104	-0.05999573	-0.04000092	
8.8448	-0.05384745	-0.0480775	-0.05999635	-0.04001104	-0.05999573	-0.04000092	
8.844999	-0.05384745	-0.04807749	-0.05999635	-0.04001104	-0.05999573	-0.04000092	
8.8452	-0.05384746	-0.04807748	-0.05999635	-0.04001104	-0.05999574	-0.04000091	
8.8454	-0.05384747	-0.04807746	-0.05999635	-0.04001104	-0.05999574	-0.0400009	
