Time	Back_Left_Ankle_Extensor	Back_Left_Ankle_Flexor	Back_Left_Hip_Extensor	Back_Left_Hip_Flexor	Back_Left_Knee_Extensor	Back_Left_Knee_Flexor	
0.09959999	4.967054E-05	-2.483527E-05	0	-4.967054E-05	-4.967054E-05	0	
0.1002	0.0001241764	2.483527E-05	4.967054E-05	-4.967054E-05	4.967054E-05	-4.967054E-05	
0.1008	2.483527E-05	-4.967054E-05	9.934108E-05	0	-2.483527E-05	0	
0.1014	7.450581E-05	-2.483527E-05	4.967054E-05	-4.967054E-05	0	0	
0.102	2.483527E-05	2.483527E-05	4.967054E-05	-4.967054E-05	0	0	
0.1026	2.483527E-05	-9.934108E-05	4.967054E-05	-9.934108E-05	2.483527E-05	0	
0.1032	2.483527E-05	-4.967054E-05	0	0	-4.967054E-05	0	
0.1038	0.0001241764	4.967054E-05	4.967054E-05	-9.934108E-05	2.483527E-05	-4.967054E-05	
0.1044	4.967054E-05	-7.450581E-05	9.934108E-05	0	-2.483527E-05	0	
0.105	7.450581E-05	2.483527E-05	4.967054E-05	-9.934108E-05	2.483527E-05	0	
0.1056	4.967054E-05	-4.967054E-05	4.967054E-05	0	0	0	
0.1062	0	-4.967054E-05	4.967054E-05	-4.967054E-05	0	0	
0.1068	9.934108E-05	-4.967054E-05	9.934108E-05	-4.967054E-05	-2.483527E-05	0	
0.1074	0.0001241764	-2.483527E-05	4.967054E-05	-4.967054E-05	-4.967054E-05	-4.967054E-05	
0.108	2.483527E-05	2.483527E-05	4.967054E-05	-4.967054E-05	2.483527E-05	0	
0.1086	7.450581E-05	-2.483527E-05	4.967054E-05	-9.934108E-05	0	4.967054E-05	
0.1092	0	-7.450581E-05	9.934108E-05	0	2.483527E-05	0	
0.1098	9.934108E-05	-4.967054E-05	9.934108E-05	-4.967054E-05	-7.450581E-05	-4.967054E-05	
0.1104	7.450581E-05	2.483527E-05	0	-9.934108E-05	4.967054E-05	0	
0.111	9.934108E-05	2.483527E-05	9.934108E-05	0	0	-4.967054E-05	
0.1116	4.967054E-05	-4.967054E-05	0	-9.934108E-05	-2.483527E-05	4.967054E-05	
0.1122	4.967054E-05	-9.934108E-05	9.934108E-05	-4.967054E-05	0	0	
0.1128	7.450581E-05	0	9.934108E-05	-4.967054E-05	4.967054E-05	0	
0.1134	2.483527E-05	-2.483527E-05	4.967054E-05	-4.967054E-05	-7.450581E-05	-4.967054E-05	
0.114	0.0001490116	0	4.967054E-05	-4.967054E-05	2.483527E-05	0	
0.1146	7.450581E-05	-4.967054E-05	9.934108E-05	-4.967054E-05	-2.483527E-05	0	
0.1152	2.483527E-05	-2.483527E-05	4.967054E-05	0	0	0	
0.1158	4.967054E-05	-7.450581E-05	4.967054E-05	-9.934108E-05	2.483527E-05	4.967054E-05	
0.1164	9.934108E-05	0	9.934108E-05	-9.934108E-05	-7.450581E-05	-9.934108E-05	
0.117	0.0001241764	-2.483527E-05	9.934108E-05	-4.967054E-05	2.483527E-05	0	
0.1176	7.450581E-05	0	4.967054E-05	-4.967054E-05	0	0	
0.1182	2.483527E-05	-9.934108E-05	4.967054E-05	-4.967054E-05	0	0	
0.1188	9.934108E-05	-4.967054E-05	9.934108E-05	-4.967054E-05	-2.483527E-05	0	
0.1194	0.0001241764	2.483527E-05	9.934108E-05	-9.934108E-05	0	0	
0.12	4.967054E-05	-7.450581E-05	4.967054E-05	-4.967054E-05	0	0	
0.1206	0.0001490116	-2.483527E-05	9.934108E-05	-4.967054E-05	0	0	
0.1212	2.483527E-05	-7.450581E-05	4.967054E-05	-9.934108E-05	2.483527E-05	-4.967054E-05	
0.1218	7.450581E-05	-4.967054E-05	4.967054E-05	-4.967054E-05	-2.483527E-05	4.967054E-05	
0.1224	9.934108E-05	0	9.934108E-05	-4.967054E-05	0	-9.934108E-05	
0.123	0.0001241764	-2.483527E-05	9.934108E-05	-4.967054E-05	-4.967054E-05	4.967054E-05	
0.1236	2.483527E-05	-7.450581E-05	4.967054E-05	-0.0001490116	2.483527E-05	0	
0.1242	7.450581E-05	-4.967054E-05	9.934108E-05	0	0	-4.967054E-05	
0.1248	0.0001490116	0	9.934108E-05	-9.934108E-05	-2.483527E-05	4.967054E-05	
0.1254	9.934108E-05	-2.483527E-05	9.934108E-05	-4.967054E-05	0	-4.967054E-05	
0.126	4.967054E-05	-7.450581E-05	4.967054E-05	-9.934108E-05	2.483527E-05	0	
0.1266	7.450581E-05	-4.967054E-05	4.967054E-05	-9.934108E-05	0	0	
0.1272	0.0001241764	-4.967054E-05	0.0001490116	-4.967054E-05	-4.967054E-05	-4.967054E-05	
0.1278	0.0001738469	-2.483527E-05	4.967054E-05	-9.934108E-05	-2.483527E-05	0	
0.1284	7.450581E-05	-4.967054E-05	9.934108E-05	-4.967054E-05	2.483527E-05	0	
0.129	7.450581E-05	-9.934108E-05	9.934108E-05	-9.934108E-05	0	0	
0.1296	7.450581E-05	2.483527E-05	9.934108E-05	-4.967054E-05	-4.967054E-05	0	
0.1302	0.0001986822	-2.483527E-05	9.934108E-05	-4.967054E-05	4.967054E-05	-4.967054E-05	
0.1308	4.967054E-05	-4.967054E-05	9.934108E-05	-9.934108E-05	-4.967054E-05	4.967054E-05	
0.1314	4.967054E-05	-0.0001241764	4.967054E-05	-9.934108E-05	2.483527E-05	-4.967054E-05	
0.132	0.0001241764	-2.483527E-05	9.934108E-05	-4.967054E-05	2.483527E-05	0	
0.1326	0.0001241764	-4.967054E-05	9.934108E-05	-9.934108E-05	-4.967054E-05	4.967054E-05	
0.1332	0.0001490116	0	4.967054E-05	-9.934108E-05	0	-4.967054E-05	
0.1338	4.967054E-05	-7.450581E-05	9.934108E-05	-9.934108E-05	2.483527E-05	0	
0.1344	0.0001241764	-9.934108E-05	9.934108E-05	-4.967054E-05	0	0	
0.135	0.0001490116	0	9.934108E-05	-4.967054E-05	-7.450581E-05	0	
0.1356	0.0001490116	-2.483527E-05	9.934108E-05	-0.0001490116	4.967054E-05	0	
0.1362	7.450581E-05	-0.0001241764	9.934108E-05	-4.967054E-05	0	-4.967054E-05	
0.1368	9.934108E-05	-2.483527E-05	9.934108E-05	-9.934108E-05	2.483527E-05	0	
0.1374	0.0001738469	-0.0001241764	9.934108E-05	-9.934108E-05	-7.450581E-05	0	
0.138	7.450581E-05	-4.967054E-05	9.934108E-05	-4.967054E-05	4.967054E-05	0	
0.1386	9.934108E-05	0	9.934108E-05	-0.0001490116	-4.967054E-05	-4.967054E-05	
0.1392	0.0001490116	-7.450581E-05	9.934108E-05	0	2.483527E-05	4.967054E-05	
0.1398	0.0001738469	-4.967054E-05	9.934108E-05	-0.0001490116	-4.967054E-05	-4.967054E-05	
0.1404	9.934108E-05	-7.450581E-05	9.934108E-05	-9.934108E-05	2.483527E-05	-4.967054E-05	
0.141	0.0001490116	-2.483527E-05	9.934108E-05	-4.967054E-05	0	0	
0.1416	9.934108E-05	-9.934108E-05	9.934108E-05	-9.934108E-05	2.483527E-05	0	
0.1422	0.0001490116	-4.967054E-05	9.934108E-05	-9.934108E-05	-4.967054E-05	4.967054E-05	
0.1428	9.934108E-05	-7.450581E-05	9.934108E-05	-9.934108E-05	2.483527E-05	-9.934108E-05	
0.1434	0.0001490116	-4.967054E-05	9.934108E-05	-9.934108E-05	0	0	
0.144	0.0001738469	-7.450581E-05	9.934108E-05	-9.934108E-05	0	0	
0.1446	7.450581E-05	-7.450581E-05	9.934108E-05	-9.934108E-05	-4.967054E-05	0	
0.1452	0.0001986822	0	0.0001986822	-4.967054E-05	0	-4.967054E-05	
0.1458	0.0001241764	-4.967054E-05	0	-0.0001490116	2.483527E-05	4.967054E-05	
0.1464	0.0001490116	-9.934108E-05	9.934108E-05	-9.934108E-05	-2.483527E-05	-4.967054E-05	
0.147	0.0001986822	-9.934108E-05	0.0001490116	-9.934108E-05	-2.483527E-05	-4.967054E-05	
0.1476	9.934108E-05	-2.483527E-05	9.934108E-05	-9.934108E-05	0	4.967054E-05	
0.1482	0.0001241764	-7.450581E-05	0.0001490116	-9.934108E-05	0	-4.967054E-05	
0.1488	0.0001490116	-9.934108E-05	9.934108E-05	-9.934108E-05	-2.483527E-05	4.967054E-05	
0.1494	0.0001738469	-2.483527E-05	9.934108E-05	-4.967054E-05	0	-4.967054E-05	
0.15	0.0001738469	-7.450581E-05	9.934108E-05	-0.0001490116	2.483527E-05	0	
0.1506	0.0001241764	-7.450581E-05	9.934108E-05	-9.934108E-05	2.483527E-05	0	
0.1512	0.0001241764	-0.0001241764	0.0001490116	-4.967054E-05	-7.450581E-05	0	
0.1518	0.0002235174	-2.483527E-05	4.967054E-05	-0.0001490116	2.483527E-05	-4.967054E-05	
0.1524	0.0001490116	-7.450581E-05	0.0001490116	-9.934108E-05	0	0	
0.153	7.450581E-05	-7.450581E-05	0.0001490116	-4.967054E-05	0	0	
0.1536	0.0001986822	-0.0001241764	4.967054E-05	-0.0001490116	-2.483527E-05	4.967054E-05	
0.1542	0.0001986822	4.967054E-05	0.0001490116	-4.967054E-05	0	-9.934108E-05	
0.1548	0.0001738469	-0.0001490116	9.934108E-05	-0.0001490116	4.967054E-05	0	
0.1554	0.0001241764	-7.450581E-05	0.0001490116	-9.934108E-05	-4.967054E-05	0	
0.156	0.0002483527	-2.483527E-05	9.934108E-05	-9.934108E-05	-2.483527E-05	0	
0.1566	0.0001241764	-7.450581E-05	0.0001490116	-9.934108E-05	2.483527E-05	0	
0.1572	0.0001490116	-7.450581E-05	9.934108E-05	-9.934108E-05	2.483527E-05	0	
0.1578	0.0001738469	-0.0001241764	4.967054E-05	-0.0001490116	-4.967054E-05	-4.967054E-05	
0.1584	0.0002235174	-2.483527E-05	0.0001490116	-4.967054E-05	0	-4.967054E-05	
0.159	0.0001738469	-0.0001490116	9.934108E-05	-0.0001490116	2.483527E-05	0	
0.1596	0.0001738469	-7.450581E-05	9.934108E-05	-4.967054E-05	2.483527E-05	0	
0.1602	0.0001490116	-7.450581E-05	9.934108E-05	-0.0001490116	-7.450581E-05	0	
0.1608	0.000273188	-4.967054E-05	0.0001490116	-9.934108E-05	0	-4.967054E-05	
0.1614	0.0001241764	-0.0001241764	9.934108E-05	-9.934108E-05	2.483527E-05	4.967054E-05	
0.162	0.0002235174	-0.0001241764	0.0001490116	-9.934108E-05	-2.483527E-05	-4.967054E-05	
0.1626	0.0002483527	0	9.934108E-05	-9.934108E-05	2.483527E-05	0	
0.1632	0.0001241764	-0.0001490116	4.967054E-05	-0.0001490116	2.483527E-05	-4.967054E-05	
0.1638	0.0001738469	-4.967054E-05	0.0001490116	-9.934108E-05	0	0	
0.1644	0.0002483527	-0.0001241764	9.934108E-05	-9.934108E-05	-2.483527E-05	0	
0.165	0.0002235174	-7.450581E-05	9.934108E-05	-9.934108E-05	0	-4.967054E-05	
0.1656	0.0002235174	-0.0001490116	0.0001490116	-9.934108E-05	2.483527E-05	0	
0.1662	0.0001986822	-4.967054E-05	4.967054E-05	-9.934108E-05	2.483527E-05	0	
0.1668	0.0001738469	-0.0001241764	0.0001490116	-9.934108E-05	-4.967054E-05	0	
0.1674	0.0002483527	-9.934108E-05	9.934108E-05	-0.0001490116	2.483527E-05	-4.967054E-05	
0.168	0.0002483527	-4.967054E-05	9.934108E-05	-9.934108E-05	0	-4.967054E-05	
0.1686	0.0002235174	-0.0001241764	9.934108E-05	-4.967054E-05	2.483527E-05	0	
0.1692	0.0001490116	-0.0001490116	9.934108E-05	-0.0001490116	-4.967054E-05	4.967054E-05	
0.1698	0.0002980233	-4.967054E-05	9.934108E-05	-9.934108E-05	2.483527E-05	-9.934108E-05	
